"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",451557,39779,406494,2136,3,3148,2559797,"JP-01"
"Aomori","青森県",87767,13425,74203,139,0,0,301672,"JP-02"
"Iwate","岩手県",53654,7934,45613,107,0,0,345260,"JP-03"
"Miyagi","宮城県",131389,21944,106285,212,11,2948,702776,"JP-04"
"Akita","秋田県",44677,9063,35535,79,1,0,67328,"JP-05"
"Yamagata","山形県",41320,7385,33842,103,0,10,212478,"JP-06"
"Fukushima","福島県",86148,12773,73146,229,1,0,941556,"JP-07"
"Ibaraki","茨城県",204731,17698,186556,477,3,0,1477266,"JP-08"
"Tochigi","栃木県",122522,19469,102759,294,5,0,824667,"JP-09"
"Gunma","群馬県",129034,22477,108540,342,2,2325,741384,"JP-10"
"Saitama","埼玉県",750443,101697,647066,1680,29,0,3280070,"JP-11"
"Chiba","千葉県",612260,56538,512696,1861,9,41165,2398585,"JP-12"
"Tokyo","東京都",2135250,306930,1823659,4661,24,0,8036199,"JP-13"
"Kanagawa","神奈川県",1011249,109740,899199,2310,48,0,3683405,"JP-14"
"Niigata","新潟県",105419,16688,88639,93,7,1,761717,"JP-15"
"Toyama","富山県",58129,12349,45678,102,1,0,287785,"JP-16"
"Ishikawa","石川県",81554,12124,69206,201,0,23,578644,"JP-17"
"Fukui","福井県",55823,9135,46634,54,1,0,377747,"JP-18"
"Yamanashi","山梨県",47437,7175,40237,75,0,50,415382,"JP-19"
"Nagano","長野県",104092,10784,88720,209,0,4379,840180,"JP-20"
"Gifu","岐阜県",148217,21142,123840,368,3,2867,1042536,"JP-21"
"Shizuoka","静岡県",254791,36662,209398,448,3,8283,1468792,"JP-22"
"Aichi","愛知県",767838,115432,650256,2150,19,0,3170868,"JP-23"
"Mie","三重県",123330,18710,106777,336,0,2493,617937,"JP-24"
"Shiga","滋賀県",125409,17341,107836,232,1,0,753373,"JP-25"
"Kyoto","京都府",283610,45036,232613,768,90,5193,961942,"JP-26"
"Osaka","大阪府",1354667,207162,1142163,5342,51,0,8221751,"JP-27"
"Hyogo","兵庫県",584166,75489,506370,2313,26,6,1873848,"JP-28"
"Nara","奈良県",127184,20908,105870,406,7,0,603356,"JP-29"
"Wakayama","和歌山県",64885,7035,57440,131,3,279,219536,"JP-30"
"Tottori","鳥取県",27281,5051,21953,23,0,254,511790,"JP-31"
"Shimane","島根県",42088,7751,34297,40,5,0,286178,"JP-32"
"Okayama","岡山県",134818,10686,113178,258,2,10696,677834,"JP-33"
"Hiroshima","広島県",207559,19732,187311,516,6,0,2098726,"JP-34"
"Yamaguchi","山口県",71529,11858,59474,197,1,0,661736,"JP-35"
"Tokushima","徳島県",34885,5304,29524,91,3,34,254268,"JP-36"
"Kagawa","香川県",68887,9490,59252,145,2,0,322380,"JP-37"
"Ehime","愛媛県",70328,12840,57338,150,1,0,452553,"JP-38"
"Kochi","高知県",42872,6563,36190,119,8,0,352706,"JP-39"
"Fukuoka","福岡県",642241,92698,527251,1358,11,20934,3208199,"JP-40"
"Saga","佐賀県",86621,12853,69258,133,0,4377,338225,"JP-41"
"Nagasaki","長崎県",94642,16598,80009,145,1,2110,520537,"JP-42"
"Kumamoto","熊本県",179876,28056,151451,369,10,0,386196,"JP-43"
"Oita","大分県",90231,13493,76550,188,0,0,710695,"JP-44"
"Miyazaki","宮崎県",91403,16771,74287,168,1,177,207985,"JP-45"
"Kagoshima","鹿児島県",144000,24211,116536,234,2,3019,528778,"JP-46"
"Okinawa","沖縄県",354401,40712,313068,507,26,114,1032665,"JP-47"
