"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1303611,18022,717238,4361,6,563990,3964610,"JP-01"
"Aomori","青森県",272418,4413,151129,609,3,116267,415661,"JP-02"
"Iwate","岩手県",224465,3243,103563,558,1,117101,655729,"JP-03"
"Miyagi","宮城県",515376,21604,204624,871,8,288277,1215622,"JP-04"
"Akita","秋田県",193039,8614,89825,549,1,94051,81563,"JP-05"
"Yamagata","山形県",217405,6626,90443,341,0,119995,357149,"JP-06"
"Fukushima","福島県",385383,3568,180682,566,1,200567,1156057,"JP-07"
"Ibaraki","茨城県",612060,20518,301424,1173,18,288945,1985898,"JP-08"
"Tochigi","栃木県",402338,5631,215803,958,11,179946,1188931,"JP-09"
"Gunma","群馬県",423390,8117,225131,983,9,189159,1179005,"JP-10"
"Saitama","埼玉県",1750561,18822,1160893,3503,33,567343,4962338,"JP-11"
"Chiba","千葉県",1419757,18078,904076,3467,29,494136,3586421,"JP-12"
"Tokyo","東京都",4254635,50570,3093983,7535,31,1102547,11429621,"JP-13"
"Kanagawa","神奈川県",2157273,29110,1450734,3953,41,673476,6481479,"JP-14"
"Niigata","新潟県",436409,6543,223993,364,1,205509,1238934,"JP-15"
"Toyama","富山県",225884,3316,123822,293,3,98453,467692,"JP-16"
"Ishikawa","石川県",267812,4044,155716,467,3,107585,763788,"JP-17"
"Fukui","福井県",192039,2027,110918,180,2,78914,564408,"JP-18"
"Yamanashi","山梨県",181503,1351,93672,334,1,86146,743108,"JP-19"
"Nagano","長野県",433697,8864,424535,787,3,489,1386210,"JP-20"
"Gifu","岐阜県",516977,547,284881,1011,3,230538,1707007,"JP-21"
"Shizuoka","静岡県",823712,9002,478956,1218,13,334536,2361856,"JP-22"
"Aichi","愛知県",2042126,34537,1996024,3937,42,7628,5323919,"JP-23"
"Mie","三重県",437064,10348,226621,918,4,199177,1080771,"JP-24"
"Shiga","滋賀県",358934,5568,225722,607,3,127037,1237621,"JP-25"
"Kyoto","京都府",657323,13327,459222,1508,49,183266,1491068,"JP-26"
"Osaka","大阪府",2756921,50560,2032077,7898,86,666386,11953733,"JP-27"
"Hyogo","兵庫県",1429330,13566,986750,3575,19,425439,2465506,"JP-28"
"Nara","奈良県",333917,30058,195268,767,7,107824,946400,"JP-29"
"Wakayama","和歌山県",227717,216,129448,471,8,97582,319456,"JP-30"
"Tottori","鳥取県",133734,9280,44778,234,0,79442,1074629,"JP-31"
"Shimane","島根県",158570,2562,155270,262,0,476,503752,"JP-32"
"Okayama","岡山県",470799,18149,438959,763,18,12928,1132746,"JP-33"
"Hiroshima","広島県",767498,16327,409656,1221,15,340294,3290721,"JP-34"
"Yamaguchi","山口県",296302,3150,158495,671,0,133986,1133706,"JP-35"
"Tokushima","徳島県",156568,1464,90741,368,5,63995,423785,"JP-36"
"Kagawa","香川県",240586,2919,138120,546,4,99001,528518,"JP-37"
"Ehime","愛媛県",299780,3959,156705,608,2,138508,911343,"JP-38"
"Kochi","高知県",158383,5117,94023,531,6,58712,494109,"JP-39"
"Fukuoka","福岡県",1537746,29097,1029285,2907,19,476457,3918607,"JP-40"
"Saga","佐賀県",253053,12961,125171,439,6,114482,377021,"JP-41"
"Nagasaki","長崎県",324644,23016,177499,563,3,123566,1057283,"JP-42"
"Kumamoto","熊本県",518176,7402,320699,1176,21,188899,540288,"JP-43"
"Oita","大分県",290918,2357,172076,637,2,115848,1009928,"JP-44"
"Miyazaki","宮崎県",310283,3968,189320,709,4,116286,238860,"JP-45"
"Kagoshima","鹿児島県",424877,4643,286186,787,10,133261,913315,"JP-46"
"Okinawa","沖縄県",569708,3573,494076,866,3,71193,1364256,"JP-47"
