"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",102349,23285,75359,1506,1,2199,1457998,"JP-01"
"Aomori","青森県",11197,3278,7878,41,0,0,132352,"JP-02"
"Iwate","岩手県",5158,1239,3866,53,0,0,152825,"JP-03"
"Miyagi","宮城県",23503,4158,18560,118,3,667,325663,"JP-04"
"Akita","秋田県",4795,1894,2874,27,1,0,35499,"JP-05"
"Yamagata","山形県",6564,2211,4296,57,0,0,132891,"JP-06"
"Fukushima","福島県",14959,3803,10978,178,2,0,537754,"JP-07"
"Ibaraki","茨城県",39432,6357,32849,226,7,0,42981,"JP-08"
"Tochigi","栃木県",26989,6947,19912,130,1,0,579168,"JP-09"
"Gunma","群馬県",32196,8745,24256,195,4,1000,430226,"JP-10"
"Saitama","埼玉県",183984,27270,155646,1068,45,0,1934161,"JP-11"
"Chiba","千葉県",158022,24324,127982,1063,11,4653,1423976,"JP-12"
"Tokyo","東京都",634483,156198,475069,3216,38,0,4855183,"JP-13"
"Kanagawa","神奈川県",268671,54344,212974,1353,61,0,2131107,"JP-14"
"Niigata","新潟県",18000,4103,13834,63,3,0,408450,"JP-15"
"Toyama","富山県",7914,2075,5787,52,1,0,155906,"JP-16"
"Ishikawa","石川県",14275,4446,9664,143,5,22,242436,"JP-17"
"Fukui","福井県",6193,1415,4740,38,1,0,164376,"JP-18"
"Yamanashi","山梨県",10022,2748,7247,35,0,8,161912,"JP-19"
"Nagano","長野県",19408,4677,13064,101,2,1566,449940,"JP-20"
"Gifu","岐阜県",32345,6438,24750,227,4,930,564201,"JP-21"
"Shizuoka","静岡県",49367,12429,37073,214,4,349,850832,"JP-22"
"Aichi","愛知県",179800,40907,137681,1212,22,0,1746700,"JP-23"
"Mie","三重県",24630,5268,19729,176,3,543,305600,"JP-24"
"Shiga","滋賀県",25499,7004,18385,110,2,0,361734,"JP-25"
"Kyoto","京都府",72457,18689,50993,304,77,2471,568814,"JP-26"
"Osaka","大阪府",374023,104671,266182,3170,590,0,4960821,"JP-27"
"Hyogo","兵庫県",141873,42224,98211,1448,26,10,1042247,"JP-28"
"Nara","奈良県",29167,8963,20045,159,13,0,346898,"JP-29"
"Wakayama","和歌山県",12695,3974,8531,68,35,122,92712,"JP-30"
"Tottori","鳥取県",3871,1371,2450,5,0,45,215112,"JP-31"
"Shimane","島根県",4464,872,3586,6,1,0,92443,"JP-32"
"Okayama","岡山県",29475,3780,17301,139,1,8255,343602,"JP-33"
"Hiroshima","広島県",52095,20390,31455,250,11,0,1245799,"JP-34"
"Yamaguchi","山口県",14172,3561,10507,104,3,0,300663,"JP-35"
"Tokushima","徳島県",5345,1170,4110,68,0,3,135568,"JP-36"
"Kagawa","香川県",9569,2640,6879,44,0,6,172088,"JP-37"
"Ehime","愛媛県",11291,2646,8556,89,1,0,218050,"JP-38"
"Kochi","高知県",6733,1710,4985,38,5,0,139983,"JP-39"
"Fukuoka","福岡県",138884,44985,87961,666,11,5272,1736368,"JP-40"
"Saga","佐賀県",13078,3483,8863,34,0,698,156914,"JP-41"
"Nagasaki","長崎県",16113,6506,9536,77,0,6,244864,"JP-42"
"Kumamoto","熊本県",31349,7339,23858,152,11,0,162029,"JP-43"
"Oita","大分県",14864,3238,11540,86,0,0,366762,"JP-44"
"Miyazaki","宮崎県",12547,3573,8951,45,0,22,101537,"JP-45"
"Kagoshima","鹿児島県",18477,4886,12897,72,1,622,219783,"JP-46"
"Okinawa","沖縄県",84979,7138,77430,405,35,6,542928,"JP-47"
