"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",898487,18452,717238,2814,6,159983,3449173,"JP-01"
"Aomori","青森県",174618,4360,151129,339,1,18790,415661,"JP-02"
"Iwate","岩手県",128471,3308,103563,211,1,21389,508360,"JP-03"
"Miyagi","宮城県",299701,21831,204624,439,5,72807,983290,"JP-04"
"Akita","秋田県",121017,8645,89825,275,3,22272,77052,"JP-05"
"Yamagata","山形県",134913,6787,90443,224,0,37459,305862,"JP-06"
"Fukushima","福島県",220404,3568,180682,315,2,35839,1156057,"JP-07"
"Ibaraki","茨城県",396103,20134,301424,731,4,73814,1985898,"JP-08"
"Tochigi","栃木県",248788,5437,215803,534,4,27014,1005997,"JP-09"
"Gunma","群馬県",264051,8251,225131,528,0,30141,961258,"JP-10"
"Saitama","埼玉県",1268014,18351,1160893,2510,12,86260,4169151,"JP-11"
"Chiba","千葉県",1007176,16355,904076,2668,3,84077,3035555,"JP-12"
"Tokyo","東京都",3327823,49976,3093983,6030,18,177834,9871115,"JP-13"
"Kanagawa","神奈川県",1582877,25090,1450734,3082,22,103971,5145281,"JP-14"
"Niigata","新潟県",266969,6550,223993,186,2,36240,1030122,"JP-15"
"Toyama","富山県",146673,3224,123822,187,1,19440,384256,"JP-16"
"Ishikawa","石川県",180321,3943,155716,298,1,20364,763788,"JP-17"
"Fukui","福井県",124933,2006,110918,104,0,11905,480936,"JP-18"
"Yamanashi","山梨県",107904,1402,93672,172,0,12658,585964,"JP-19"
"Nagano","長野県",254308,14108,236745,382,1,3073,1120844,"JP-20"
"Gifu","岐阜県",323947,427,284881,637,0,38002,1381245,"JP-21"
"Shizuoka","静岡県",532848,8397,478956,779,2,44716,1956453,"JP-22"
"Aichi","愛知県",1447700,23495,1410531,2992,7,10682,4364774,"JP-23"
"Mie","三重県",275637,10142,226621,556,1,38318,887867,"JP-24"
"Shiga","滋賀県",252476,5393,225722,369,3,20992,1015064,"JP-25"
"Kyoto","京都府",500130,13054,459222,1132,18,26722,1262925,"JP-26"
"Osaka","大阪府",2197699,37826,2032077,6640,23,121156,10272053,"JP-27"
"Hyogo","兵庫県",1059302,13168,986750,2932,10,56452,2465506,"JP-28"
"Nara","奈良県",241591,29905,195268,563,2,15855,784848,"JP-29"
"Wakayama","和歌山県",146812,234,129448,272,3,16858,319456,"JP-30"
"Tottori","鳥取県",71898,9227,44778,89,0,17804,788956,"JP-31"
"Shimane","島根県",93525,2766,90048,99,0,612,388970,"JP-32"
"Okayama","岡山県",301114,4511,289740,425,4,6438,919348,"JP-33"
"Hiroshima","広島県",476331,16215,409656,789,1,49671,2864497,"JP-34"
"Yamaguchi","山口県",181494,3039,158495,405,2,19555,873058,"JP-35"
"Tokushima","徳島県",100232,1377,90741,189,1,7925,353746,"JP-36"
"Kagawa","香川県",156181,2730,138120,310,2,15021,434066,"JP-37"
"Ehime","愛媛県",177694,3838,156705,291,2,16860,683409,"JP-38"
"Kochi","高知県",106243,5032,94023,310,0,6878,494109,"JP-39"
"Fukuoka","福岡県",1123518,26857,1029285,2041,5,65335,3918607,"JP-40"
"Saga","佐賀県",166319,12811,125171,242,0,28095,377021,"JP-41"
"Nagasaki","長崎県",224936,21482,177499,339,0,25616,825537,"JP-42"
"Kumamoto","熊本県",349720,7029,320699,663,1,21329,540288,"JP-43"
"Oita","大分県",187347,2167,172076,397,0,12707,961351,"JP-44"
"Miyazaki","宮崎県",206139,3812,189320,393,1,12614,238860,"JP-45"
"Kagoshima","鹿児島県",311237,1229,286186,552,0,23270,764941,"JP-46"
"Okinawa","沖縄県",511890,2148,494076,801,3,14865,1237934,"JP-47"
