都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1333535,3964610,17397,1,717238,4532,594368
青森県,277922,415661,4188,0,151129,640,121965
岩手県,233500,701173,3159,0,103563,609,126169
宮城県,534019,1287772,21217,5,204624,938,307240
秋田県,199130,81563,8405,2,89825,588,100312
山形県,224910,370122,6468,0,90443,355,127644
福島県,401096,1156057,3568,2,180682,826,216020
茨城県,634322,1985898,19641,2,301424,1279,311978
栃木県,419841,1257513,5289,2,215803,1058,197691
群馬県,437760,1245783,7786,2,225131,1077,203766
埼玉県,1790744,5188784,17532,7,1160893,3892,608427
千葉県,1456535,3796186,15969,6,904076,3874,532616
東京都,4323708,12001833,47277,8,3093983,7998,1174450
神奈川県,2207465,6994238,3326,8,1450734,4249,749156
新潟県,452535,1304827,6369,1,223993,431,221742
富山県,235567,495913,3108,1,123822,312,108325
石川県,277113,763788,3853,0,155716,501,117043
福井県,198871,602544,1824,0,110918,196,85933
山梨県,189249,808357,1166,0,93672,401,94010
長野県,454729,1470349,2017,2,452449,861,598
岐阜県,538509,1821986,123,2,284881,1102,252403
静岡県,862305,2515622,8171,0,478956,1375,373803
愛知県,2100094,5730319,4054,6,2090476,4285,1279
三重県,457736,1160021,10064,1,226621,1038,220013
滋賀県,372032,1362808,5278,1,225722,669,140363
京都府,674377,1562689,12802,13,459222,1645,200708
大阪府,2818795,12682838,16234,18,2032077,8401,762083
兵庫県,1461481,2465506,12865,6,986750,3796,458070
奈良県,344394,1009533,29839,0,195268,855,118432
和歌山県,237568,319456,53,1,129448,516,107551
鳥取県,140744,1137785,9176,0,44778,260,86530
島根県,166928,532009,680,0,165800,296,152
岡山県,488838,1214527,1420,7,485425,838,1155
広島県,796053,3338429,15830,3,409656,1346,369221
山口県,311938,1203138,2918,1,158495,741,149784
徳島県,165538,455454,1338,0,90741,411,73048
香川県,251256,562472,2596,2,138120,613,109927
愛媛県,314430,973564,3747,3,156705,683,153295
高知県,168352,494109,5002,3,94023,584,68743
福岡県,1579850,3918607,26599,3,1029285,3164,520802
佐賀県,260131,377021,12744,0,125171,489,121727
長崎県,335188,1146108,21334,1,177499,635,135720
熊本県,532492,540288,6887,1,320699,1292,203614
大分県,301877,1009928,2154,2,172076,762,126885
宮崎県,318969,238860,3766,0,189320,773,125110
鹿児島県,439610,938721,760,0,286186,877,151787
沖縄県,576111,1418120,760,1,494076,926,80349
