"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1290809,18208,717238,4285,9,551078,3964610,"JP-01"
"Aomori","青森県",268925,4504,151129,590,2,112702,415661,"JP-02"
"Iwate","岩手県",220672,3336,103563,525,2,113248,644562,"JP-03"
"Miyagi","宮城県",506831,21926,204624,838,16,279443,1197060,"JP-04"
"Akita","秋田県",190222,8687,89825,528,4,91182,81563,"JP-05"
"Yamagata","山形県",214364,6777,90443,335,0,116809,353479,"JP-06"
"Fukushima","福島県",377820,3568,180682,536,3,193034,1156057,"JP-07"
"Ibaraki","茨城県",597217,20934,301424,1119,22,273740,1985898,"JP-08"
"Tochigi","栃木県",393363,5815,215803,913,13,170832,1171358,"JP-09"
"Gunma","群馬県",414797,8305,225131,939,7,180422,1157051,"JP-10"
"Saitama","埼玉県",1725993,19318,1160893,3318,34,542464,4894956,"JP-11"
"Chiba","千葉県",1395077,18513,904076,3301,35,469187,3538123,"JP-12"
"Tokyo","東京都",4211041,52232,3093983,7303,44,1057523,11285055,"JP-13"
"Kanagawa","神奈川県",2126781,51235,1450734,3844,61,620968,6345746,"JP-14"
"Niigata","新潟県",429309,6609,223993,333,1,198374,1222128,"JP-15"
"Toyama","富山県",221701,3327,123822,286,4,94266,460997,"JP-16"
"Ishikawa","石川県",263023,4144,155716,445,2,102718,763788,"JP-17"
"Fukui","福井県",188178,2142,110918,172,0,74946,557007,"JP-18"
"Yamanashi","山梨県",176822,1458,93672,316,1,81376,728368,"JP-19"
"Nagano","長野県",423859,14104,408633,770,2,352,1365176,"JP-20"
"Gifu","岐阜県",505701,775,284881,971,5,219074,1675133,"JP-21"
"Shizuoka","静岡県",801621,9232,478956,1100,18,312333,2319127,"JP-22"
"Aichi","愛知県",2006517,65404,1922177,3807,37,15129,5205890,"JP-23"
"Mie","三重県",425071,10412,226621,862,7,187176,1058026,"JP-24"
"Shiga","滋賀県",351634,5678,225722,571,8,119663,1215538,"JP-25"
"Kyoto","京都府",647889,13466,459222,1433,74,173768,1469360,"JP-26"
"Osaka","大阪府",2720404,82504,2032077,7664,91,598159,11767795,"JP-27"
"Hyogo","兵庫県",1393026,13959,986750,3459,24,388858,2465506,"JP-28"
"Nara","奈良県",327865,30132,195268,728,14,101737,929300,"JP-29"
"Wakayama","和歌山県",222409,270,129448,443,13,92248,319456,"JP-30"
"Tottori","鳥取県",129990,9310,44778,217,0,75685,1041686,"JP-31"
"Shimane","島根県",154800,4086,149894,247,1,573,485658,"JP-32"
"Okayama","岡山県",459889,26705,412307,726,14,20151,1113228,"JP-33"
"Hiroshima","広島県",750020,16608,409656,1151,15,322605,3307341,"JP-34"
"Yamaguchi","山口県",289049,3228,158495,644,2,126682,1114017,"JP-35"
"Tokushima","徳島県",152373,1533,90741,343,3,59756,414835,"JP-36"
"Kagawa","香川県",234639,3067,138120,522,3,92930,518790,"JP-37"
"Ehime","愛媛県",292672,4033,156705,563,1,131371,889770,"JP-38"
"Kochi","高知県",155100,5168,94023,512,8,55397,494109,"JP-39"
"Fukuoka","福岡県",1513564,30776,1029285,2733,21,450770,3918607,"JP-40"
"Saga","佐賀県",248793,13082,125171,415,3,110125,377021,"JP-41"
"Nagasaki","長崎県",318174,23759,177499,510,4,116406,1014956,"JP-42"
"Kumamoto","熊本県",509040,7818,320699,1097,31,179426,540288,"JP-43"
"Oita","大分県",285156,2417,172076,573,2,110090,1009928,"JP-44"
"Miyazaki","宮崎県",304437,4070,189320,656,3,110391,238860,"JP-45"
"Kagoshima","鹿児島県",416626,9364,286186,726,8,120350,900368,"JP-46"
"Okinawa","沖縄県",565898,7297,494076,851,9,63674,1348426,"JP-47"
