"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",284952,23077,258955,1991,7,929,2035686,"JP-01"
"Aomori","青森県",46651,5087,41468,96,0,0,220932,"JP-02"
"Iwate","岩手県",26811,3453,23273,85,1,0,247034,"JP-03"
"Miyagi","宮城県",73020,5744,66439,188,1,649,516943,"JP-04"
"Akita","秋田県",24097,2575,21465,57,1,0,57026,"JP-05"
"Yamagata","山形県",22791,2039,20665,87,2,0,183878,"JP-06"
"Fukushima","福島県",50717,5335,45173,209,2,0,751137,"JP-07"
"Ibaraki","茨城県",141760,4993,136350,417,3,0,1240444,"JP-08"
"Tochigi","栃木県",79468,7181,72022,265,0,0,710594,"JP-09"
"Gunma","群馬県",83236,4371,78558,307,1,0,594355,"JP-10"
"Saitama","埼玉県",505986,18299,486249,1438,6,0,2647707,"JP-11"
"Chiba","千葉県",417209,14957,398910,1737,5,1605,1956927,"JP-12"
"Tokyo","東京都",1426497,77186,1344992,4319,15,0,6428459,"JP-13"
"Kanagawa","神奈川県",694955,20389,672440,2126,20,0,2180686,"JP-14"
"Niigata","新潟県",59390,3895,55404,91,0,0,588000,"JP-15"
"Toyama","富山県",31733,1548,30095,90,0,0,227480,"JP-16"
"Ishikawa","石川県",42414,3540,38661,190,4,23,391714,"JP-17"
"Fukui","福井県",26520,1161,25314,45,1,0,291242,"JP-18"
"Yamanashi","山梨県",28259,1160,27046,67,0,14,274619,"JP-19"
"Nagano","長野県",61044,4053,56127,178,0,686,653939,"JP-20"
"Gifu","岐阜県",84307,4684,78672,324,0,627,802337,"JP-21"
"Shizuoka","静岡県",144639,6300,137438,401,0,500,1147520,"JP-22"
"Aichi","愛知県",475301,24129,449159,2013,11,0,2493853,"JP-23"
"Mie","三重県",70221,4362,67296,285,2,1722,464184,"JP-24"
"Shiga","滋賀県",79992,4028,75751,213,0,0,578118,"JP-25"
"Kyoto","京都府",178784,7946,168969,699,12,1170,772632,"JP-26"
"Osaka","大阪府",888375,32362,851068,4934,28,11,6621148,"JP-27"
"Hyogo","兵庫県",379292,11557,365550,2187,10,2,1452085,"JP-28"
"Nara","奈良県",84069,6774,76930,365,2,0,480325,"JP-29"
"Wakayama","和歌山県",35335,1483,33546,112,0,194,154601,"JP-30"
"Tottori","鳥取県",11924,1157,10608,14,0,145,346730,"JP-31"
"Shimane","島根県",13398,1692,11692,14,0,0,166688,"JP-32"
"Okayama","岡山県",78692,4573,69371,235,3,4513,520624,"JP-33"
"Hiroshima","広島県",122912,11070,111378,464,10,0,1705414,"JP-34"
"Yamaguchi","山口県",36122,1974,33975,173,2,0,527281,"JP-35"
"Tokushima","徳島県",18614,663,17878,79,0,6,193132,"JP-36"
"Kagawa","香川県",38455,2767,35568,120,0,0,249047,"JP-37"
"Ehime","愛媛県",32614,2450,30029,135,3,0,322667,"JP-38"
"Kochi","高知県",20986,1279,19603,104,1,0,245014,"JP-39"
"Fukuoka","福岡県",364347,23273,332419,1202,8,7453,2442444,"JP-40"
"Saga","佐賀県",43755,3842,36672,97,0,3144,247172,"JP-41"
"Nagasaki","長崎県",43297,4716,40641,120,3,2180,336510,"JP-42"
"Kumamoto","熊本県",80764,5919,74566,279,4,0,256031,"JP-43"
"Oita","大分県",42812,3080,39580,152,0,0,529820,"JP-44"
"Miyazaki","宮崎県",39133,4062,35023,129,0,81,176255,"JP-45"
"Kagoshima","鹿児島県",62638,5865,55712,179,2,882,358676,"JP-46"
"Okinawa","沖縄県",156841,11387,144983,447,4,24,738819,"JP-47"
