"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1325450,17631,717238,4485,7,586096,3964610,"JP-01"
"Aomori","青森県",276507,4176,151129,638,0,120564,415661,"JP-02"
"Iwate","岩手県",231131,3203,103563,597,0,123768,680849,"JP-03"
"Miyagi","宮城県",529023,21376,204624,922,8,302101,1258929,"JP-04"
"Akita","秋田県",197432,8402,89825,580,2,98625,81563,"JP-05"
"Yamagata","山形県",222622,6469,90443,353,1,125357,364863,"JP-06"
"Fukushima","福島県",396677,3568,180682,801,0,211626,1156057,"JP-07"
"Ibaraki","茨城県",630671,19822,301424,1263,8,308162,1985898,"JP-08"
"Tochigi","栃木県",415982,5402,215803,1038,6,193739,1232993,"JP-09"
"Gunma","群馬県",434548,7864,225131,1052,2,200501,1222468,"JP-10"
"Saitama","埼玉県",1782357,17794,1160893,3788,15,599882,5107705,"JP-11"
"Chiba","千葉県",1449905,16585,904076,3786,10,525458,3698650,"JP-12"
"Tokyo","東京都",4308751,47951,3093983,7893,13,1158924,11785979,"JP-13"
"Kanagawa","神奈川県",2197969,7155,1450734,4186,13,735894,6797436,"JP-14"
"Niigata","新潟県",447598,6382,223993,420,1,216803,1275739,"JP-15"
"Toyama","富山県",233320,3189,123822,305,1,106004,484023,"JP-16"
"Ishikawa","石川県",274898,3887,155716,485,3,114810,763788,"JP-17"
"Fukui","福井県",197302,1881,110918,195,0,84308,585429,"JP-18"
"Yamanashi","山梨県",187237,1199,93672,384,0,91982,788940,"JP-19"
"Nagano","長野県",449555,3156,446227,838,1,666,1435847,"JP-20"
"Gifu","岐阜県",533579,239,284881,1082,2,247377,1783406,"JP-21"
"Shizuoka","静岡県",855572,8480,478956,1348,3,366788,2456954,"JP-22"
"Aichi","愛知県",2088812,8438,2075027,4214,13,1133,5586064,"JP-23"
"Mie","三重県",453823,10109,226621,1022,4,216071,1127045,"JP-24"
"Shiga","滋賀県",369465,5320,225722,651,2,137772,1337626,"JP-25"
"Kyoto","京都府",670854,12916,459222,1616,26,197100,1539030,"JP-26"
"Osaka","大阪府",2806699,21552,2032077,8303,39,744767,12433395,"JP-27"
"Hyogo","兵庫県",1453170,13034,986750,3760,6,449626,2465506,"JP-28"
"Nara","奈良県",342368,29892,195268,829,5,116379,983830,"JP-29"
"Wakayama","和歌山県",235626,117,129448,507,3,105554,319456,"JP-30"
"Tottori","鳥取県",138888,9184,44778,253,0,84673,1116139,"JP-31"
"Shimane","島根県",164585,1155,163055,289,0,86,522108,"JP-32"
"Okayama","岡山県",485588,3419,479753,817,9,1599,1172792,"JP-33"
"Hiroshima","広島県",790143,15938,409656,1319,3,363230,3323163,"JP-34"
"Yamaguchi","山口県",308505,2999,158495,723,0,146288,1172735,"JP-35"
"Tokushima","徳島県",163370,1359,90741,399,1,70871,445281,"JP-36"
"Kagawa","香川県",249296,2701,138120,595,2,107880,549369,"JP-37"
"Ehime","愛媛県",310914,3819,156705,669,5,149721,954062,"JP-38"
"Kochi","高知県",166863,5052,94023,575,1,67213,494109,"JP-39"
"Fukuoka","福岡県",1571619,27068,1029285,3113,4,512153,3918607,"JP-40"
"Saga","佐賀県",258622,12776,125171,473,0,120202,377021,"JP-41"
"Nagasaki","長崎県",332987,22066,177499,621,1,132801,1110087,"JP-42"
"Kumamoto","熊本県",529572,6921,320699,1271,2,200681,540288,"JP-43"
"Oita","大分県",299650,2203,172076,743,0,124628,1009928,"JP-44"
"Miyazaki","宮崎県",317215,3796,189320,765,1,123334,238860,"JP-45"
"Kagoshima","鹿児島県",436372,1405,286186,860,0,147921,932141,"JP-46"
"Okinawa","沖縄県",574711,1000,494076,911,0,78724,1400508,"JP-47"
