"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1182245,18666,717238,3777,7,442564,3964610,"JP-01"
"Aomori","青森県",236548,4888,151129,484,5,80047,415661,"JP-02"
"Iwate","岩手県",185867,3418,103563,352,1,78534,591994,"JP-03"
"Miyagi","宮城県",429795,22359,204624,633,14,202179,1110241,"JP-04"
"Akita","秋田県",168534,8870,89825,412,2,69427,80766,"JP-05"
"Yamagata","山形県",189737,6947,90443,287,0,92060,338870,"JP-06"
"Fukushima","福島県",317664,3568,180682,406,4,133008,1156057,"JP-07"
"Ibaraki","茨城県",497311,20952,301424,900,13,174035,1985898,"JP-08"
"Tochigi","栃木県",329614,5767,215803,673,8,107371,1103161,"JP-09"
"Gunma","群馬県",347084,8485,225131,704,3,112764,1070724,"JP-10"
"Saitama","埼玉県",1513225,19568,1160893,2791,20,329973,4555583,"JP-11"
"Chiba","千葉県",1204999,18080,904076,2861,16,279982,3279837,"JP-12"
"Tokyo","東京都",3803076,54029,3093983,6521,37,648543,10629462,"JP-13"
"Kanagawa","神奈川県",1872931,66958,1450734,3374,47,351865,5767960,"JP-14"
"Niigata","新潟県",369271,6796,223993,256,5,138226,1148862,"JP-15"
"Toyama","富山県",191286,3525,123822,225,6,63714,427760,"JP-16"
"Ishikawa","石川県",225788,4113,155716,352,4,65607,763788,"JP-17"
"Fukui","福井県",157989,2108,110918,134,1,44829,515161,"JP-18"
"Yamanashi","山梨県",143958,1482,93672,223,0,48581,672973,"JP-19"
"Nagano","長野県",357955,17422,338294,588,9,1651,1265176,"JP-20"
"Gifu","岐阜県",414474,857,284881,783,5,127953,1536011,"JP-21"
"Shizuoka","静岡県",640151,8833,478956,863,7,151499,2136120,"JP-22"
"Aichi","愛知県",1728523,64451,1643464,3318,28,17290,4807821,"JP-23"
"Mie","三重県",337891,10368,226621,633,4,100269,958097,"JP-24"
"Shiga","滋賀県",301747,5656,225722,438,3,69931,1133840,"JP-25"
"Kyoto","京都府",569480,13483,459222,1225,87,95550,1366786,"JP-26"
"Osaka","大阪府",2431408,74626,2032077,6941,46,317764,11041003,"JP-27"
"Hyogo","兵庫県",1199562,13921,986750,3089,20,195802,2465506,"JP-28"
"Nara","奈良県",282156,30102,195268,634,14,56152,855477,"JP-29"
"Wakayama","和歌山県",176937,289,129448,335,8,46865,319456,"JP-30"
"Tottori","鳥取県",98770,9330,44778,138,0,44524,926062,"JP-31"
"Shimane","島根県",123789,6376,115474,154,2,1785,440927,"JP-32"
"Okayama","岡山県",372444,15110,341859,526,6,14949,1025328,"JP-33"
"Hiroshima","広島県",603227,16578,409656,952,9,176041,3096847,"JP-34"
"Yamaguchi","山口県",220471,3198,158495,474,4,58304,981359,"JP-35"
"Tokushima","徳島県",121493,1531,90741,249,3,28972,387058,"JP-36"
"Kagawa","香川県",188680,3085,138120,375,4,47100,478068,"JP-37"
"Ehime","愛媛県",225924,4019,156705,372,4,64828,780394,"JP-38"
"Kochi","高知県",127226,5185,94023,358,4,27660,494109,"JP-39"
"Fukuoka","福岡県",1275572,29427,1029285,2181,5,214679,3918607,"JP-40"
"Saga","佐賀県",200773,13059,125171,299,3,62244,377021,"JP-41"
"Nagasaki","長崎県",259772,22278,177499,386,3,59609,925283,"JP-42"
"Kumamoto","熊本県",413280,7870,320699,773,12,83938,540288,"JP-43"
"Oita","大分県",224876,2332,172076,441,3,50027,1009928,"JP-44"
"Miyazaki","宮崎県",237668,4008,189320,441,2,43899,238860,"JP-45"
"Kagoshima","鹿児島県",341060,5030,286186,569,2,49275,806481,"JP-46"
"Okinawa","沖縄県",532084,4844,494076,830,3,32334,1292236,"JP-47"
