"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1240729,18478,717238,4077,10,500936,3964610,"JP-01"
"Aomori","青森県",254118,4571,151129,541,3,97877,415661,"JP-02"
"Iwate","岩手県",204982,3375,103563,435,0,97609,617682,"JP-03"
"Miyagi","宮城県",472256,22150,204624,745,20,244737,1152423,"JP-04"
"Akita","秋田県",180154,8820,89825,483,5,81026,81161,"JP-05"
"Yamagata","山形県",202868,6991,90443,313,0,105121,343532,"JP-06"
"Fukushima","福島県",348177,3568,180682,453,2,163474,1156057,"JP-07"
"Ibaraki","茨城県",547366,20849,301424,993,31,224100,1985898,"JP-08"
"Tochigi","栃木県",361098,5864,215803,785,10,138646,1135901,"JP-09"
"Gunma","群馬県",380846,8339,225131,815,14,146561,1111426,"JP-10"
"Saitama","埼玉県",1624427,19534,1160893,2955,41,441045,4712720,"JP-11"
"Chiba","千葉県",1300734,18467,904076,3023,18,375168,3392797,"JP-12"
"Tokyo","東京都",4026274,53547,3093983,6850,47,871894,10930957,"JP-13"
"Kanagawa","神奈川県",2006571,61049,1450734,3593,58,491195,5974666,"JP-14"
"Niigata","新潟県",401697,6791,223993,285,4,170628,1182664,"JP-15"
"Toyama","富山県",206582,3416,123822,257,4,79087,427812,"JP-16"
"Ishikawa","石川県",242734,4105,155716,400,2,82513,763788,"JP-17"
"Fukui","福井県",173692,2124,110918,151,1,60499,534033,"JP-18"
"Yamanashi","山梨県",159328,1531,93672,261,0,63864,689858,"JP-19"
"Nagano","長野県",390261,14008,374713,671,2,869,1301510,"JP-20"
"Gifu","岐阜県",459139,788,284881,876,3,172594,1590310,"JP-21"
"Shizuoka","静岡県",709312,9149,478956,950,4,220257,2193960,"JP-22"
"Aichi","愛知県",1862493,64405,1783747,3513,21,10828,4924051,"JP-23"
"Mie","三重県",378248,10391,226621,719,4,140517,993801,"JP-24"
"Shiga","滋賀県",325021,5667,225722,490,8,93142,1173658,"JP-25"
"Kyoto","京都府",607482,13521,459222,1319,75,133420,1416507,"JP-26"
"Osaka","大阪府",2570209,84506,2032077,7221,70,446405,11372624,"JP-27"
"Hyogo","兵庫県",1289080,14062,986750,3248,30,285020,2465506,"JP-28"
"Nara","奈良県",304247,30147,195268,671,9,78161,878644,"JP-29"
"Wakayama","和歌山県",198759,263,129448,389,7,68659,319456,"JP-30"
"Tottori","鳥取県",114431,9313,44778,161,0,60179,971932,"JP-31"
"Shimane","島根県",139901,4912,134024,193,1,772,466454,"JP-32"
"Okayama","岡山県",412975,21616,375427,603,13,15329,1045577,"JP-33"
"Hiroshima","広島県",675786,16616,409656,1035,12,248479,3256361,"JP-34"
"Yamaguchi","山口県",252502,3227,158495,544,5,90236,1031617,"JP-35"
"Tokushima","徳島県",134903,1556,90741,289,3,42317,397587,"JP-36"
"Kagawa","香川県",210530,3216,138120,445,2,68749,491631,"JP-37"
"Ehime","愛媛県",258469,4107,156705,448,8,97209,835003,"JP-38"
"Kochi","高知県",140639,5151,94023,424,6,41041,494109,"JP-39"
"Fukuoka","福岡県",1390046,31127,1029285,2369,17,327265,3918607,"JP-40"
"Saga","佐賀県",223886,13112,125171,350,3,85253,377021,"JP-41"
"Nagasaki","長崎県",285741,23647,177499,433,3,84162,958393,"JP-42"
"Kumamoto","熊本県",460215,8159,320699,908,17,130449,540288,"JP-43"
"Oita","大分県",254811,2466,172076,501,3,79768,1009928,"JP-44"
"Miyazaki","宮崎県",268089,4022,189320,525,6,74222,238860,"JP-45"
"Kagoshima","鹿児島県",373402,8281,286186,615,7,78320,846358,"JP-46"
"Okinawa","沖縄県",546572,7343,494076,837,6,44316,1315651,"JP-47"
