"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",199223,17372,179807,1883,4,161,1758707,"JP-01"
"Aomori","青森県",28609,3897,24634,78,0,0,180874,"JP-02"
"Iwate","岩手県",14929,2774,12088,67,2,0,202053,"JP-03"
"Miyagi","宮城県",50383,5312,44180,165,8,726,427389,"JP-04"
"Akita","秋田県",12928,1812,11073,43,0,0,47662,"JP-05"
"Yamagata","山形県",15064,2243,12745,76,1,0,163341,"JP-06"
"Fukushima","福島県",30193,3659,26345,189,2,0,645854,"JP-07"
"Ibaraki","茨城県",95144,9119,85675,350,8,0,44484,"JP-08"
"Tochigi","栃木県",54406,5721,48458,227,1,0,644472,"JP-09"
"Gunma","群馬県",61570,5157,56139,274,4,0,520755,"JP-10"
"Saitama","埼玉県",376574,28826,346472,1276,37,0,2334150,"JP-11"
"Chiba","千葉県",320568,22655,293112,1550,20,3251,1727835,"JP-12"
"Tokyo","東京都",1145251,119110,1022142,3999,54,0,5752147,"JP-13"
"Kanagawa","神奈川県",542950,39531,501514,1905,69,0,2180686,"JP-14"
"Niigata","新潟県",35582,3454,32043,85,3,0,493360,"JP-15"
"Toyama","富山県",24303,5210,19022,71,1,0,201799,"JP-16"
"Ishikawa","石川県",30856,3190,27464,179,5,23,321680,"JP-17"
"Fukui","福井県",18614,2267,16306,41,1,0,247885,"JP-18"
"Yamanashi","山梨県",20106,1684,18366,61,1,5,217151,"JP-19"
"Nagano","長野県",36974,3580,32869,158,0,367,541475,"JP-20"
"Gifu","岐阜県",62016,4405,56806,301,5,504,695181,"JP-21"
"Shizuoka","静岡県",107674,10108,96446,370,6,750,1014008,"JP-22"
"Aichi","愛知県",373589,25182,346553,1854,39,0,2214487,"JP-23"
"Mie","三重県",49246,4090,46267,261,8,1372,395473,"JP-24"
"Shiga","滋賀県",61026,7158,53692,176,2,0,492306,"JP-25"
"Kyoto","京都府",143154,9262,132021,561,43,1310,692256,"JP-26"
"Osaka","大阪府",742881,59820,678623,4386,649,52,5936854,"JP-27"
"Hyogo","兵庫県",304086,22535,279536,2018,25,3,1301134,"JP-28"
"Nara","奈良県",68566,10504,57738,324,14,0,428709,"JP-29"
"Wakayama","和歌山県",25947,942,24740,107,1,158,128512,"JP-30"
"Tottori","鳥取県",8073,691,7276,11,0,95,282356,"JP-31"
"Shimane","島根県",7984,948,7027,9,1,0,122915,"JP-32"
"Okayama","岡山県",56999,4173,49083,219,5,3524,449702,"JP-33"
"Hiroshima","広島県",84267,9014,74824,429,9,0,1447855,"JP-34"
"Yamaguchi","山口県",25720,2778,22786,156,1,0,462176,"JP-35"
"Tokushima","徳島県",14373,1510,12786,78,2,1,169317,"JP-36"
"Kagawa","香川県",24933,3425,21413,95,6,0,213032,"JP-37"
"Ehime","愛媛県",21310,2380,18805,125,4,0,275278,"JP-38"
"Kochi","高知県",15000,1781,13123,96,1,0,199162,"JP-39"
"Fukuoka","福岡県",273041,31192,234614,1070,10,6165,2132815,"JP-40"
"Saga","佐賀県",28308,2594,22925,74,2,2715,204279,"JP-41"
"Nagasaki","長崎県",29685,3213,27712,114,2,1354,293648,"JP-42"
"Kumamoto","熊本県",58589,6133,52195,261,13,0,216494,"JP-43"
"Oita","大分県",28277,2030,26125,122,3,0,454766,"JP-44"
"Miyazaki","宮崎県",22130,2028,20064,113,1,75,142515,"JP-45"
"Kagoshima","鹿児島県",37021,2825,33679,152,3,365,285662,"JP-46"
"Okinawa","沖縄県",110966,5160,105370,433,14,3,629465,"JP-47"
