都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1332163,3964610,17438,2,717238,4527,592960
青森県,277590,415661,4171,0,151129,640,121650
岩手県,233194,698755,3167,0,103563,609,125855
宮城県,533262,1282104,21243,6,204624,938,306457
秋田県,198800,81563,8418,1,89825,587,99970
山形県,224379,368532,6455,0,90443,355,127126
福島県,400379,1156057,3568,0,180682,821,215308
茨城県,633806,1985898,19676,2,301424,1274,311432
栃木県,419142,1252047,5303,3,215803,1055,196981
群馬県,437162,1239861,7819,1,225131,1071,203141
埼玉県,1789153,5172363,17548,8,1160893,3872,606840
千葉県,1455366,3767529,16052,7,904076,3866,531372
東京都,4320999,11952883,47372,9,3093983,7986,1171658
神奈川県,2205853,6945115,3726,9,1450734,4239,747154
新潟県,451537,1296954,6386,0,223993,431,220727
富山県,235257,493288,3109,1,123822,309,108017
石川県,276793,763788,3867,0,155716,499,116711
福井県,198663,597801,1830,0,110918,196,85719
山梨県,188908,808357,1172,0,93672,399,93665
長野県,453809,1460527,1934,1,451757,856,738
岐阜県,537693,1814905,134,1,284881,1099,251579
静岡県,861269,2501918,8235,2,478956,1368,372710
愛知県,2098217,5693669,4462,8,2088725,4274,756
三重県,457113,1150732,10074,1,226621,1037,219381
滋賀県,371659,1358016,5279,1,225722,668,139990
京都府,673847,1559582,12805,11,459222,1641,200179
大阪府,2816933,12642976,16714,23,2032077,8388,759754
兵庫県,1460257,2465506,12845,4,986750,3789,456873
奈良県,344101,1002936,29852,0,195268,851,118130
和歌山県,237316,319456,56,1,129448,515,107297
鳥取県,140382,1134645,9165,0,44778,257,86182
島根県,166479,532009,736,0,165386,296,61
岡山県,488327,1214527,1420,7,485425,833,649
広島県,795257,3335390,15841,3,409656,1344,368416
山口県,311386,1194691,2921,1,158495,740,149230
徳島県,165173,453321,1348,0,90741,409,72675
香川県,250961,559439,2593,2,138120,612,109636
愛媛県,313748,972971,3773,3,156705,683,152587
高知県,168076,494109,5005,4,94023,582,68466
福岡県,1578429,3918607,26630,2,1029285,3157,519357
佐賀県,259838,377021,12729,0,125171,487,121451
長崎県,334771,1136444,21326,0,177499,631,135315
熊本県,531995,540288,6900,4,320699,1289,203107
大分県,301500,1009928,2143,2,172076,759,126522
宮崎県,318588,238860,3760,0,189320,770,124738
鹿児島県,439037,937753,776,0,286186,873,151202
沖縄県,575775,1414717,708,1,494076,923,80068
