"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1281839,18296,717238,4236,9,542069,3964610,"JP-01"
"Aomori","青森県",266341,4493,151129,571,3,110148,415661,"JP-02"
"Iwate","岩手県",217760,3359,103563,501,0,110337,638520,"JP-03"
"Miyagi","宮城県",500845,22040,204624,822,16,273359,1187550,"JP-04"
"Akita","秋田県",188406,8755,89825,517,4,89309,81563,"JP-05"
"Yamagata","山形県",212205,6887,90443,334,0,114541,351058,"JP-06"
"Fukushima","福島県",372124,3568,180682,519,5,187355,1156057,"JP-07"
"Ibaraki","茨城県",587372,21003,301424,1092,15,263853,1985898,"JP-08"
"Tochigi","栃木県",387309,5865,215803,893,11,164748,1164658,"JP-09"
"Gunma","群馬県",408596,8339,225131,911,12,174215,1148662,"JP-10"
"Saitama","埼玉県",1707604,19414,1160893,3221,36,524076,4854277,"JP-11"
"Chiba","千葉県",1377222,18893,904076,3226,37,451027,3484227,"JP-12"
"Tokyo","東京都",4178605,53007,3093983,7184,43,1024431,11199022,"JP-13"
"Kanagawa","神奈川県",2104135,61205,1450734,3774,46,588422,6268869,"JP-14"
"Niigata","新潟県",424390,6667,223993,321,6,193409,1212023,"JP-15"
"Toyama","富山県",218768,3372,123822,277,4,91297,455950,"JP-16"
"Ishikawa","石川県",259462,4184,155716,433,2,99129,763788,"JP-17"
"Fukui","福井県",185368,2172,110918,165,0,72113,549642,"JP-18"
"Yamanashi","山梨県",173526,1528,93672,302,1,78024,728368,"JP-19"
"Nagano","長野県",417116,15269,400570,751,3,526,1346846,"JP-20"
"Gifu","岐阜県",497143,847,284881,942,5,210473,1658820,"JP-21"
"Shizuoka","静岡県",783404,9311,478956,1061,15,294076,2286523,"JP-22"
"Aichi","愛知県",1979622,71408,1887687,3759,38,16768,5123874,"JP-23"
"Mie","三重県",415718,10450,226621,808,5,177839,1035452,"JP-24"
"Shiga","滋賀県",346179,5676,225722,541,10,114240,1206528,"JP-25"
"Kyoto","京都府",640262,13529,459222,1398,67,166113,1457467,"JP-26"
"Osaka","大阪府",2693113,95789,2032077,7548,86,557699,11666250,"JP-27"
"Hyogo","兵庫県",1374699,14146,986750,3401,28,370402,2465506,"JP-28"
"Nara","奈良県",323317,30169,195268,704,17,97176,911881,"JP-29"
"Wakayama","和歌山県",218000,261,129448,430,12,87861,319456,"JP-30"
"Tottori","鳥取県",127274,9321,44778,207,0,72968,1031548,"JP-31"
"Shimane","島根県",152299,5036,146403,237,1,623,485658,"JP-32"
"Okayama","岡山県",451554,26705,412307,687,14,11855,1113228,"JP-33"
"Hiroshima","広島県",736987,16729,409656,1112,18,309490,3307341,"JP-34"
"Yamaguchi","山口県",283063,3210,158495,626,5,120732,1086364,"JP-35"
"Tokushima","徳島県",149078,1553,90741,328,3,56456,407161,"JP-36"
"Kagawa","香川県",230278,3186,138120,504,6,88468,512044,"JP-37"
"Ehime","愛媛県",286987,4078,156705,534,2,125670,883935,"JP-38"
"Kochi","高知県",152614,5160,94023,497,5,52934,494109,"JP-39"
"Fukuoka","福岡県",1494346,31340,1029285,2651,19,431070,3918607,"JP-40"
"Saga","佐賀県",245105,13094,125171,405,2,106435,377021,"JP-41"
"Nagasaki","長崎県",313261,24005,177499,487,3,111270,1006381,"JP-42"
"Kumamoto","熊本県",501435,8007,320699,1046,31,171683,540288,"JP-43"
"Oita","大分県",280030,2470,172076,547,2,104937,1009928,"JP-44"
"Miyazaki","宮崎県",299016,4119,189320,626,4,104951,238860,"JP-45"
"Kagoshima","鹿児島県",409562,11330,286186,696,11,111350,890491,"JP-46"
"Okinawa","沖縄県",563145,9285,494076,847,10,58937,1341495,"JP-47"
