"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",244950,19894,223251,1952,7,147,1922733,"JP-01"
"Aomori","青森県",40680,4766,35824,90,0,0,204975,"JP-02"
"Iwate","岩手県",21494,3284,18130,80,1,0,227044,"JP-03"
"Miyagi","宮城県",64187,6030,57657,177,3,323,478253,"JP-04"
"Akita","秋田県",19363,2958,16356,49,3,0,53437,"JP-05"
"Yamagata","山形県",19433,2010,17342,81,1,0,177317,"JP-06"
"Fukushima","福島県",41896,5525,36171,200,3,0,699604,"JP-07"
"Ibaraki","茨城県",127595,8058,119143,394,4,0,44951,"JP-08"
"Tochigi","栃木県",69371,6302,62815,254,3,0,687044,"JP-09"
"Gunma","群馬県",75274,4363,70838,297,0,224,560791,"JP-10"
"Saitama","埼玉県",466434,28184,436839,1411,15,0,2529370,"JP-11"
"Chiba","千葉県",386364,21959,360797,1685,9,1923,1861841,"JP-12"
"Tokyo","東京都",1326924,105718,1216972,4234,29,0,6141221,"JP-13"
"Kanagawa","神奈川県",643645,32038,609531,2076,18,0,2180686,"JP-14"
"Niigata","新潟県",50226,5464,44671,91,1,0,544760,"JP-15"
"Toyama","富山県",29748,2244,27417,87,3,0,217688,"JP-16"
"Ishikawa","石川県",37660,3006,34445,186,1,23,361705,"JP-17"
"Fukui","福井県",23380,1192,22143,45,1,0,272223,"JP-18"
"Yamanashi","山梨県",25660,1721,23883,64,1,8,253702,"JP-19"
"Nagano","長野県",50672,5074,44627,168,0,803,604518,"JP-20"
"Gifu","岐阜県",74727,4723,69287,320,0,397,752950,"JP-21"
"Shizuoka","静岡県",131497,7897,123593,388,2,381,1066008,"JP-22"
"Aichi","愛知県",438540,23079,413472,1989,17,0,2384355,"JP-23"
"Mie","三重県",61972,5113,58154,275,1,1570,439857,"JP-24"
"Shiga","滋賀県",73789,4123,69466,200,0,0,537198,"JP-25"
"Kyoto","京都府",165042,8726,155097,681,8,538,740122,"JP-26"
"Osaka","大阪府",834267,39506,789913,4819,274,29,6356585,"JP-27"
"Hyogo","兵庫県",352817,15438,335242,2140,10,3,1396077,"JP-28"
"Nara","奈良県",78701,8779,69568,354,7,0,459756,"JP-29"
"Wakayama","和歌山県",31083,1507,29289,110,0,177,143019,"JP-30"
"Tottori","鳥取県",10125,735,9260,14,0,116,316409,"JP-31"
"Shimane","島根県",10794,1262,9521,11,0,0,148690,"JP-32"
"Okayama","岡山県",68662,3679,61607,225,2,3151,493254,"JP-33"
"Hiroshima","広島県",107352,10942,95957,453,5,0,1571842,"JP-34"
"Yamaguchi","山口県",32542,2546,29829,167,1,0,495987,"JP-35"
"Tokushima","徳島県",17171,780,16318,79,2,6,183993,"JP-36"
"Kagawa","香川県",32844,2416,30314,114,2,0,234258,"JP-37"
"Ehime","愛媛県",27852,2438,25281,133,4,0,305395,"JP-38"
"Kochi","高知県",18549,1332,17116,101,2,0,229933,"JP-39"
"Fukuoka","福岡県",327560,33386,286833,1157,10,6184,2315359,"JP-40"
"Saga","佐賀県",36040,3092,30374,92,0,2482,226945,"JP-41"
"Nagasaki","長崎県",36280,3670,34139,117,0,1646,316913,"JP-42"
"Kumamoto","熊本県",70802,5840,64686,276,5,0,239624,"JP-43"
"Oita","大分県",36683,3239,33299,145,2,0,498310,"JP-44"
"Miyazaki","宮崎県",30840,4641,26154,120,1,75,161350,"JP-45"
"Kagoshima","鹿児島県",51092,5762,44781,171,0,378,325696,"JP-46"
"Okinawa","沖縄県",134770,9646,124689,441,9,6,687429,"JP-47"
