都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1333148,3964610,17412,1,717238,4530,593968
青森県,277818,415661,4182,0,151129,640,121867
岩手県,233411,699855,3158,0,103563,609,126081
宮城県,533802,1286402,21229,6,204624,938,307011
秋田県,199047,81563,8412,2,89825,588,100222
山形県,224770,369938,6455,0,90443,355,127517
福島県,400922,1156057,3568,1,180682,824,215848
茨城県,634123,1985898,19646,2,301424,1278,311775
栃木県,419630,1253752,5291,3,215803,1056,197480
群馬県,437581,1243682,7788,1,225131,1074,203588
埼玉県,1790273,5183311,17561,8,1160893,3886,607933
千葉県,1456207,3767529,16048,7,904076,3870,532213
東京都,4322914,11986431,47289,8,3093983,7993,1173649
神奈川県,2206976,6980461,3626,9,1450734,4241,748375
新潟県,452245,1302289,6363,2,223993,431,221458
富山県,235492,495000,3111,1,123822,312,108247
石川県,277025,763788,3863,0,155716,500,116946
福井県,198801,602544,1827,0,110918,196,85860
山梨県,189180,808357,1165,0,93672,399,93944
長野県,454465,1468908,1969,2,452086,860,450
岐阜県,538293,1818882,129,1,284881,1100,252183
静岡県,861940,2511880,8176,1,478956,1370,373438
愛知県,2099549,5723107,4293,7,2089493,4277,1486
三重県,457494,1160021,10064,1,226621,1038,219771
滋賀県,371908,1359636,5274,1,225722,669,140243
京都府,674251,1561108,12796,13,459222,1642,200591
大阪府,2818321,12661928,16595,19,2032077,8396,761253
兵庫県,1461100,2465506,12865,7,986750,3793,457692
奈良県,344332,1007293,29841,0,195268,855,118368
和歌山県,237488,319456,58,1,129448,515,107467
鳥取県,140658,1136257,9178,0,44778,259,86443
島根県,166800,532009,718,0,165655,296,131
岡山県,488665,1214527,1420,7,485425,836,984
広島県,795746,3337056,15826,2,409656,1344,368920
山口県,311796,1194691,2921,1,158495,740,149640
徳島県,165444,454403,1340,0,90741,410,72953
香川県,251188,561321,2591,2,138120,613,109864
愛媛県,314257,973351,3765,3,156705,683,153104
高知県,168277,494109,5003,2,94023,584,68667
福岡県,1579453,3918607,26575,3,1029285,3163,520430
佐賀県,260053,377021,12739,0,125171,488,121655
長崎県,335077,1142461,21350,1,177499,631,135597
熊本県,532331,540288,6897,1,320699,1292,203443
大分県,301763,1009928,2155,2,172076,760,126772
宮崎県,318857,238860,3762,0,189320,772,125003
鹿児島県,439443,938257,728,0,286186,877,151652
沖縄県,575999,1416795,735,0,494076,926,80262
