"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",230459,18154,210056,1937,4,312,1873949,"JP-01"
"Aomori","青森県",37467,4129,33252,86,0,0,199181,"JP-02"
"Iwate","岩手県",19139,2396,16665,78,0,0,219318,"JP-03"
"Miyagi","宮城県",60025,5191,54379,174,3,281,464155,"JP-04"
"Akita","秋田県",17245,2483,14713,49,4,0,51901,"JP-05"
"Yamagata","山形県",18216,2572,15565,79,2,0,173099,"JP-06"
"Fukushima","福島県",37853,4029,33625,199,3,0,688591,"JP-07"
"Ibaraki","茨城県",118822,8103,110339,380,4,0,44830,"JP-08"
"Tochigi","栃木県",64840,6133,58459,248,1,0,667283,"JP-09"
"Gunma","群馬県",71889,4805,66794,290,2,0,550099,"JP-10"
"Saitama","埼玉県",442216,27858,412962,1396,19,0,2476045,"JP-11"
"Chiba","千葉県",368142,21089,343350,1667,17,2036,1814359,"JP-12"
"Tokyo","東京都",1278311,97807,1176306,4198,29,0,6039987,"JP-13"
"Kanagawa","神奈川県",617155,30609,584512,2034,29,0,2180686,"JP-14"
"Niigata","新潟県",44891,160,40309,90,0,4332,529151,"JP-15"
"Toyama","富山県",28601,2540,25981,80,2,0,213940,"JP-16"
"Ishikawa","石川県",35660,2404,33048,186,3,22,357079,"JP-17"
"Fukui","福井県",21976,1179,20754,43,0,0,265651,"JP-18"
"Yamanashi","山梨県",24119,1946,22116,64,1,7,248105,"JP-19"
"Nagano","長野県",46055,4164,41131,167,0,593,586153,"JP-20"
"Gifu","岐阜県",70533,4083,65788,314,1,348,736564,"JP-21"
"Shizuoka","静岡県",125305,8164,116677,380,1,84,1066008,"JP-22"
"Aichi","愛知県",420508,19682,398853,1973,17,0,2343273,"JP-23"
"Mie","三重県",57728,4610,54366,268,4,1516,430346,"JP-24"
"Shiga","滋賀県",70799,4868,65739,192,2,0,528054,"JP-25"
"Kyoto","京都府",158687,9342,148099,671,13,575,726704,"JP-26"
"Osaka","大阪府",807144,36391,766007,4722,287,24,6247302,"JP-27"
"Hyogo","兵庫県",339516,15711,321688,2122,14,5,1369041,"JP-28"
"Nara","奈良県",75747,9895,65502,350,7,0,450865,"JP-29"
"Wakayama","和歌山県",29254,1293,27676,110,0,175,138290,"JP-30"
"Tottori","鳥取県",9602,727,8754,13,0,108,307488,"JP-31"
"Shimane","島根県",9876,1128,8737,11,0,0,141330,"JP-32"
"Okayama","岡山県",64620,2953,58933,223,1,2511,483667,"JP-33"
"Hiroshima","広島県",100044,9784,89812,448,5,0,1507872,"JP-34"
"Yamaguchi","山口県",30414,363,27647,165,1,2239,484444,"JP-35"
"Tokushima","徳島県",16477,731,15671,79,2,4,180257,"JP-36"
"Kagawa","香川県",30719,2616,27990,113,0,0,228148,"JP-37"
"Ehime","愛媛県",25775,2446,23199,130,6,0,298004,"JP-38"
"Kochi","高知県",17517,1278,16138,101,1,0,222803,"JP-39"
"Fukuoka","福岡県",310610,27752,275785,1137,9,5936,2263179,"JP-40"
"Saga","佐賀県",33352,2783,28124,88,0,2357,219907,"JP-41"
"Nagasaki","長崎県",33893,3083,32215,116,1,1521,309980,"JP-42"
"Kumamoto","熊本県",66468,4779,61415,274,5,0,232203,"JP-43"
"Oita","大分県",33670,2844,30682,144,1,0,484884,"JP-44"
"Miyazaki","宮崎県",27199,3142,24013,118,0,74,154599,"JP-45"
"Kagoshima","鹿児島県",46511,5612,40406,171,0,322,313290,"JP-46"
"Okinawa","沖縄県",126214,7679,118100,441,7,6,667803,"JP-47"
