"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",683512,44197,637350,2486,4,521,2936050,"JP-01"
"Aomori","青森県",145269,14759,130256,254,0,0,383213,"JP-02"
"Iwate","岩手県",97447,8309,88967,171,2,0,425568,"JP-03"
"Miyagi","宮城県",238043,22320,204624,328,9,10771,848724,"JP-04"
"Akita","秋田県",87920,18028,69710,182,0,0,73249,"JP-05"
"Yamagata","山形県",90796,12390,78246,170,0,10,241890,"JP-06"
"Fukushima","福島県",165349,17195,147910,244,1,0,1104909,"JP-07"
"Ibaraki","茨城県",332794,20666,301424,615,8,10089,1654084,"JP-08"
"Tochigi","栃木県",204854,18238,186160,456,3,0,921589,"JP-09"
"Gunma","群馬県",207556,19189,194914,440,3,6987,845391,"JP-10"
"Saitama","埼玉県",1103920,49753,1051951,2216,21,0,3784710,"JP-11"
"Chiba","千葉県",879045,37084,834872,2353,13,4736,2764314,"JP-12"
"Tokyo","東京都",3005029,124986,2874517,5526,29,0,9029675,"JP-13"
"Kanagawa","神奈川県",1396231,60232,1333152,2847,47,0,4454848,"JP-14"
"Niigata","新潟県",209365,16424,192810,131,4,0,908405,"JP-15"
"Toyama","富山県",115516,13073,102285,158,2,0,344408,"JP-16"
"Ishikawa","石川県",146634,13062,133291,258,1,23,721410,"JP-17"
"Fukui","福井県",102414,8090,94231,93,2,0,436865,"JP-18"
"Yamanashi","山梨県",88678,4888,83673,136,1,19,486368,"JP-19"
"Nagano","長野県",185713,14870,168555,315,3,1973,982817,"JP-20"
"Gifu","岐阜県",268698,20237,245419,525,3,2517,1228035,"JP-21"
"Shizuoka","静岡県",448637,27221,418149,690,3,2577,1731283,"JP-22"
"Aichi","愛知県",1256100,92136,1161256,2708,23,0,3884034,"JP-23"
"Mie","三重県",229106,18289,214572,475,5,4230,757712,"JP-24"
"Shiga","滋賀県",212968,16252,196421,295,4,0,908917,"JP-25"
"Kyoto","京都府",445901,42942,398787,951,72,3221,1159238,"JP-26"
"Osaka","大阪府",1980559,120410,1853964,6185,56,0,9319889,"JP-27"
"Hyogo","兵庫県",938300,52824,882783,2710,25,17,2354522,"JP-28"
"Nara","奈良県",209809,52965,156344,500,6,0,707908,"JP-29"
"Wakayama","和歌山県",122226,6100,115591,226,7,309,301148,"JP-30"
"Tottori","鳥取県",57158,9349,44778,65,3,2966,669923,"JP-31"
"Shimane","島根県",74742,7382,67273,87,1,0,335792,"JP-32"
"Okayama","岡山県",247519,23510,207028,378,10,16603,785625,"JP-33"
"Hiroshima","広島県",384545,67491,316367,687,11,0,2573285,"JP-34"
"Yamaguchi","山口県",148628,11928,136344,356,5,0,800588,"JP-35"
"Tokushima","徳島県",85105,8176,76779,150,4,0,278293,"JP-36"
"Kagawa","香川県",129408,11627,117516,265,3,0,384777,"JP-37"
"Ehime","愛媛県",147805,13860,133667,278,2,0,587472,"JP-38"
"Kochi","高知県",90572,11234,79070,268,7,0,465217,"JP-39"
"Fukuoka","福岡県",1021096,73049,928458,1813,21,17776,3784467,"JP-40"
"Saga","佐賀県",147114,13032,125171,207,1,8704,377021,"JP-41"
"Nagasaki","長崎県",197177,25831,171142,297,3,93,702470,"JP-42"
"Kumamoto","熊本県",308168,19479,288105,584,11,0,507964,"JP-43"
"Oita","大分県",162732,9911,152515,306,3,0,852166,"JP-44"
"Miyazaki","宮崎県",179287,14444,163888,323,7,632,234751,"JP-45"
"Kagoshima","鹿児島県",274604,19994,251855,472,8,2283,709509,"JP-46"
"Okinawa","沖縄県",485779,18047,466615,652,14,465,1153389,"JP-47"
