"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",298917,23961,273792,1999,4,835,2072615,"JP-01"
"Aomori","青森県",48400,3349,44953,98,0,0,224804,"JP-02"
"Iwate","岩手県",28164,3045,25033,86,1,0,252045,"JP-03"
"Miyagi","宮城県",75106,4695,69835,188,2,388,526552,"JP-04"
"Akita","秋田県",25530,2765,22705,60,1,0,58315,"JP-05"
"Yamagata","山形県",23587,1717,21783,87,2,0,185270,"JP-06"
"Fukushima","福島県",52768,4231,48321,216,2,0,761683,"JP-07"
"Ibaraki","茨城県",145316,3603,141290,423,2,0,1240444,"JP-08"
"Tochigi","栃木県",81889,5226,76397,266,0,0,717141,"JP-09"
"Gunma","群馬県",84899,3588,81446,309,0,444,599650,"JP-10"
"Saitama","埼玉県",515104,13026,500619,1459,9,0,2673874,"JP-11"
"Chiba","千葉県",424030,14957,398910,1749,5,8414,1956927,"JP-12"
"Tokyo","東京都",1447565,65885,1377339,4341,11,0,6487257,"JP-13"
"Kanagawa","神奈川県",706511,15843,688529,2139,23,0,2180686,"JP-14"
"Niigata","新潟県",61444,3056,58297,91,0,0,596611,"JP-15"
"Toyama","富山県",32355,1378,30885,92,1,0,229337,"JP-16"
"Ishikawa","石川県",44109,3223,40671,192,2,23,396416,"JP-17"
"Fukui","福井県",27528,1087,26396,45,0,0,296257,"JP-18"
"Yamanashi","山梨県",28854,983,27809,67,0,5,274619,"JP-19"
"Nagano","長野県",63119,2971,59745,181,0,222,660561,"JP-20"
"Gifu","岐阜県",86689,3804,82081,324,1,480,813901,"JP-21"
"Shizuoka","静岡県",147935,5035,137963,403,0,4534,1157963,"JP-22"
"Aichi","愛知県",485308,21021,462267,2020,11,0,2524051,"JP-23"
"Mie","三重県",72077,3239,70312,285,2,1759,476558,"JP-24"
"Shiga","滋賀県",81625,3264,78148,213,0,0,585760,"JP-25"
"Kyoto","京都府",182628,6895,174284,705,14,744,781213,"JP-26"
"Osaka","大阪府",901643,29824,866845,4963,24,11,6695335,"JP-27"
"Hyogo","兵庫県",386748,10829,373725,2198,8,4,1470314,"JP-28"
"Nara","奈良県",85294,7269,77655,370,2,0,484113,"JP-29"
"Wakayama","和歌山県",36427,1290,34825,115,2,197,157798,"JP-30"
"Tottori","鳥取県",12380,1021,11199,14,0,146,354890,"JP-31"
"Shimane","島根県",14093,1312,12766,15,0,0,178102,"JP-32"
"Okayama","岡山県",81393,4657,73541,240,2,2955,520624,"JP-33"
"Hiroshima","広島県",128130,11847,115817,466,8,0,1705414,"JP-34"
"Yamaguchi","山口県",37058,1657,35228,173,1,0,527281,"JP-35"
"Tokushima","徳島県",18938,490,18374,80,0,6,195707,"JP-36"
"Kagawa","香川県",39914,2202,37592,120,0,0,252433,"JP-37"
"Ehime","愛媛県",33905,2093,31675,137,3,0,330223,"JP-38"
"Kochi","高知県",21856,1304,20448,104,2,0,250894,"JP-39"
"Fukuoka","福岡県",375220,15401,351739,1216,8,6864,2480686,"JP-40"
"Saga","佐賀県",45397,3020,39520,104,0,2753,251339,"JP-41"
"Nagasaki","長崎県",45524,4482,43300,122,2,2380,342049,"JP-42"
"Kumamoto","熊本県",82908,4990,77635,283,4,0,260542,"JP-43"
"Oita","大分県",44765,2751,41858,156,0,0,539256,"JP-44"
"Miyazaki","宮崎県",41116,3392,37668,132,3,76,179325,"JP-45"
"Kagoshima","鹿児島県",66158,4846,60426,182,2,704,368194,"JP-46"
"Okinawa","沖縄県",165061,11183,153417,447,10,14,754634,"JP-47"
