"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1332163,17438,717238,4527,2,592960,3964610,"JP-01"
"Aomori","青森県",277590,4171,151129,640,0,121650,415661,"JP-02"
"Iwate","岩手県",233194,3167,103563,609,0,125855,698755,"JP-03"
"Miyagi","宮城県",533262,21243,204624,938,6,306457,1282104,"JP-04"
"Akita","秋田県",198800,8418,89825,587,1,99970,81563,"JP-05"
"Yamagata","山形県",224379,6455,90443,355,0,127126,368532,"JP-06"
"Fukushima","福島県",400379,3568,180682,821,0,215308,1156057,"JP-07"
"Ibaraki","茨城県",633806,19676,301424,1274,2,311432,1985898,"JP-08"
"Tochigi","栃木県",419142,5303,215803,1055,3,196981,1252047,"JP-09"
"Gunma","群馬県",437162,7819,225131,1071,1,203141,1239861,"JP-10"
"Saitama","埼玉県",1789153,17548,1160893,3872,8,606840,5172363,"JP-11"
"Chiba","千葉県",1455366,16052,904076,3866,7,531372,3767529,"JP-12"
"Tokyo","東京都",4320999,47372,3093983,7986,9,1171658,11952883,"JP-13"
"Kanagawa","神奈川県",2205853,3726,1450734,4239,9,747154,6945115,"JP-14"
"Niigata","新潟県",451537,6386,223993,431,0,220727,1296954,"JP-15"
"Toyama","富山県",235257,3109,123822,309,1,108017,493288,"JP-16"
"Ishikawa","石川県",276793,3867,155716,499,0,116711,763788,"JP-17"
"Fukui","福井県",198663,1830,110918,196,0,85719,597801,"JP-18"
"Yamanashi","山梨県",188908,1172,93672,399,0,93665,808357,"JP-19"
"Nagano","長野県",453809,1934,451757,856,1,738,1460527,"JP-20"
"Gifu","岐阜県",537693,134,284881,1099,1,251579,1814905,"JP-21"
"Shizuoka","静岡県",861269,8235,478956,1368,2,372710,2501918,"JP-22"
"Aichi","愛知県",2098217,4462,2088725,4274,8,756,5693669,"JP-23"
"Mie","三重県",457113,10074,226621,1037,1,219381,1150732,"JP-24"
"Shiga","滋賀県",371659,5279,225722,668,1,139990,1358016,"JP-25"
"Kyoto","京都府",673847,12805,459222,1641,11,200179,1559582,"JP-26"
"Osaka","大阪府",2816933,16714,2032077,8388,23,759754,12642976,"JP-27"
"Hyogo","兵庫県",1460257,12845,986750,3789,4,456873,2465506,"JP-28"
"Nara","奈良県",344101,29852,195268,851,0,118130,1002936,"JP-29"
"Wakayama","和歌山県",237316,56,129448,515,1,107297,319456,"JP-30"
"Tottori","鳥取県",140382,9165,44778,257,0,86182,1134645,"JP-31"
"Shimane","島根県",166479,736,165386,296,0,61,532009,"JP-32"
"Okayama","岡山県",488327,1420,485425,833,7,649,1214527,"JP-33"
"Hiroshima","広島県",795257,15841,409656,1344,3,368416,3335390,"JP-34"
"Yamaguchi","山口県",311386,2921,158495,740,1,149230,1194691,"JP-35"
"Tokushima","徳島県",165173,1348,90741,409,0,72675,453321,"JP-36"
"Kagawa","香川県",250961,2593,138120,612,2,109636,559439,"JP-37"
"Ehime","愛媛県",313748,3773,156705,683,3,152587,972971,"JP-38"
"Kochi","高知県",168076,5005,94023,582,4,68466,494109,"JP-39"
"Fukuoka","福岡県",1578429,26630,1029285,3157,2,519357,3918607,"JP-40"
"Saga","佐賀県",259838,12729,125171,487,0,121451,377021,"JP-41"
"Nagasaki","長崎県",334771,21326,177499,631,0,135315,1136444,"JP-42"
"Kumamoto","熊本県",531995,6900,320699,1289,4,203107,540288,"JP-43"
"Oita","大分県",301500,2143,172076,759,2,126522,1009928,"JP-44"
"Miyazaki","宮崎県",318588,3760,189320,770,0,124738,238860,"JP-45"
"Kagoshima","鹿児島県",439037,776,286186,873,0,151202,937753,"JP-46"
"Okinawa","沖縄県",575775,708,494076,923,1,80068,1414717,"JP-47"
