都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1131003,3844615,18708,14,717238,3558,391499
青森県,220865,415661,4778,5,151129,438,64520
岩手県,169418,572876,3416,1,103563,303,62136
宮城県,395875,1081317,22312,15,204624,573,168366
秋田県,156990,79652,8884,1,89825,363,57918
山形県,177502,330410,6837,1,90443,269,79953
福島県,291741,1156057,3568,3,180682,373,107118
茨城県,464846,1985898,20655,8,301424,837,141930
栃木県,304830,1075146,5746,7,215803,623,82658
群馬県,322016,1046146,8411,3,225131,649,87825
埼玉県,1434491,4445515,19425,23,1160893,2690,251483
千葉県,1137637,3228518,17371,8,904076,2791,213399
東京都,3652170,10424339,52477,15,3093983,6353,499357
神奈川県,1781835,5624345,50783,45,1450734,3272,277046
新潟県,340850,1119449,6735,5,223993,226,109896
富山県,178670,419292,3483,0,123822,212,51153
石川県,212602,763788,4124,1,155716,335,52427
福井県,147915,506862,2073,0,110918,128,34796
山梨県,134323,658915,1435,0,93672,208,39008
長野県,334878,1237854,16484,5,315826,531,2037
岐阜県,385667,1500017,700,3,284881,723,99363
静岡県,604014,2084568,8519,2,478956,835,115704
愛知県,1639979,4684839,48584,23,1571967,3176,16252
三重県,316629,939363,10324,5,226621,603,79081
滋賀県,285690,1106122,5583,4,225722,415,53970
京都府,545237,1337960,13345,65,459222,1197,71473
大阪府,2349441,10831078,58978,37,2032077,6820,251566
兵庫県,1148009,2465506,13739,21,986750,3039,144481
奈良県,268062,836321,30043,8,195268,618,42133
和歌山県,166311,319456,208,0,129448,309,36346
鳥取県,88936,887939,9327,0,44778,121,34710
島根県,113141,429825,4750,0,107259,133,999
岡山県,348774,996914,11798,7,330078,493,6405
広島県,563411,3079491,16455,9,409656,899,136401
山口県,205292,964156,3076,0,158495,441,43280
徳島県,113387,378367,1466,2,90741,226,20954
香川県,176909,465754,2864,2,138120,347,35578
愛媛県,206189,752512,3897,5,156705,342,45245
高知県,119343,494109,5110,1,94023,344,19866
福岡県,1212101,3918607,27962,2,1029285,2128,152726
佐賀県,186371,377021,12965,0,125171,275,47960
長崎県,245633,897148,21797,2,177499,359,45978
熊本県,384595,540288,7420,10,320699,716,55760
大分県,209526,1009928,2276,1,172076,420,34754
宮崎県,223785,238860,3935,3,189320,412,30118
鹿児島県,328049,790551,2643,1,286186,565,38655
沖縄県,525562,1276866,4376,5,494076,824,26286
