都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1285974,3964610,18288,10,717238,4251,546197
青森県,267621,415661,4509,3,151129,575,111408
岩手県,219222,640689,3349,0,103563,513,111797
宮城県,503477,1189494,22028,17,204624,828,275997
秋田県,189297,81563,8731,3,89825,518,90223
山形県,213139,353381,6889,0,90443,335,115472
福島県,374768,1156057,3568,3,180682,530,189988
茨城県,590917,1985898,21052,21,301424,1104,267337
栃木県,390117,1166945,5871,12,215803,896,167547
群馬県,411504,1148662,8345,12,225131,922,177106
埼玉県,1715947,4868897,19403,42,1160893,3269,532382
千葉県,1385424,3484227,18837,37,904076,3261,459250
東京都,4194135,11228524,52832,48,3093983,7245,1040075
神奈川県,2114651,6278145,52148,50,1450734,3798,607971
新潟県,426694,1215693,6621,3,223993,328,195752
富山県,220241,458537,3353,5,123822,281,92785
石川県,261223,763788,4171,3,155716,440,100896
福井県,186555,549642,2151,0,110918,168,73318
山梨県,175039,728368,1498,2,93672,308,79561
長野県,419504,1351509,13420,3,405171,758,155
岐阜県,501581,1659046,826,6,284881,950,214924
静岡県,790350,2286523,9311,18,478956,1074,301009
愛知県,1991566,5178858,59943,40,1914798,3772,13053
三重県,418765,1035452,10432,4,226621,829,180883
滋賀県,348756,1211181,5686,8,225722,557,116791
京都府,643814,1462129,13504,68,459222,1415,169673
大阪府,2705921,11708550,76505,89,2032077,7606,589733
兵庫県,1381294,2465506,14085,28,986750,3415,377044
奈良県,325223,916955,30163,14,195268,717,99075
和歌山県,219820,319456,266,7,129448,438,89668
鳥取県,128575,1036070,9317,0,44778,211,74269
島根県,153556,485658,4292,0,148054,245,965
岡山県,455303,1113228,26705,14,412307,698,15593
広島県,742224,3307341,16705,12,409656,1131,314732
山口県,286053,1086364,3226,4,158495,637,123695
徳島県,150647,409794,1563,3,90741,333,58010
香川県,232457,515897,3160,5,138120,512,90665
愛媛県,289995,885989,4080,2,156705,543,128667
高知県,153915,494109,5175,6,94023,504,54213
福岡県,1502692,3918607,31278,24,1029285,2679,439450
佐賀県,246888,377021,13105,4,125171,407,108205
長崎県,315631,1010662,23961,5,177499,495,113676
熊本県,505278,540288,7908,29,320699,1076,175595
大分県,282402,1009928,2477,2,172076,555,107294
宮崎県,301804,238860,4093,4,189320,639,107752
鹿児島県,413118,894569,10332,11,286186,707,115893
沖縄県,564584,1344357,8304,9,494076,847,61357
