都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,763425,3173810,17836,3,717238,2614,25737
青森県,159095,415661,4254,1,151129,307,3405
岩手県,110726,467465,3240,1,103563,196,3727
宮城県,264645,923513,21423,3,204624,399,38199
秋田県,103394,75365,8426,0,89825,231,4912
山形県,109385,290796,6566,0,90443,195,12181
福島県,191340,1156057,3568,0,180682,260,6830
茨城県,369578,1815549,19984,2,301424,693,47477
栃木県,227871,967942,5384,2,215803,501,6183
群馬県,240830,909771,8038,2,225131,474,7187
埼玉県,1203332,3994717,17999,6,1160893,2423,22017
千葉県,957795,2912854,16311,2,904076,2595,34813
東京都,3195061,9487366,48755,10,3093983,5898,46425
神奈川県,1504276,4816479,15610,20,1450734,3001,34931
新潟県,238103,969150,6467,2,223993,167,7476
富山県,131861,370030,3197,0,123822,179,4663
石川県,164678,763788,3938,1,155716,284,4740
福井県,115955,460154,1903,0,110918,99,3035
山梨県,97294,543086,1222,0,93672,156,2244
長野県,213931,1045614,4991,1,208099,351,490
岐阜県,297999,1314205,4981,1,284881,595,7542
静岡県,499561,1850415,8246,3,478956,753,11606
愛知県,1375271,4174818,12718,9,1358544,2882,1127
三重県,257750,846333,10151,2,226621,538,20440
滋賀県,236804,977217,5305,0,225722,331,5446
京都府,481337,1218388,12886,18,459222,1084,8145
大阪府,2114377,9832594,30543,24,2032077,6496,45261
兵庫県,1015175,2465506,13027,3,986750,2881,12517
奈良県,229622,748180,29869,3,195268,534,3951
和歌山県,135148,319456,64,0,129448,253,5383
鳥取県,64356,727870,9191,0,44778,78,10309
島根県,84194,368464,1419,0,82471,95,209
岡山県,279213,871130,3912,4,273230,412,1659
広島県,436320,2749321,15997,3,409656,769,9898
山口県,166825,842776,2961,1,158495,390,4979
徳島県,94374,334452,1353,1,90741,175,2105
香川県,144221,410738,2662,4,138120,296,3143
愛媛県,164515,642653,3759,1,156705,289,3762
高知県,101391,494109,5045,1,94023,298,2025
福岡県,1087135,3918607,26872,3,1029285,1980,28998
佐賀県,158958,377021,12799,0,125171,226,20762
長崎県,214543,770191,21407,3,177499,330,15307
熊本県,333835,540288,6985,2,320699,645,5506
大分県,177904,910845,2168,1,172076,386,3274
宮崎県,197593,238860,3832,3,189320,371,4070
鹿児島県,302080,748616,1625,0,286186,547,13722
沖縄県,503298,1197228,2966,7,494076,747,5509
