都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1302244,3964610,18039,7,717238,4356,562611
青森県,272067,415661,4438,3,151129,607,115893
岩手県,224086,654321,3245,1,103563,553,116725
宮城県,514453,1213756,21631,6,204624,867,287331
秋田県,192727,81563,8613,1,89825,548,93741
山形県,217125,356839,6627,0,90443,341,119714
福島県,384585,1156057,3568,1,180682,566,199769
茨城県,610501,1985898,20549,19,301424,1166,287362
栃木県,401435,1186903,5667,12,215803,953,179012
群馬県,422600,1176319,8146,10,225131,977,188346
埼玉県,1748205,4953850,18827,30,1160893,3475,565010
千葉県,1417193,3586421,18098,29,904076,3449,491570
東京都,4250338,11411275,50806,34,3093983,7513,1098036
神奈川県,2154027,6463202,31276,45,1450734,3931,668086
新潟県,435661,1236430,6546,0,223993,356,204766
富山県,225395,466813,3311,3,123822,292,97970
石川県,267300,763788,4062,3,155716,466,107056
福井県,191695,564408,2031,1,110918,180,78566
山梨県,180990,743108,1375,1,93672,332,85611
長野県,432723,1384443,9479,2,422737,787,280
岐阜県,515852,1703377,574,3,284881,1007,229390
静岡県,821379,2356224,9060,15,478956,1199,332164
愛知県,2038597,5308828,37987,37,1987468,3920,9222
三重県,436100,1080771,10362,6,226621,910,198207
滋賀県,358239,1235173,5585,3,225722,603,126329
京都府,656370,1487872,13348,58,459222,1498,182302
大阪府,2753338,11925699,54790,86,2032077,7871,658600
兵庫県,1426759,2465506,13616,23,986750,3562,422831
奈良県,333277,943102,30075,10,195268,762,107172
和歌山県,227281,319456,232,9,129448,470,97131
鳥取県,133423,1072049,9277,0,44778,231,79137
島根県,158118,495088,2690,0,154797,261,370
岡山県,469658,1132746,18149,18,438959,760,11790
広島県,765792,3327739,16352,19,409656,1209,338575
山口県,295579,1133706,3170,1,158495,670,133244
徳島県,156121,422390,1484,3,90741,365,63531
香川県,240016,527147,2925,4,138120,545,98426
愛媛県,299051,910521,3962,2,156705,598,137786
高知県,158027,494109,5128,6,94023,527,58349
福岡県,1535123,3918607,29307,20,1029285,2895,473636
佐賀県,252629,377021,12973,6,125171,438,114047
長崎県,323997,1022779,23132,3,177499,558,122808
熊本県,517282,540288,7442,24,320699,1161,187980
大分県,290343,1009928,2363,2,172076,629,115275
宮崎県,309748,238860,3984,6,189320,699,115745
鹿児島県,424069,910510,5082,8,286186,778,132023
沖縄県,569272,1362895,3778,5,494076,866,70552
