都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1276914,3964610,18332,8,717238,4208,537136
青森県,264958,415661,4490,3,151129,566,108773
岩手県,216156,634497,3368,1,103563,489,108736
宮城県,497174,1181435,22083,12,204624,807,269660
秋田県,187372,81563,8769,4,89825,514,88264
山形県,211032,350579,6875,0,90443,329,113385
福島県,369149,1156057,3568,5,180682,514,184385
茨城県,580988,1985898,20966,21,301424,1072,257526
栃木県,383732,1159587,5881,12,215803,875,161173
群馬県,405062,1144713,8377,11,225131,901,170653
埼玉県,1697057,4830961,19527,42,1160893,3173,513464
千葉県,1367087,3484227,18936,37,904076,3186,440889
東京都,4159609,11155297,53150,46,3093983,7117,1005359
神奈川県,2090233,6247243,66499,47,1450734,3720,569280
新潟県,421816,1208826,6676,6,223993,311,190836
富山県,217247,455247,3365,6,123822,272,89788
石川県,257281,763788,4170,2,155716,428,96967
福井県,183835,549642,2166,0,110918,161,70590
山梨県,171681,714668,1585,1,93672,287,76137
長野県,413273,1344637,18397,5,393378,741,757
岐阜県,492408,1647422,889,7,284881,926,205712
静岡県,772366,2274469,9303,14,478956,1033,283074
愛知県,1963963,5100012,79558,34,1858648,3696,22061
三重県,410258,1035452,10498,9,226621,789,172350
滋賀県,343130,1202025,5672,8,225722,528,111208
京都府,635665,1450225,13562,72,459222,1382,161499
大阪府,2677529,11600899,109455,88,2032077,7476,528521
兵庫県,1363358,2465506,14138,31,986750,3366,359104
奈良県,320725,909409,30167,16,195268,698,94592
和歌山県,215524,319456,261,13,129448,424,85391
鳥取県,125534,1023525,9336,0,44778,194,71226
島根県,150721,485658,5631,1,144006,229,855
岡山県,446749,1090285,15355,13,397010,677,33707
広島県,728399,3307341,16773,15,409656,1085,300885
山口県,279494,1086364,3214,4,158495,613,117172
徳島県,147377,403413,1588,3,90741,321,54727
香川県,227902,510011,3218,8,138120,498,86066
愛媛県,283586,863471,4071,4,156705,520,122290
高知県,151175,494109,5174,8,94023,482,51496
福岡県,1480747,3918607,31289,17,1029285,2593,417580
佐賀県,242774,377021,13111,3,125171,394,104098
長崎県,309933,1003953,23905,2,177499,476,108053
熊本県,496565,540288,8017,30,320699,1022,166827
大分県,277083,1009928,2469,0,172076,540,101998
宮崎県,295473,238860,4123,3,189320,607,101423
鹿児島県,404898,883172,12406,15,286186,680,105626
沖縄県,561140,1334553,10966,8,494076,841,55257
