"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",400468,11821,385877,2106,1,664,2459219,"JP-01"
"Aomori","青森県",71922,6007,65794,121,0,0,282774,"JP-02"
"Iwate","岩手県",43456,4138,39218,100,0,0,318377,"JP-03"
"Miyagi","宮城県",103289,5751,96735,205,2,598,655110,"JP-04"
"Akita","秋田県",35010,2340,32598,72,1,0,64750,"JP-05"
"Yamagata","山形県",33581,2414,31069,98,0,0,205483,"JP-06"
"Fukushima","福島県",72036,4100,67708,228,0,0,899894,"JP-07"
"Ibaraki","茨城県",175864,6386,169022,456,3,0,1436109,"JP-08"
"Tochigi","栃木県",101773,5816,95674,283,0,0,796256,"JP-09"
"Gunma","群馬県",104995,7331,100110,325,0,2771,702390,"JP-10"
"Saitama","埼玉県",627094,41907,583518,1669,9,0,3087688,"JP-11"
"Chiba","千葉県",512152,16144,466801,1816,3,27391,2277930,"JP-12"
"Tokyo","東京都",1782446,134832,1643016,4598,15,0,7555610,"JP-13"
"Kanagawa","神奈川県",861777,49401,810124,2252,27,0,3364090,"JP-14"
"Niigata","新潟県",82951,5082,77778,91,0,0,717403,"JP-15"
"Toyama","富山県",44822,3731,40994,97,0,0,271917,"JP-16"
"Ishikawa","石川県",66935,4863,61850,199,1,23,541040,"JP-17"
"Fukui","福井県",44411,3490,40873,48,0,0,356989,"JP-18"
"Yamanashi","山梨県",37188,2006,35124,68,0,10,389640,"JP-19"
"Nagano","長野県",85274,4839,79912,206,0,317,797897,"JP-20"
"Gifu","岐阜県",121289,7996,112272,352,2,669,987243,"JP-21"
"Shizuoka","静岡県",200659,14692,179299,427,0,6241,1372389,"JP-22"
"Aichi","愛知県",630824,46330,582385,2109,4,0,3008507,"JP-23"
"Mie","三重県",99155,8126,92909,318,1,2198,585201,"JP-24"
"Shiga","滋賀県",105512,6684,98605,223,2,0,706629,"JP-25"
"Kyoto","京都府",235045,15821,216570,759,28,1895,907219,"JP-26"
"Osaka","大阪府",1121851,84246,1032372,5233,12,0,7797127,"JP-27"
"Hyogo","兵庫県",489377,28244,458873,2260,9,0,1741675,"JP-28"
"Nara","奈良県",107001,9205,97402,394,4,0,563952,"JP-29"
"Wakayama","和歌山県",52215,3967,47897,121,1,230,197790,"JP-30"
"Tottori","鳥取県",21099,3168,17674,20,0,237,455867,"JP-31"
"Shimane","島根県",32042,8159,23857,26,0,0,259130,"JP-32"
"Okayama","岡山県",113128,3019,105212,252,0,4645,644258,"JP-33"
"Hiroshima","広島県",181960,9025,172435,500,3,0,2034185,"JP-34"
"Yamaguchi","山口県",56172,4859,51131,182,0,0,629555,"JP-35"
"Tokushima","徳島県",27803,2303,25430,86,1,16,239730,"JP-36"
"Kagawa","香川県",56180,3779,52268,133,1,0,304319,"JP-37"
"Ehime","愛媛県",55056,7041,47870,145,2,0,415774,"JP-38"
"Kochi","高知県",34789,2653,32020,116,1,0,330875,"JP-39"
"Fukuoka","福岡県",510361,37479,461722,1296,0,9864,2990038,"JP-40"
"Saga","佐賀県",69549,7539,58466,115,0,3429,315781,"JP-41"
"Nagasaki","長崎県",74203,6892,69517,133,1,2339,472016,"JP-42"
"Kumamoto","熊本県",134819,13552,120944,323,3,0,339033,"JP-43"
"Oita","大分県",70279,7606,62499,174,0,0,661526,"JP-44"
"Miyazaki","宮崎県",70092,7485,62353,152,0,102,199222,"JP-45"
"Kagoshima","鹿児島県",111852,11235,99209,218,1,1190,478858,"JP-46"
"Okinawa","沖縄県",297933,28911,268455,497,17,70,982001,"JP-47"
