"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",252335,20502,229171,1958,7,704,1944322,"JP-01"
"Aomori","青森県",42013,4702,37218,93,0,0,208082,"JP-02"
"Iwate","岩手県",22649,3410,19158,81,1,0,232356,"JP-03"
"Miyagi","宮城県",66141,6164,59202,179,4,596,486839,"JP-04"
"Akita","秋田県",20524,2993,17480,51,3,0,53887,"JP-05"
"Yamagata","山形県",20178,2038,18057,83,1,0,178577,"JP-06"
"Fukushima","福島県",43859,5533,38126,200,0,0,714462,"JP-07"
"Ibaraki","茨城県",130769,7843,122524,402,4,0,44951,"JP-08"
"Tochigi","栃木県",71444,6976,64211,257,3,0,690242,"JP-09"
"Gunma","群馬県",77224,4712,72211,301,0,0,570124,"JP-10"
"Saitama","埼玉県",475849,27291,447140,1418,10,0,2550840,"JP-11"
"Chiba","千葉県",394240,21124,365830,1695,8,5591,1882057,"JP-12"
"Tokyo","東京都",1355201,107490,1243460,4251,21,0,6225823,"JP-13"
"Kanagawa","神奈川県",656017,31320,622607,2090,20,0,2180686,"JP-14"
"Niigata","新潟県",52464,5822,46551,91,1,0,554996,"JP-15"
"Toyama","富山県",30229,2250,27889,90,0,0,219618,"JP-16"
"Ishikawa","石川県",38581,3120,35252,186,2,23,367785,"JP-17"
"Fukui","福井県",24031,1354,22632,45,1,0,277257,"JP-18"
"Yamanashi","山梨県",26317,1801,24462,64,1,10,253702,"JP-19"
"Nagano","長野県",53077,4909,46230,169,0,1769,615735,"JP-20"
"Gifu","岐阜県",76986,5172,70787,320,0,707,765078,"JP-21"
"Shizuoka","静岡県",134533,8122,125802,389,0,220,1066008,"JP-22"
"Aichi","愛知県",446568,25080,419494,1994,17,0,2410763,"JP-23"
"Mie","三重県",63948,5538,59736,279,1,1605,439857,"JP-24"
"Shiga","滋賀県",75137,4330,70607,200,0,0,540437,"JP-25"
"Kyoto","京都府",168053,9458,156802,686,10,1107,746976,"JP-26"
"Osaka","大阪府",848753,42791,801088,4848,44,26,6410111,"JP-27"
"Hyogo","兵庫県",358301,15297,340857,2151,17,4,1407116,"JP-28"
"Nara","奈良県",80128,9387,70386,355,7,0,464873,"JP-29"
"Wakayama","和歌山県",32163,1620,30252,111,2,180,145789,"JP-30"
"Tottori","鳥取県",10390,731,9517,14,0,128,321365,"JP-31"
"Shimane","島根県",11253,1326,9916,11,0,0,156561,"JP-32"
"Okayama","岡山県",71009,3679,61607,226,2,5497,493254,"JP-33"
"Hiroshima","広島県",110406,11907,98044,455,6,0,1611793,"JP-34"
"Yamaguchi","山口県",33409,2618,30621,170,1,0,507518,"JP-35"
"Tokushima","徳島県",17580,956,16553,79,2,8,186535,"JP-36"
"Kagawa","香川県",34058,2821,31121,116,1,0,237837,"JP-37"
"Ehime","愛媛県",29049,2855,26061,133,4,0,306983,"JP-38"
"Kochi","高知県",19097,1507,17489,101,2,0,230773,"JP-39"
"Fukuoka","福岡県",335551,36075,290956,1167,10,7353,2342420,"JP-40"
"Saga","佐賀県",37717,3431,31335,94,0,2857,231192,"JP-41"
"Nagasaki","長崎県",37622,4127,35085,118,0,1708,321176,"JP-42"
"Kumamoto","熊本県",73133,5537,67320,276,4,0,243372,"JP-43"
"Oita","大分県",38079,3480,34453,146,1,0,507251,"JP-44"
"Miyazaki","宮崎県",32853,4996,27812,121,1,76,164184,"JP-45"
"Kagoshima","鹿児島県",53199,5778,46578,171,1,672,331546,"JP-46"
"Okinawa","沖縄県",139361,11092,127826,441,10,2,696752,"JP-47"
