都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,965168,3551292,18676,11,717238,2961,226293
青森県,182506,415661,4396,1,151129,353,26628
岩手県,136718,524678,3344,2,103563,227,29584
宮城県,320099,1009177,22063,5,204624,454,92958
秋田県,128908,77609,8744,1,89825,293,30046
山形県,145593,314930,6741,0,90443,237,48172
福島県,235759,1156057,3568,2,180682,324,51185
茨城県,410296,1985898,20415,10,301424,743,87714
栃木県,259782,1021653,5553,6,215803,556,37870
群馬県,275414,979760,8281,5,225131,545,41457
埼玉県,1301119,4232103,18662,19,1160893,2533,119031
千葉県,1031128,3103835,16701,6,904076,2696,107655
東京都,3393676,9997827,50993,22,3093983,6077,242623
神奈川県,1624195,5262862,33424,32,1450734,3105,136932
新潟県,282249,1053390,6647,4,223993,191,51418
富山県,152934,395818,3316,0,123822,191,25605
石川県,187201,763788,4015,2,155716,305,27165
福井県,129739,486909,2013,0,110918,104,16704
山梨県,114018,599588,1542,0,93672,176,18628
長野県,274877,1156539,17442,1,254194,395,2846
岐阜県,336789,1405481,569,1,284881,659,50680
静岡県,547611,1989533,8374,0,478956,795,59486
愛知県,1485602,4422699,30485,14,1439680,3022,12415
三重県,283764,897859,10201,1,226621,562,46380
滋賀県,258684,1033245,5425,5,225722,373,27164
京都府,508407,1279409,13176,29,459222,1141,34868
大阪府,2228032,10417600,41856,26,2032077,6675,147424
兵庫県,1076293,2465506,13283,12,986750,2952,73308
奈良県,246353,796902,29946,9,195268,569,20570
和歌山県,151015,319456,222,2,129448,278,21067
鳥取県,74919,810038,9246,0,44778,95,20800
島根県,97928,395495,3602,1,93698,106,522
岡山県,310727,937285,6421,2,294248,440,9618
広島県,495630,2919519,16264,5,409656,808,68902
山口県,186598,891635,3049,0,158495,411,24643
徳島県,102996,361363,1425,1,90741,191,10639
香川県,160600,442662,2757,1,138120,315,19408
愛媛県,183333,698332,3876,3,156705,309,22443
高知県,108515,494109,5050,1,94023,312,9130
福岡県,1139980,3918607,27124,5,1029285,2062,81509
佐賀県,169833,377021,12848,0,125171,248,31566
長崎県,229094,843576,21604,0,177499,339,29652
熊本県,356170,540288,7129,4,320699,671,27671
大分県,191376,978622,2197,0,172076,400,16703
宮崎県,209285,238860,3837,2,189320,395,15733
鹿児島県,314459,760440,1682,1,286186,553,26038
沖縄県,514280,1247040,2257,4,494076,812,17135
