都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,764832,3183489,17831,1,717238,2618,27145
青森県,159272,415661,4253,1,151129,308,3582
岩手県,110902,468836,3234,0,103563,196,3909
宮城県,265096,924720,21418,1,204624,401,38653
秋田県,103619,75365,8438,0,89825,231,5125
山形県,109674,290796,6563,0,90443,195,12473
福島県,191764,1156057,3568,0,180682,260,7254
茨城県,370125,1815549,19949,2,301424,693,48059
栃木県,228196,968731,5390,2,215803,503,6500
群馬県,241303,910836,8021,2,225131,475,7676
埼玉県,1204387,3998606,17907,6,1160893,2426,23161
千葉県,958688,2912854,16326,2,904076,2596,35690
東京都,3197303,9497577,48710,9,3093983,5904,48706
神奈川県,1505700,4816479,15279,18,1450734,3002,36685
新潟県,238473,969216,6475,2,223993,167,7838
富山県,132096,370030,3198,0,123822,179,4897
石川県,164990,763788,3936,0,155716,284,5054
福井県,116106,460154,1882,0,110918,99,3207
山梨県,97433,543086,1220,0,93672,157,2384
長野県,214561,1045614,5071,0,208724,351,415
岐阜県,298385,1316280,4981,0,284881,597,7926
静岡県,500198,1850415,8250,2,478956,753,12239
愛知県,1376295,4174818,12165,7,1360412,2886,832
三重県,258245,846333,10135,2,226621,540,20949
滋賀県,237072,979150,5310,0,225722,331,5709
京都府,481755,1220242,12888,20,459222,1089,8556
大阪府,2115892,9845950,29770,20,2032077,6504,47541
兵庫県,1016105,2465506,13010,6,986750,2881,13464
奈良県,229920,748180,29864,3,195268,534,4254
和歌山県,135385,319456,68,0,129448,253,5616
鳥取県,64516,728912,9190,0,44778,78,10470
島根県,84353,368464,1398,0,82696,95,164
岡山県,279623,871130,3912,4,273230,412,2069
広島県,437147,2749321,16004,2,409656,769,10718
山口県,167052,842776,2956,1,158495,391,5210
徳島県,94502,334837,1352,1,90741,175,2234
香川県,144347,410738,2637,3,138120,297,3293
愛媛県,164741,642937,3756,1,156705,289,3991
高知県,101496,494109,5043,1,94023,298,2132
福岡県,1088038,3918607,26832,3,1029285,1982,29939
佐賀県,159086,377021,12791,0,125171,227,20897
長崎県,214690,770191,21411,3,177499,331,15449
熊本県,334118,540288,6985,2,320699,645,5789
大分県,178087,912696,2167,1,172076,387,3457
宮崎県,197755,238860,3828,3,189320,372,4235
鹿児島県,302322,749240,1569,0,286186,547,14020
沖縄県,503525,1196892,2966,6,494076,753,5730
