都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1221571,3964610,18567,10,717238,3982,481784
青森県,248443,415661,4765,3,151129,521,92028
岩手県,198684,608581,3401,0,103563,394,91326
宮城県,456851,1139902,22325,20,204624,698,229204
秋田県,176384,81161,8829,3,89825,458,77272
山形県,198114,342920,6879,0,90443,300,100492
福島県,337152,1156057,3568,1,180682,446,152456
茨城県,528794,1985898,21017,21,301424,948,205405
栃木県,349780,1123384,5829,9,215803,733,127415
群馬県,369198,1100165,8439,11,225131,777,134851
埼玉県,1586195,4661505,19578,25,1160893,2911,402813
千葉県,1267316,3334035,18308,21,904076,2955,341977
東京都,3945281,10831705,54096,49,3093983,6685,790517
神奈川県,1957597,5942301,71846,47,1450734,3484,431533
新潟県,391387,1172429,6701,7,223993,282,160411
富山県,201651,436971,3450,5,123822,243,74136
石川県,236569,763788,4139,5,155716,377,76337
福井県,168120,534033,2122,1,110918,142,54938
山梨県,152852,689858,1486,0,93672,246,57448
長野県,378355,1298974,16890,3,357823,656,2986
岐阜県,442443,1577517,883,3,284881,836,155843
静岡県,681200,2185446,9026,9,478956,910,192308
愛知県,1817131,4909339,73396,34,1710441,3423,29871
三重県,362466,993801,10407,1,226621,681,124757
滋賀県,317348,1153694,5689,7,225722,473,85464
京都府,593258,1394774,13454,75,459222,1278,119304
大阪府,2517201,11245442,95841,59,2032077,7082,382201
兵庫県,1256720,2465506,14114,20,986750,3180,252676
奈良県,296729,875667,30135,14,195268,664,70662
和歌山県,189674,319456,220,7,129448,358,59648
鳥取県,108421,957329,9318,0,44778,153,54172
島根県,134264,454164,7320,1,125181,176,1587
岡山県,397618,1045577,18510,11,356939,559,21610
広島県,645208,3144451,16635,9,409656,1002,217915
山口県,238975,1003938,3260,6,158495,505,76715
徳島県,129985,391496,1563,4,90741,274,37407
香川県,202027,488757,3057,10,138120,408,60442
愛媛県,246076,810806,4068,8,156705,411,84892
高知県,135093,494109,5146,5,94023,388,35536
福岡県,1349923,3918607,30152,14,1029285,2282,288204
佐賀県,215018,377021,13077,1,125171,320,76450
長崎県,275509,953729,22927,3,177499,409,74674
熊本県,444348,540288,8137,13,320699,841,114671
大分県,242768,1009928,2395,2,172076,474,67823
宮崎県,254900,238860,4077,4,189320,473,61030
鹿児島県,359642,828601,8106,6,286186,593,64757
沖縄県,539835,1307234,6519,10,494076,837,38403
