"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1329210,17532,717238,4506,4,589934,3964610,"JP-01"
"Aomori","青森県",277122,4167,151129,639,0,121187,415661,"JP-02"
"Iwate","岩手県",232429,3176,103563,602,0,125088,689403,"JP-03"
"Miyagi","宮城県",531439,21294,204624,931,5,304590,1270007,"JP-04"
"Akita","秋田県",198061,8403,89825,583,2,99250,81563,"JP-05"
"Yamagata","山形県",223500,6472,90443,354,1,126231,365969,"JP-06"
"Fukushima","福島県",398536,3568,180682,813,0,213473,1156057,"JP-07"
"Ibaraki","茨城県",632489,19701,301424,1269,4,310095,1985898,"JP-08"
"Tochigi","栃木県",417687,5330,215803,1045,5,195509,1243208,"JP-09"
"Gunma","群馬県",435997,7850,225131,1063,2,201953,1231687,"JP-10"
"Saitama","埼玉県",1786094,17637,1160893,3830,12,603734,5138257,"JP-11"
"Chiba","千葉県",1452862,16301,904076,3825,8,528660,3738199,"JP-12"
"Tokyo","東京都",4315268,47544,3093983,7968,12,1165773,11864262,"JP-13"
"Kanagawa","神奈川県",2202334,4616,1450734,4220,18,742764,6860467,"JP-14"
"Niigata","新潟県",449737,6378,223993,422,0,218944,1285589,"JP-15"
"Toyama","富山県",234464,3124,123822,306,1,107212,488859,"JP-16"
"Ishikawa","石川県",275991,3872,155716,489,2,115914,763788,"JP-17"
"Fukui","福井県",198143,1860,110918,195,0,85170,592379,"JP-18"
"Yamanashi","山梨県",188156,1187,93672,389,0,92908,798599,"JP-19"
"Nagano","長野県",451902,2374,449383,842,0,697,1448640,"JP-20"
"Gifu","岐阜県",535940,182,284881,1089,2,249788,1798551,"JP-21"
"Shizuoka","静岡県",858638,8322,478956,1360,4,370000,2474590,"JP-22"
"Aichi","愛知県",2093923,5320,2083437,4242,7,924,5645654,"JP-23"
"Mie","三重県",455672,10086,226621,1029,2,217936,1138814,"JP-24"
"Shiga","滋賀県",370784,5291,225722,661,0,139110,1346931,"JP-25"
"Kyoto","京都府",672523,12846,459222,1628,13,198827,1549455,"JP-26"
"Osaka","大阪府",2812474,18148,2032077,8360,28,753889,12539149,"JP-27"
"Hyogo","兵庫県",1457296,12923,986750,3774,7,453849,2465506,"JP-28"
"Nara","奈良県",343461,29880,195268,839,3,117474,993591,"JP-29"
"Wakayama","和歌山県",236656,69,129448,510,1,106629,319456,"JP-30"
"Tottori","鳥取県",139637,9175,44778,255,0,85429,1125348,"JP-31"
"Shimane","島根県",165637,934,164332,293,1,78,527504,"JP-32"
"Okayama","岡山県",487243,2266,483159,828,5,990,1205601,"JP-33"
"Hiroshima","広島県",792992,15886,409656,1332,2,366118,3330243,"JP-34"
"Yamaguchi","山口県",310144,2937,158495,733,1,147979,1186342,"JP-35"
"Tokushima","徳島県",164361,1345,90741,405,0,71870,449217,"JP-36"
"Kagawa","香川県",250243,2647,138120,607,3,108869,554983,"JP-37"
"Ehime","愛媛県",312400,3824,156705,675,3,151196,964292,"JP-38"
"Kochi","高知県",167536,5020,94023,581,4,67912,494109,"JP-39"
"Fukuoka","福岡県",1575362,26800,1029285,3137,3,516140,3918607,"JP-40"
"Saga","佐賀県",259252,12752,125171,484,0,120845,377021,"JP-41"
"Nagasaki","長崎県",333943,21939,177499,627,1,133878,1122320,"JP-42"
"Kumamoto","熊本県",530929,6884,320699,1279,4,202067,540288,"JP-43"
"Oita","大分県",300636,2165,172076,752,0,125643,1009928,"JP-44"
"Miyazaki","宮崎県",317872,3779,189320,767,0,124006,238860,"JP-45"
"Kagoshima","鹿児島県",437939,982,286186,865,0,149906,935095,"JP-46"
"Okinawa","沖縄県",575233,746,494076,917,0,79494,1406557,"JP-47"
