"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",184928,21197,162507,1820,8,596,1700486,"JP-01"
"Aomori","青森県",24223,3426,20726,71,0,0,170141,"JP-02"
"Iwate","岩手県",12623,2477,10083,63,0,0,189343,"JP-03"
"Miyagi","宮城県",44821,6459,37805,152,11,405,403972,"JP-04"
"Akita","秋田県",11039,1761,9241,37,1,0,45489,"JP-05"
"Yamagata","山形県",12954,1958,10926,70,2,0,158126,"JP-06"
"Fukushima","福島県",26491,2906,23397,188,6,0,624990,"JP-07"
"Ibaraki","茨城県",82944,9121,73508,315,13,0,44315,"JP-08"
"Tochigi","栃木県",49492,6408,42875,209,7,0,632272,"JP-09"
"Gunma","群馬県",55938,5267,50412,259,8,0,495966,"JP-10"
"Saitama","埼玉県",344063,32031,310811,1221,46,0,2251308,"JP-11"
"Chiba","千葉県",292684,26679,262182,1431,20,2392,1662994,"JP-12"
"Tokyo","東京都",1066771,140019,922935,3817,69,0,5585896,"JP-13"
"Kanagawa","神奈川県",494727,46894,446046,1787,95,0,2180686,"JP-14"
"Niigata","新潟県",31829,2995,28761,73,2,0,474931,"JP-15"
"Toyama","富山県",20877,5614,15195,68,5,0,191421,"JP-16"
"Ishikawa","石川県",27637,3873,23571,176,4,17,303967,"JP-17"
"Fukui","福井県",15221,2122,13059,40,4,0,226774,"JP-18"
"Yamanashi","山梨県",18211,1721,16450,54,2,14,207892,"JP-19"
"Nagano","長野県",33411,3925,29013,156,3,317,519199,"JP-20"
"Gifu","岐阜県",57129,5116,51354,289,5,370,667145,"JP-21"
"Shizuoka","静岡県",97297,11532,84970,348,4,447,976906,"JP-22"
"Aichi","愛知県",345358,34886,308731,1741,42,0,2132154,"JP-23"
"Mie","三重県",44806,4721,41092,253,9,1260,381621,"JP-24"
"Shiga","滋賀県",54577,7700,46723,154,4,0,445243,"JP-25"
"Kyoto","京都府",133350,12490,119616,491,61,753,670566,"JP-26"
"Osaka","大阪府",694388,79759,610455,4114,757,60,5767293,"JP-27"
"Hyogo","兵庫県",281598,29427,250278,1899,37,6,1265341,"JP-28"
"Nara","奈良県",62295,13441,48557,297,21,0,412526,"JP-29"
"Wakayama","和歌山県",24230,1155,22815,106,5,154,122843,"JP-30"
"Tottori","鳥取県",7371,1160,6112,10,0,89,267693,"JP-31"
"Shimane","島根県",7073,934,6131,8,0,0,115413,"JP-32"
"Okayama","岡山県",52541,4589,44862,209,11,2881,437779,"JP-33"
"Hiroshima","広島県",78425,8983,69031,411,10,0,1418617,"JP-34"
"Yamaguchi","山口県",22972,2485,20347,140,2,0,407169,"JP-35"
"Tokushima","徳島県",12666,2020,10576,76,5,6,161941,"JP-36"
"Kagawa","香川県",21195,3175,17935,85,6,0,203665,"JP-37"
"Ehime","愛媛県",18736,2237,16379,120,4,0,264465,"JP-38"
"Kochi","高知県",13275,1733,11457,85,7,0,189750,"JP-39"
"Fukuoka","福岡県",251642,31022,214685,1006,19,4929,2057893,"JP-40"
"Saga","佐賀県",25467,2966,19669,67,3,2765,194402,"JP-41"
"Nagasaki","長崎県",27182,3701,24496,110,4,1125,284333,"JP-42"
"Kumamoto","熊本県",52718,5300,47170,248,6,0,204628,"JP-43"
"Oita","大分県",25942,2512,23324,106,0,0,436056,"JP-44"
"Miyazaki","宮崎県",20058,1796,18228,99,0,65,136606,"JP-45"
"Kagoshima","鹿児島県",33815,3338,30129,133,1,215,274047,"JP-46"
"Okinawa","沖縄県",105054,6299,98321,429,19,5,606972,"JP-47"
