"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1319120,17702,717238,4451,5,579729,3964610,"JP-01"
"Aomori","青森県",275485,4235,151129,635,0,119486,415661,"JP-02"
"Iwate","岩手県",229058,3186,103563,592,0,121717,669704,"JP-03"
"Miyagi","宮城県",524776,21397,204624,909,7,297846,1242698,"JP-04"
"Akita","秋田県",196184,8470,89825,577,2,97312,81563,"JP-05"
"Yamagata","山形県",220937,6498,90443,351,0,123645,362565,"JP-06"
"Fukushima","福島県",393683,3568,180682,739,0,208694,1156057,"JP-07"
"Ibaraki","茨城県",626500,20048,301424,1248,14,303780,1985898,"JP-08"
"Tochigi","栃木県",412640,5517,215803,1003,8,190317,1217272,"JP-09"
"Gunma","群馬県",431783,7971,225131,1031,4,197650,1207480,"JP-10"
"Saitama","埼玉県",1774903,18239,1160893,3711,17,592060,5053995,"JP-11"
"Chiba","千葉県",1443186,17041,904076,3681,14,518388,3668968,"JP-12"
"Tokyo","東京都",4295935,48785,3093983,7783,30,1145384,11667048,"JP-13"
"Kanagawa","神奈川県",2188274,14384,1450734,4099,32,719057,6694408,"JP-14"
"Niigata","新潟県",444455,6416,223993,402,1,213644,1262245,"JP-15"
"Toyama","富山県",231182,3201,123822,304,2,103855,478767,"JP-16"
"Ishikawa","石川県",272857,3931,155716,485,1,112725,763788,"JP-17"
"Fukui","福井県",195869,1941,110918,192,1,82818,577665,"JP-18"
"Yamanashi","山梨県",185739,1241,93672,375,0,90451,766831,"JP-19"
"Nagano","長野県",444614,4812,439851,830,0,879,1419751,"JP-20"
"Gifu","岐阜県",528940,326,284881,1056,5,242677,1759182,"JP-21"
"Shizuoka","静岡県",847701,8701,478956,1297,2,358747,2426928,"JP-22"
"Aichi","愛知県",2077592,16419,2052979,4137,23,4057,5464160,"JP-23"
"Mie","三重県",449293,10176,226621,999,5,211497,1114856,"JP-24"
"Shiga","滋賀県",366909,5387,225722,634,1,135166,1274479,"JP-25"
"Kyoto","京都府",667609,13107,459222,1582,26,193698,1521003,"JP-26"
"Osaka","大阪府",2794162,31103,2032077,8211,54,722771,12247923,"JP-27"
"Hyogo","兵庫県",1444228,13250,986750,3697,10,440531,2465506,"JP-28"
"Nara","奈良県",340239,29937,195268,803,0,114231,972015,"JP-29"
"Wakayama","和歌山県",233235,137,129448,501,5,103149,319456,"JP-30"
"Tottori","鳥取県",137279,9219,44778,249,0,83033,1100989,"JP-31"
"Shimane","島根県",162712,1393,160754,280,1,285,516504,"JP-32"
"Okayama","岡山県",481718,6738,467704,804,6,6472,1160228,"JP-33"
"Hiroshima","広島県",784051,16063,409656,1285,4,357047,3311282,"JP-34"
"Yamaguchi","山口県",305209,3107,158495,711,0,142896,1161330,"JP-35"
"Tokushima","徳島県",161365,1398,90741,391,2,68835,434573,"JP-36"
"Kagawa","香川県",247141,2800,138120,584,4,105637,542418,"JP-37"
"Ehime","愛媛県",307823,3831,156705,652,5,146635,936495,"JP-38"
"Kochi","高知県",165323,5085,94023,560,2,65655,494109,"JP-39"
"Fukuoka","福岡県",1563129,27722,1029285,3048,9,503074,3918607,"JP-40"
"Saga","佐賀県",257251,12836,125171,462,1,118782,377021,"JP-41"
"Nagasaki","長崎県",330791,22238,177499,606,4,130448,1092118,"JP-42"
"Kumamoto","熊本県",527075,7105,320699,1237,9,198034,540288,"JP-43"
"Oita","大分県",297254,2227,172076,728,1,122223,1009928,"JP-44"
"Miyazaki","宮崎県",315741,3872,189320,746,2,121803,238860,"JP-45"
"Kagoshima","鹿児島県",433497,2419,286186,833,3,144059,926675,"JP-46"
"Okinawa","沖縄県",573644,2060,494076,886,4,76622,1387842,"JP-47"
