"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1302244,18039,717238,4356,7,562611,3964610,"JP-01"
"Aomori","青森県",272067,4438,151129,607,3,115893,415661,"JP-02"
"Iwate","岩手県",224086,3245,103563,553,1,116725,654321,"JP-03"
"Miyagi","宮城県",514453,21631,204624,867,6,287331,1213756,"JP-04"
"Akita","秋田県",192727,8613,89825,548,1,93741,81563,"JP-05"
"Yamagata","山形県",217125,6627,90443,341,0,119714,356839,"JP-06"
"Fukushima","福島県",384585,3568,180682,566,1,199769,1156057,"JP-07"
"Ibaraki","茨城県",610501,20549,301424,1166,19,287362,1985898,"JP-08"
"Tochigi","栃木県",401435,5667,215803,953,12,179012,1186903,"JP-09"
"Gunma","群馬県",422600,8146,225131,977,10,188346,1176319,"JP-10"
"Saitama","埼玉県",1748205,18827,1160893,3475,30,565010,4953850,"JP-11"
"Chiba","千葉県",1417193,18098,904076,3449,29,491570,3586421,"JP-12"
"Tokyo","東京都",4250338,50806,3093983,7513,34,1098036,11411275,"JP-13"
"Kanagawa","神奈川県",2154027,31276,1450734,3931,45,668086,6463202,"JP-14"
"Niigata","新潟県",435661,6546,223993,356,0,204766,1236430,"JP-15"
"Toyama","富山県",225395,3311,123822,292,3,97970,466813,"JP-16"
"Ishikawa","石川県",267300,4062,155716,466,3,107056,763788,"JP-17"
"Fukui","福井県",191695,2031,110918,180,1,78566,564408,"JP-18"
"Yamanashi","山梨県",180990,1375,93672,332,1,85611,743108,"JP-19"
"Nagano","長野県",432723,9479,422737,787,2,280,1384443,"JP-20"
"Gifu","岐阜県",515852,574,284881,1007,3,229390,1703377,"JP-21"
"Shizuoka","静岡県",821379,9060,478956,1199,15,332164,2356224,"JP-22"
"Aichi","愛知県",2038597,37987,1987468,3920,37,9222,5308828,"JP-23"
"Mie","三重県",436100,10362,226621,910,6,198207,1080771,"JP-24"
"Shiga","滋賀県",358239,5585,225722,603,3,126329,1235173,"JP-25"
"Kyoto","京都府",656370,13348,459222,1498,58,182302,1487872,"JP-26"
"Osaka","大阪府",2753338,54790,2032077,7871,86,658600,11925699,"JP-27"
"Hyogo","兵庫県",1426759,13616,986750,3562,23,422831,2465506,"JP-28"
"Nara","奈良県",333277,30075,195268,762,10,107172,943102,"JP-29"
"Wakayama","和歌山県",227281,232,129448,470,9,97131,319456,"JP-30"
"Tottori","鳥取県",133423,9277,44778,231,0,79137,1072049,"JP-31"
"Shimane","島根県",158118,2690,154797,261,0,370,495088,"JP-32"
"Okayama","岡山県",469658,18149,438959,760,18,11790,1132746,"JP-33"
"Hiroshima","広島県",765792,16352,409656,1209,19,338575,3327739,"JP-34"
"Yamaguchi","山口県",295579,3170,158495,670,1,133244,1133706,"JP-35"
"Tokushima","徳島県",156121,1484,90741,365,3,63531,422390,"JP-36"
"Kagawa","香川県",240016,2925,138120,545,4,98426,527147,"JP-37"
"Ehime","愛媛県",299051,3962,156705,598,2,137786,910521,"JP-38"
"Kochi","高知県",158027,5128,94023,527,6,58349,494109,"JP-39"
"Fukuoka","福岡県",1535123,29307,1029285,2895,20,473636,3918607,"JP-40"
"Saga","佐賀県",252629,12973,125171,438,6,114047,377021,"JP-41"
"Nagasaki","長崎県",323997,23132,177499,558,3,122808,1022779,"JP-42"
"Kumamoto","熊本県",517282,7442,320699,1161,24,187980,540288,"JP-43"
"Oita","大分県",290343,2363,172076,629,2,115275,1009928,"JP-44"
"Miyazaki","宮崎県",309748,3984,189320,699,6,115745,238860,"JP-45"
"Kagoshima","鹿児島県",424069,5082,286186,778,8,132023,910510,"JP-46"
"Okinawa","沖縄県",569272,3778,494076,866,5,70552,1362895,"JP-47"
