"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1038866,18837,717238,3149,14,299642,3661061,"JP-01"
"Aomori","青森県",193907,4539,151129,382,4,37857,415661,"JP-02"
"Iwate","岩手県",149276,3381,103563,255,1,42077,543006,"JP-03"
"Miyagi","宮城県",348449,22356,204624,501,15,120968,1038636,"JP-04"
"Akita","秋田県",139128,8785,89825,310,1,40208,78366,"JP-05"
"Yamagata","山形県",158586,6892,90443,251,1,61000,320332,"JP-06"
"Fukushima","福島県",256556,3568,180682,340,1,71966,1156057,"JP-07"
"Ibaraki","茨城県",428306,20516,301424,763,10,105603,1985898,"JP-08"
"Tochigi","栃木県",275715,5636,215803,575,3,53701,1038578,"JP-09"
"Gunma","群馬県",292031,8321,225131,583,4,57996,1005576,"JP-10"
"Saitama","埼玉県",1345466,18951,1160893,2588,18,163034,4305612,"JP-11"
"Chiba","千葉県",1066701,16894,904076,2725,12,143006,3146212,"JP-12"
"Tokyo","東京都",3481574,51713,3093983,6150,18,329728,10125884,"JP-13"
"Kanagawa","神奈川県",1678397,39694,1450734,3145,34,184824,5392417,"JP-14"
"Niigata","新潟県",303385,6663,223993,199,2,72530,1077878,"JP-15"
"Toyama","富山県",162235,3418,123822,198,2,34797,404171,"JP-16"
"Ishikawa","石川県",196533,4070,155716,314,0,36433,763788,"JP-17"
"Fukui","福井県",136282,2040,110918,115,0,23209,493162,"JP-18"
"Yamanashi","山梨県",122049,1525,93672,182,0,26670,625587,"JP-19"
"Nagano","長野県",299615,18491,277414,450,2,3260,1186889,"JP-20"
"Gifu","岐阜県",353904,664,284881,679,0,67680,1440605,"JP-21"
"Shizuoka","静岡県",566348,8417,478956,800,1,78175,2021666,"JP-22"
"Aichi","愛知県",1540621,37972,1482484,3055,25,17110,4531998,"JP-23"
"Mie","三重県",294806,10278,226621,573,2,57334,911828,"JP-24"
"Shiga","滋賀県",268160,5521,225722,378,3,36539,1069320,"JP-25"
"Kyoto","京都府",520119,13291,459222,1154,40,46452,1300676,"JP-26"
"Osaka","大阪府",2268975,46436,2032077,6719,22,183743,10570405,"JP-27"
"Hyogo","兵庫県",1098574,13447,986750,2979,13,95398,2465506,"JP-28"
"Nara","奈良県",253153,29964,195268,584,8,27337,810242,"JP-29"
"Wakayama","和歌山県",156286,204,129448,286,4,26348,319456,"JP-30"
"Tottori","鳥取県",79366,9288,44778,103,0,25197,828989,"JP-31"
"Shimane","島根県",103311,3853,98573,113,2,772,412406,"JP-32"
"Okayama","岡山県",324160,9986,308906,453,7,4815,964408,"JP-33"
"Hiroshima","広島県",519871,16334,409656,851,8,93030,2951776,"JP-34"
"Yamaguchi","山口県",192816,3044,158495,416,2,30861,901613,"JP-35"
"Tokushima","徳島県",106221,1400,90741,199,0,13881,367086,"JP-36"
"Kagawa","香川県",166232,2835,138120,321,2,24956,450877,"JP-37"
"Ehime","愛媛県",190466,3916,156705,318,1,29527,719907,"JP-38"
"Kochi","高知県",111838,5044,94023,322,0,12449,494109,"JP-39"
"Fukuoka","福岡県",1161746,27438,1029285,2082,2,102941,3918607,"JP-40"
"Saga","佐賀県",175095,12901,125171,260,1,36763,377021,"JP-41"
"Nagasaki","長崎県",234351,21688,177499,348,2,34816,862032,"JP-42"
"Kumamoto","熊本県",364772,7145,320699,687,3,36241,540288,"JP-43"
"Oita","大分県",197379,2232,172076,404,2,22667,997735,"JP-44"
"Miyazaki","宮崎県",213746,3858,189320,401,1,20167,238860,"JP-45"
"Kagoshima","鹿児島県",318869,1921,286186,561,2,30201,777132,"JP-46"
"Okinawa","沖縄県",517690,2820,494076,815,8,19979,1219100,"JP-47"
