都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1354756,3964610,17411,2,717238,4592,615515
青森県,282204,415661,4168,0,151129,658,126249
岩手県,236785,735514,3171,1,103563,622,129429
宮城県,541857,1349817,21148,1,204624,964,315121
秋田県,202493,81563,8350,0,89825,603,103715
山形県,229925,379415,6480,0,90443,367,132635
福島県,408621,1156057,3568,0,180682,854,223517
茨城県,640772,2491785,19614,2,301424,1298,318436
栃木県,426076,1307210,5261,2,215803,1082,203930
群馬県,443277,1298723,7769,0,225131,1104,209273
埼玉県,1808753,5372034,17382,3,1160893,3999,626479
千葉県,1472887,3938748,15832,0,904076,3936,549043
東京都,4369925,12497256,47414,3,3093983,8095,1220433
神奈川県,2231114,7446118,4594,5,1450734,4324,771462
新潟県,463104,1378005,6372,1,223993,453,232286
富山県,239174,516760,3087,0,123822,321,111944
石川県,281528,763788,3885,0,155716,519,121408
福井県,202006,622609,1828,0,110918,200,89060
山梨県,192759,830928,1139,0,93672,418,97530
長野県,464824,1536814,1749,0,462722,884,531
岐阜県,545824,1903308,92,1,284881,1121,259730
静岡県,870757,2637171,8045,0,478956,1406,382350
愛知県,2119296,6002039,3111,3,2110458,4347,1380
三重県,462801,1214729,10041,0,226621,1061,225078
滋賀県,375648,1409669,5212,0,225722,678,144036
京都府,682134,1614206,12818,17,459222,1668,208426
大阪府,2843051,13239584,17235,7,2032077,8542,785197
兵庫県,1474206,2465506,12812,0,986750,3905,470739
奈良県,348355,1051571,29839,0,195268,880,122368
和歌山県,240777,319456,17,2,129448,529,110783
鳥取県,143444,1185130,9154,0,44778,267,89245
島根県,169514,557509,264,0,168875,302,73
岡山県,493082,1272633,616,1,490984,856,626
広島県,808681,3364164,15837,1,409656,1371,381817
山口県,316170,1241438,2882,0,158495,756,154037
徳島県,167807,475806,1290,0,90741,421,75355
香川県,254523,585871,2561,0,138120,625,113217
愛媛県,318323,1022680,3739,3,156705,696,157183
高知県,169900,494109,4973,0,94023,602,70302
福岡県,1592546,3918607,26456,0,1029285,3200,533605
佐賀県,261928,377021,12717,0,125171,496,123544
長崎県,337920,1203637,21258,0,177499,646,138517
熊本県,536725,540288,6761,1,320699,1314,207951
大分県,304899,1009928,2095,0,172076,777,129951
宮崎県,321239,238860,3751,0,189320,777,127391
鹿児島県,444066,950053,294,0,286186,893,156693
沖縄県,581173,1454941,1493,2,494076,1014,84590
