"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",803968,17932,717238,2689,2,66109,3295742,"JP-01"
"Aomori","青森県",164007,4306,151129,315,0,8257,415661,"JP-02"
"Iwate","岩手県",115764,3229,103563,200,0,8772,484630,"JP-03"
"Miyagi","宮城県",275007,21445,204624,406,0,48532,949221,"JP-04"
"Akita","秋田県",109624,8631,89825,244,2,10924,76055,"JP-05"
"Yamagata","山形県",118380,6529,90443,204,0,21204,296847,"JP-06"
"Fukushima","福島県",200750,3568,180682,292,0,16208,1156057,"JP-07"
"Ibaraki","茨城県",379412,19954,301424,711,1,57323,1815549,"JP-08"
"Tochigi","栃木県",234806,5336,215803,513,3,13154,986188,"JP-09"
"Gunma","群馬県",249022,8023,225131,498,1,15370,932112,"JP-10"
"Saitama","埼玉県",1225017,17880,1160893,2470,9,43774,4072106,"JP-11"
"Chiba","千葉県",975723,16131,904076,2631,1,52885,2972674,"JP-12"
"Tokyo","東京都",3241666,48563,3093983,5971,11,93149,9650136,"JP-13"
"Kanagawa","神奈川県",1530822,12765,1450734,3047,18,64276,4953188,"JP-14"
"Niigata","新潟県",247288,6376,223993,174,0,16745,995421,"JP-15"
"Toyama","富山県",137263,3227,123822,181,0,10033,379156,"JP-16"
"Ishikawa","石川県",170490,3914,155716,294,0,10566,763788,"JP-17"
"Fukui","福井県",119255,1889,110918,102,0,6346,468725,"JP-18"
"Yamanashi","山梨県",100672,1259,93672,168,0,5573,565403,"JP-19"
"Nagano","長野県",226453,6111,219287,362,0,693,1076590,"JP-20"
"Gifu","岐阜県",307169,278,284881,611,0,21399,1343455,"JP-21"
"Shizuoka","静岡県",512163,8219,478956,762,4,24226,1896535,"JP-22"
"Aichi","愛知県",1397212,10849,1381976,2950,10,1437,4257008,"JP-23"
"Mie","三重県",264690,10120,226621,546,1,27403,864875,"JP-24"
"Shiga","滋賀県",242530,5300,225722,351,0,11157,995754,"JP-25"
"Kyoto","京都府",487928,12862,459222,1117,7,14727,1239147,"JP-26"
"Osaka","大阪府",2148440,30722,2032077,6572,19,79069,10042455,"JP-27"
"Hyogo","兵庫県",1031764,12990,986750,2907,4,29117,2465506,"JP-28"
"Nara","奈良県",234371,29880,195268,552,2,8671,763564,"JP-29"
"Wakayama","和歌山県",139738,132,129448,259,0,9899,319456,"JP-30"
"Tottori","鳥取県",67039,9199,44778,85,0,12977,752116,"JP-31"
"Shimane","島根県",87508,1411,85783,98,0,216,377993,"JP-32"
"Okayama","岡山県",288240,4904,280578,416,3,2342,899165,"JP-33"
"Hiroshima","広島県",450360,15967,409656,779,0,23958,2788928,"JP-34"
"Yamaguchi","山口県",171980,2974,158495,395,3,10116,857064,"JP-35"
"Tokushima","徳島県",96450,1318,90741,179,0,4212,344232,"JP-36"
"Kagawa","香川県",147916,2604,138120,302,0,6890,419655,"JP-37"
"Ehime","愛媛県",169105,3728,156705,289,1,8383,659423,"JP-38"
"Kochi","高知県",103345,5019,94023,306,0,3997,494109,"JP-39"
"Fukuoka","福岡県",1101406,26710,1029285,2009,5,43402,3918607,"JP-40"
"Saga","佐賀県",161747,12803,125171,233,1,23540,377021,"JP-41"
"Nagasaki","長崎県",218145,21333,177499,335,0,18978,793605,"JP-42"
"Kumamoto","熊本県",339963,6965,320699,656,1,11643,540288,"JP-43"
"Oita","大分県",181799,2160,172076,388,1,7175,935464,"JP-44"
"Miyazaki","宮崎県",201082,3801,189320,382,1,7579,238860,"JP-45"
"Kagoshima","鹿児島県",306256,1192,286186,548,0,18330,756460,"JP-46"
"Okinawa","沖縄県",507393,2958,494076,775,4,9584,1220631,"JP-47"
