"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60838,97,59269,1472,1,0,1175241,"JP-01"
"Aomori","青森県",5896,3,5855,38,1,0,96611,"JP-02"
"Iwate","岩手県",3486,0,3433,53,0,0,127780,"JP-03"
"Miyagi","宮城県",16273,8,16147,118,0,0,251190,"JP-04"
"Akita","秋田県",1913,7,1879,27,0,0,27168,"JP-05"
"Yamagata","山形県",3551,5,3490,56,0,0,105510,"JP-06"
"Fukushima","福島県",9485,4,9306,175,2,0,434822,"JP-07"
"Ibaraki","茨城県",24416,15,24183,218,0,0,40535,"JP-08"
"Tochigi","栃木県",15460,16,15328,116,2,0,501149,"JP-09"
"Gunma","群馬県",16813,38,16599,176,0,0,318324,"JP-10"
"Saitama","埼玉県",115667,87,114531,1049,13,0,1537342,"JP-11"
"Chiba","千葉県",100378,61,99282,1026,1,9,1140408,"JP-12"
"Tokyo","東京都",381844,273,378414,3157,10,0,3872441,"JP-13"
"Kanagawa","神奈川県",168997,112,167574,1311,7,0,1696465,"JP-14"
"Niigata","新潟県",8001,9,7931,61,0,0,298214,"JP-15"
"Toyama","富山県",4867,0,4815,52,0,0,122231,"JP-16"
"Ishikawa","石川県",7963,2,7811,129,0,21,202438,"JP-17"
"Fukui","福井県",3115,6,3071,38,0,0,121903,"JP-18"
"Yamanashi","山梨県",5155,0,5126,29,0,0,122749,"JP-19"
"Nagano","長野県",8881,7,8833,97,0,56,339628,"JP-20"
"Gifu","岐阜県",19216,87,18906,218,1,5,436433,"JP-21"
"Shizuoka","静岡県",26763,14,26533,209,0,7,658283,"JP-22"
"Aichi","愛知県",106437,102,105179,1156,4,0,1396084,"JP-23"
"Mie","三重県",14808,17,14953,163,0,325,248524,"JP-24"
"Shiga","滋賀県",12416,11,12301,104,0,0,273359,"JP-25"
"Kyoto","京都府",35917,30,35588,291,0,8,442418,"JP-26"
"Osaka","大阪府",202735,367,199314,3054,41,0,3798495,"JP-27"
"Hyogo","兵庫県",78552,120,77036,1396,3,0,794975,"JP-28"
"Nara","奈良県",15909,27,15733,149,0,0,264295,"JP-29"
"Wakayama","和歌山県",5296,2,5127,62,0,105,66769,"JP-30"
"Tottori","鳥取県",1668,0,1638,5,0,25,156093,"JP-31"
"Shimane","島根県",1731,25,1701,5,0,0,59148,"JP-32"
"Okayama","岡山県",15403,63,15131,136,1,73,283975,"JP-33"
"Hiroshima","広島県",22110,44,21864,202,0,0,935181,"JP-34"
"Yamaguchi","山口県",5766,37,5636,93,0,0,197624,"JP-35"
"Tokushima","徳島県",3289,5,3219,65,0,0,109486,"JP-36"
"Kagawa","香川県",4703,0,4664,38,0,1,135753,"JP-37"
"Ehime","愛媛県",5406,28,5296,82,0,0,161905,"JP-38"
"Kochi","高知県",4166,4,4129,33,0,0,104311,"JP-39"
"Fukuoka","福岡県",74474,58,73791,622,5,3,1325326,"JP-40"
"Saga","佐賀県",5863,11,5875,30,0,53,111186,"JP-41"
"Nagasaki","長崎県",6118,4,6042,73,0,1,189954,"JP-42"
"Kumamoto","熊本県",14393,2,14255,136,1,0,124411,"JP-43"
"Oita","大分県",8186,0,8102,84,0,0,281642,"JP-44"
"Miyazaki","宮崎県",6151,0,6094,41,0,16,73036,"JP-45"
"Kagoshima","鹿児島県",9102,1,9035,66,0,0,172196,"JP-46"
"Okinawa","沖縄県",50279,73,49788,397,3,21,413551,"JP-47"
