"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",321147,22794,294624,2013,5,1716,2127199,"JP-01"
"Aomori","青森県",51361,2692,48569,100,0,0,232275,"JP-02"
"Iwate","岩手県",30523,2737,27700,86,0,0,261243,"JP-03"
"Miyagi","宮城県",78957,3387,74902,193,1,475,543241,"JP-04"
"Akita","秋田県",27698,2435,25199,64,0,0,59748,"JP-05"
"Yamagata","山形県",25179,1919,23171,89,1,0,188018,"JP-06"
"Fukushima","福島県",56958,4828,51914,216,0,0,781657,"JP-07"
"Ibaraki","茨城県",150023,3317,146281,425,2,0,1240444,"JP-08"
"Tochigi","栃木県",85439,4132,81040,267,1,0,727799,"JP-09"
"Gunma","群馬県",88701,3361,85030,310,1,0,615664,"JP-10"
"Saitama","埼玉県",528442,12273,514660,1509,5,0,2725816,"JP-11"
"Chiba","千葉県",433209,8748,420103,1761,6,2597,2013565,"JP-12"
"Tokyo","東京都",1480527,50033,1426115,4379,6,0,6617512,"JP-13"
"Kanagawa","神奈川県",722441,14337,705946,2158,18,0,2180686,"JP-14"
"Niigata","新潟県",65271,3836,61344,91,0,0,615088,"JP-15"
"Toyama","富山県",33855,1769,31994,92,1,0,235604,"JP-16"
"Ishikawa","石川県",47890,4100,43574,193,7,23,405291,"JP-17"
"Fukui","福井県",30067,1484,28538,45,0,0,306196,"JP-18"
"Yamanashi","山梨県",30133,1012,29057,68,0,4,297841,"JP-19"
"Nagano","長野県",66489,2972,63070,186,0,261,684603,"JP-20"
"Gifu","岐阜県",91205,4050,86195,324,1,636,834904,"JP-21"
"Shizuoka","静岡県",154643,7029,146469,404,0,741,1186602,"JP-22"
"Aichi","愛知県",502150,17600,482515,2035,10,0,2593323,"JP-23"
"Mie","三重県",75499,3312,73716,286,1,1815,487499,"JP-24"
"Shiga","滋賀県",84559,2848,81494,217,0,0,596841,"JP-25"
"Kyoto","京都府",189482,7772,180068,706,12,936,794673,"JP-26"
"Osaka","大阪府",926101,27682,893434,4985,21,0,6801336,"JP-27"
"Hyogo","兵庫県",398659,10787,385660,2214,10,2,1498745,"JP-28"
"Nara","奈良県",87879,4387,83111,381,1,0,494002,"JP-29"
"Wakayama","和歌山県",38453,1627,36505,117,0,204,163091,"JP-30"
"Tottori","鳥取県",13245,833,12214,16,0,182,366471,"JP-31"
"Shimane","島根県",15184,1167,14002,15,0,0,193988,"JP-32"
"Okayama","岡山県",87437,3546,77977,243,1,5671,534328,"JP-33"
"Hiroshima","広島県",136803,9855,126474,474,3,0,1777041,"JP-34"
"Yamaguchi","山口県",39222,2279,36769,174,1,0,543637,"JP-35"
"Tokushima","徳島県",19914,936,18907,80,0,9,200598,"JP-36"
"Kagawa","香川県",42886,2847,39916,123,0,0,259024,"JP-37"
"Ehime","愛媛県",35839,1933,33769,137,3,0,336949,"JP-38"
"Kochi","高知県",23831,1918,21806,107,1,0,256889,"JP-39"
"Fukuoka","福岡県",392906,15493,368631,1234,6,7548,2547331,"JP-40"
"Saga","佐賀県",48259,2633,42771,105,0,2750,259531,"JP-41"
"Nagasaki","長崎県",49110,4204,47411,124,0,2629,351206,"JP-42"
"Kumamoto","熊本県",88164,4193,83685,286,5,0,266756,"JP-43"
"Oita","大分県",47986,2907,44922,157,2,0,553747,"JP-44"
"Miyazaki","宮崎県",45120,3924,41133,138,3,75,183066,"JP-45"
"Kagoshima","鹿児島県",72111,5019,66139,186,2,767,383545,"JP-46"
"Okinawa","沖縄県",181752,15688,165614,453,19,3,778946,"JP-47"
