"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",65272,2830,60403,1477,0,562,1322973,"JP-01"
"Aomori","青森県",6607,679,5889,39,0,0,110648,"JP-02"
"Iwate","岩手県",3625,109,3463,53,0,0,140996,"JP-03"
"Miyagi","宮城県",16847,449,16236,118,0,44,276219,"JP-04"
"Akita","秋田県",2140,203,1910,27,0,0,29107,"JP-05"
"Yamagata","山形県",3882,255,3571,56,0,0,121373,"JP-06"
"Fukushima","福島県",10015,401,9438,176,1,0,490031,"JP-07"
"Ibaraki","茨城県",26259,1464,24575,220,2,0,41263,"JP-08"
"Tochigi","栃木県",17200,1282,15800,118,0,0,545072,"JP-09"
"Gunma","群馬県",19457,1822,17453,182,1,0,376351,"JP-10"
"Saitama","埼玉県",123972,6707,116205,1060,4,0,1726967,"JP-11"
"Chiba","千葉県",107233,4860,100404,1029,0,940,1294355,"JP-12"
"Tokyo","東京都",411553,23545,384829,3179,5,0,4380154,"JP-13"
"Kanagawa","神奈川県",179847,7890,170636,1321,5,0,1935423,"JP-14"
"Niigata","新潟県",10021,1522,8436,63,0,0,354205,"JP-15"
"Toyama","富山県",5118,207,4859,52,0,0,138444,"JP-16"
"Ishikawa","石川県",8532,455,7916,139,0,22,221350,"JP-17"
"Fukui","福井県",3639,405,3196,38,0,0,136179,"JP-18"
"Yamanashi","山梨県",5768,529,5215,29,0,5,143310,"JP-19"
"Nagano","長野県",10860,1454,9232,97,1,77,392666,"JP-20"
"Gifu","岐阜県",20879,1221,19249,219,0,190,497428,"JP-21"
"Shizuoka","静岡県",29847,2639,26674,210,1,324,770243,"JP-22"
"Aichi","愛知県",114079,6687,106228,1164,1,0,1567952,"JP-23"
"Mie","三重県",16081,1197,15065,165,0,346,279143,"JP-24"
"Shiga","滋賀県",14604,1795,12705,104,0,0,309951,"JP-25"
"Kyoto","京都府",41061,3878,36340,292,39,551,498211,"JP-26"
"Osaka","大阪府",225409,18402,203938,3069,150,0,4452802,"JP-27"
"Hyogo","兵庫県",84852,4522,78932,1399,1,1,908767,"JP-28"
"Nara","奈良県",17685,1422,16114,149,1,0,300720,"JP-29"
"Wakayama","和歌山県",6230,824,5230,62,4,114,73449,"JP-30"
"Tottori","鳥取県",1940,255,1653,5,0,27,183735,"JP-31"
"Shimane","島根県",2450,606,1839,5,1,0,69204,"JP-32"
"Okayama","岡山県",17066,415,15445,136,0,1070,329200,"JP-33"
"Hiroshima","広島県",30659,7489,22965,205,5,0,1080377,"JP-34"
"Yamaguchi","山口県",8374,1968,6312,94,2,0,235060,"JP-35"
"Tokushima","徳島県",3502,190,3253,66,0,7,122083,"JP-36"
"Kagawa","香川県",5217,451,4728,38,0,0,152983,"JP-37"
"Ehime","愛媛県",6598,1118,5398,82,0,0,184532,"JP-38"
"Kochi","高知県",4354,152,4169,33,2,0,119575,"JP-39"
"Fukuoka","福岡県",81144,4973,74594,628,1,949,1512420,"JP-40"
"Saga","佐賀県",6983,805,5986,30,0,162,131753,"JP-41"
"Nagasaki","長崎県",7328,1111,6151,73,0,7,214314,"JP-42"
"Kumamoto","熊本県",16831,1511,15184,136,0,0,131351,"JP-43"
"Oita","大分県",8938,670,8184,84,0,0,323545,"JP-44"
"Miyazaki","宮崎県",6838,648,6131,41,0,18,76909,"JP-45"
"Kagoshima","鹿児島県",10604,990,9425,66,0,123,187784,"JP-46"
"Okinawa","沖縄県",67626,11313,55911,398,34,4,483290,"JP-47"
