都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1347381,3964610,17392,2,717238,4574,608177
青森県,280863,415661,4159,1,151129,650,124925
岩手県,235754,727733,3166,2,103563,618,128407
宮城県,539760,1335187,21151,2,204624,960,313025
秋田県,201366,81563,8346,0,89825,602,102593
山形県,228580,377422,6466,0,90443,363,131308
福島県,406927,1156057,3568,0,180682,851,221826
茨城県,638966,2491785,19629,1,301424,1295,316618
栃木県,424401,1295924,5249,0,215803,1079,202270
群馬県,441859,1287066,7739,0,225131,1100,207889
埼玉県,1803008,5329831,17422,1,1160893,3987,620706
千葉県,1467804,3917683,15800,3,904076,3926,544002
東京都,4354423,12373101,47313,6,3093983,8078,1205049
神奈川県,2223544,7329615,3980,6,1450734,4316,764514
新潟県,460211,1358830,6356,1,223993,447,229415
富山県,237700,512303,3092,1,123822,318,110468
石川県,279918,763788,3854,0,155716,512,119836
福井県,201064,616392,1822,0,110918,199,88125
山梨県,191855,826529,1160,1,93672,415,96608
長野県,462011,1519838,1274,0,460537,879,679
岐阜県,543732,1885802,64,1,284881,1119,257668
静岡県,868521,2606274,8054,0,478956,1405,380106
愛知県,2114113,5944432,2827,3,2105952,4325,1009
三重県,461556,1201545,10049,0,226621,1051,223835
滋賀県,374543,1399703,5237,0,225722,678,142906
京都府,679363,1601916,12818,7,459222,1660,205663
大阪府,2834881,13099591,15727,9,2032077,8521,778556
兵庫県,1470603,2465506,12828,1,986750,3897,467128
奈良県,347017,1041503,29826,2,195268,873,121050
和歌山県,240114,319456,37,3,129448,526,110103
鳥取県,142946,1176354,9154,0,44778,266,88748
島根県,169140,551292,333,0,168459,301,47
岡山県,492010,1260400,574,1,489886,856,694
広島県,805430,3360582,15834,2,409656,1367,378573
山口県,315282,1235584,2887,1,158495,752,153148
徳島県,167381,471395,1288,0,90741,421,74931
香川県,253636,580642,2582,2,138120,620,112314
愛媛県,317204,1010339,3699,2,156705,695,156105
高知県,169612,494109,4977,0,94023,600,70012
福岡県,1588900,3918607,26410,0,1029285,3192,530013
佐賀県,261486,377021,12733,0,125171,493,123089
長崎県,337295,1191239,21235,0,177499,646,137915
熊本県,535692,540288,6755,2,320699,1311,206927
大分県,304151,1009928,2092,0,172076,774,129209
宮崎県,320667,238860,3757,0,189320,777,126813
鹿児島県,443196,947931,291,0,286186,890,155829
沖縄県,579084,1446921,937,0,494076,1013,83058
