都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1325450,3964610,17631,7,717238,4485,586096
青森県,276507,415661,4176,0,151129,638,120564
岩手県,231131,680849,3203,0,103563,597,123768
宮城県,529023,1258929,21376,8,204624,922,302101
秋田県,197432,81563,8402,2,89825,580,98625
山形県,222622,364863,6469,1,90443,353,125357
福島県,396677,1156057,3568,0,180682,801,211626
茨城県,630671,1985898,19822,8,301424,1263,308162
栃木県,415982,1232993,5402,6,215803,1038,193739
群馬県,434548,1222468,7864,2,225131,1052,200501
埼玉県,1782357,5107705,17794,15,1160893,3788,599882
千葉県,1449905,3698650,16585,10,904076,3786,525458
東京都,4308751,11785979,47951,13,3093983,7893,1158924
神奈川県,2197969,6797436,7155,13,1450734,4186,735894
新潟県,447598,1275739,6382,1,223993,420,216803
富山県,233320,484023,3189,1,123822,305,106004
石川県,274898,763788,3887,3,155716,485,114810
福井県,197302,585429,1881,0,110918,195,84308
山梨県,187237,788940,1199,0,93672,384,91982
長野県,449555,1435847,3156,1,446227,838,666
岐阜県,533579,1783406,239,2,284881,1082,247377
静岡県,855572,2456954,8480,3,478956,1348,366788
愛知県,2088812,5586064,8438,13,2075027,4214,1133
三重県,453823,1127045,10109,4,226621,1022,216071
滋賀県,369465,1337626,5320,2,225722,651,137772
京都府,670854,1539030,12916,26,459222,1616,197100
大阪府,2806699,12433395,21552,39,2032077,8303,744767
兵庫県,1453170,2465506,13034,6,986750,3760,449626
奈良県,342368,983830,29892,5,195268,829,116379
和歌山県,235626,319456,117,3,129448,507,105554
鳥取県,138888,1116139,9184,0,44778,253,84673
島根県,164585,522108,1155,0,163055,289,86
岡山県,485588,1172792,3419,9,479753,817,1599
広島県,790143,3323163,15938,3,409656,1319,363230
山口県,308505,1172735,2999,0,158495,723,146288
徳島県,163370,445281,1359,1,90741,399,70871
香川県,249296,549369,2701,2,138120,595,107880
愛媛県,310914,954062,3819,5,156705,669,149721
高知県,166863,494109,5052,1,94023,575,67213
福岡県,1571619,3918607,27068,4,1029285,3113,512153
佐賀県,258622,377021,12776,0,125171,473,120202
長崎県,332987,1110087,22066,1,177499,621,132801
熊本県,529572,540288,6921,2,320699,1271,200681
大分県,299650,1009928,2203,0,172076,743,124628
宮崎県,317215,238860,3796,1,189320,765,123334
鹿児島県,436372,932141,1405,0,286186,860,147921
沖縄県,574711,1400508,1000,0,494076,911,78724
