"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",157013,27809,127930,1681,8,407,1607371,"JP-01"
"Aomori","青森県",18266,3407,14805,54,0,0,152750,"JP-02"
"Iwate","岩手県",8526,2306,6164,56,1,0,172018,"JP-03"
"Miyagi","宮城県",35956,6868,28561,129,9,398,370295,"JP-04"
"Akita","秋田県",8118,1838,6249,31,2,0,41550,"JP-05"
"Yamagata","山形県",10317,2128,8127,62,0,0,148067,"JP-06"
"Fukushima","福島県",22106,3155,18769,182,4,0,587776,"JP-07"
"Ibaraki","茨城県",64773,9080,55427,266,16,0,43898,"JP-08"
"Tochigi","栃木県",40636,7306,33165,165,9,0,611328,"JP-09"
"Gunma","群馬県",47140,7164,39740,236,12,0,469692,"JP-10"
"Saitama","埼玉県",282892,40013,241739,1140,60,0,2124403,"JP-11"
"Chiba","千葉県",242894,49604,189279,1217,29,2794,1568404,"JP-12"
"Tokyo","東京都",915369,168719,743172,3478,82,0,5284430,"JP-13"
"Kanagawa","神奈川県",408272,54201,352511,1560,101,0,2180686,"JP-14"
"Niigata","新潟県",26413,4005,22343,65,4,0,447112,"JP-15"
"Toyama","富山県",14576,5198,9320,58,3,0,175629,"JP-16"
"Ishikawa","石川県",21789,3882,17725,159,6,23,275473,"JP-17"
"Fukui","福井県",10533,1626,8868,39,3,0,196036,"JP-18"
"Yamanashi","山梨県",15026,2403,12597,39,4,13,186746,"JP-19"
"Nagano","長野県",28465,4297,23205,136,2,827,490564,"JP-20"
"Gifu","岐阜県",47959,7460,39696,257,7,546,622816,"JP-21"
"Shizuoka","静岡県",78508,12715,64876,300,5,617,923339,"JP-22"
"Aichi","愛知県",283260,41916,239890,1454,57,0,1958724,"JP-23"
"Mie","三重県",36876,5639,32065,221,5,1049,354936,"JP-24"
"Shiga","滋賀県",42517,8428,33964,125,2,0,407276,"JP-25"
"Kyoto","京都府",112946,21663,89527,375,82,1381,633242,"JP-26"
"Osaka","大阪府",588851,131956,453250,3627,788,18,5450619,"JP-27"
"Hyogo","兵庫県",233496,46598,185211,1690,44,3,1191076,"JP-28"
"Nara","奈良県",48927,14892,33811,224,25,0,385714,"JP-29"
"Wakayama","和歌山県",20500,2732,17529,93,11,146,112224,"JP-30"
"Tottori","鳥取県",5512,897,4532,8,0,75,238928,"JP-31"
"Shimane","島根県",5761,614,5139,8,0,0,103516,"JP-32"
"Okayama","岡山県",44512,5836,34676,179,14,3821,413636,"JP-33"
"Hiroshima","広島県",68926,15530,53042,354,13,0,1355636,"JP-34"
"Yamaguchi","山口県",19263,2400,16747,116,3,0,339555,"JP-35"
"Tokushima","徳島県",8922,1788,7072,73,0,11,149636,"JP-36"
"Kagawa","香川県",15871,3187,12621,63,3,0,190261,"JP-37"
"Ehime","愛媛県",15273,1983,13182,108,3,0,246830,"JP-38"
"Kochi","高知県",10766,2074,8626,66,10,0,170354,"JP-39"
"Fukuoka","福岡県",211841,41031,165358,842,16,4610,1933995,"JP-40"
"Saga","佐賀県",20745,3537,15812,58,3,1338,179680,"JP-41"
"Nagasaki","長崎県",22749,4104,19349,99,3,803,268619,"JP-42"
"Kumamoto","熊本県",44554,8285,36074,195,20,0,187857,"JP-43"
"Oita","大分県",21514,2494,18926,94,0,0,407646,"JP-44"
"Miyazaki","宮崎県",17029,2076,14921,79,0,47,121827,"JP-45"
"Kagoshima","鹿児島県",27999,3825,23772,109,7,293,251494,"JP-46"
"Okinawa","沖縄県",95265,5000,89837,422,28,6,573893,"JP-47"
