"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",589055,61014,524512,2302,4,1227,2764223,"JP-01"
"Aomori","青森県",117406,15238,101996,172,0,0,340847,"JP-02"
"Iwate","岩手県",77227,10544,66546,137,0,0,386173,"JP-03"
"Miyagi","宮城県",195446,27175,163224,263,14,4784,775329,"JP-04"
"Akita","秋田県",67764,17252,50426,86,6,0,70406,"JP-05"
"Yamagata","山形県",66142,14289,51737,126,0,10,223912,"JP-06"
"Fukushima","福島県",128258,23503,104513,242,3,0,1022615,"JP-07"
"Ibaraki","茨城県",279907,22298,257076,533,4,0,1477266,"JP-08"
"Tochigi","栃木県",173880,23034,150458,388,8,0,877148,"JP-09"
"Gunma","群馬県",177643,38790,141243,400,8,2790,807603,"JP-10"
"Saitama","埼玉県",975099,79717,893484,1898,38,0,3592748,"JP-11"
"Chiba","千葉県",776936,50080,694809,2105,12,29942,2600467,"JP-12"
"Tokyo","東京都",2724733,215072,2504622,5040,36,1,8648824,"JP-13"
"Kanagawa","神奈川県",1264216,36446,1225189,2581,53,0,4163808,"JP-14"
"Niigata","新潟県",164821,22422,142288,111,4,0,843834,"JP-15"
"Toyama","富山県",88714,19118,69474,122,5,0,315539,"JP-16"
"Ishikawa","石川県",116588,17373,98977,215,4,23,653266,"JP-17"
"Fukui","福井県",82969,12333,70573,63,3,0,412825,"JP-18"
"Yamanashi","山梨県",71425,9275,62124,99,0,73,457423,"JP-19"
"Nagano","長野県",149411,18120,126234,240,1,4817,913300,"JP-20"
"Gifu","岐阜県",218090,32052,181073,426,3,4539,1149056,"JP-21"
"Shizuoka","静岡県",368720,45448,312770,581,12,9921,1606318,"JP-22"
"Aichi","愛知県",1054086,133567,918101,2418,35,0,3532828,"JP-23"
"Mie","三重県",182657,31453,154308,404,1,3508,695640,"JP-24"
"Shiga","滋賀県",176741,22360,154112,269,3,0,834795,"JP-25"
"Kyoto","京都府",382984,63157,313909,828,86,5090,1083748,"JP-26"
"Osaka","大阪府",1753840,215016,1533037,5787,91,0,8852990,"JP-27"
"Hyogo","兵庫県",795141,80303,712324,2521,44,7,2154066,"JP-28"
"Nara","奈良県",174610,42877,131284,449,13,0,658948,"JP-29"
"Wakayama","和歌山県",99434,12832,86117,176,5,309,268092,"JP-30"
"Tottori","鳥取県",44099,7518,36145,41,1,395,597754,"JP-31"
"Shimane","島根県",60845,9342,51439,64,0,0,317298,"JP-32"
"Okayama","岡山県",196847,22412,158999,313,15,15123,744043,"JP-33"
"Hiroshima","広島県",300302,60135,239575,592,9,0,2342329,"JP-34"
"Yamaguchi","山口県",115092,19867,94952,273,5,0,729913,"JP-35"
"Tokushima","徳島県",57882,12230,45586,110,4,44,273710,"JP-36"
"Kagawa","香川県",103382,16598,86574,210,2,0,356491,"JP-37"
"Ehime","愛媛県",114795,25062,89517,216,5,0,530052,"JP-38"
"Kochi","高知県",67946,14504,53255,187,9,0,404831,"JP-39"
"Fukuoka","福岡県",879940,103800,748302,1566,16,26272,3566217,"JP-40"
"Saga","佐賀県",123225,15355,98318,181,2,9371,377021,"JP-41"
"Nagasaki","長崎県",150006,37376,116280,199,4,3849,617227,"JP-42"
"Kumamoto","熊本県",251511,36708,214337,466,24,0,461219,"JP-43"
"Oita","大分県",133478,17795,115448,235,6,0,791169,"JP-44"
"Miyazaki","宮崎県",144062,24785,118527,231,4,519,224306,"JP-45"
"Kagoshima","鹿児島県",219074,33862,180119,346,10,4747,635616,"JP-46"
"Okinawa","沖縄県",443843,32797,410046,560,20,440,1105268,"JP-47"
