都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1312145,3964610,17772,5,717238,4417,572718
青森県,274261,415661,4326,0,151129,626,118180
岩手県,227085,662680,3216,0,103563,578,119728
宮城県,520782,1229390,21480,11,204624,894,293784
秋田県,194831,81563,8569,2,89825,566,95871
山形県,219259,358937,6528,0,90443,346,121942
福島県,390149,1156057,3568,0,180682,723,205176
茨城県,620819,1985898,20287,18,301424,1212,297896
栃木県,408273,1203842,5579,6,215803,984,185907
群馬県,428120,1193676,8049,8,225131,1006,193934
埼玉県,1764849,5007628,18494,26,1160893,3620,581842
千葉県,1433677,3630110,17432,20,904076,3590,508579
東京都,4279713,11546518,49584,28,3093983,7682,1128464
神奈川県,2174874,6590967,20017,29,1450734,4021,700102
新潟県,440818,1250778,6458,1,223993,383,209984
富山県,228773,473555,3246,4,123822,302,101403
石川県,270708,763788,3962,2,155716,475,110555
福井県,194380,570926,1992,1,110918,187,81283
山梨県,184024,756196,1315,1,93672,364,88673
長野県,439984,1403432,6452,3,433399,821,688
岐阜県,523659,1733171,433,3,284881,1035,237310
静岡県,837826,2396283,8805,7,478956,1271,348794
愛知県,2062619,5393497,22618,27,2030448,4050,5503
三重県,444137,1100973,10221,6,226621,974,206321
滋賀県,363667,1253524,5515,1,225722,624,131806
京都府,663190,1505751,13192,35,459222,1550,189226
大阪府,2778570,12101983,37787,74,2032077,8081,700625
兵庫県,1433115,2465506,13385,18,986750,3645,429335
奈良県,337665,959520,29996,9,195268,785,111616
和歌山県,230761,319456,171,4,129448,490,100652
鳥取県,135700,1088563,9239,0,44778,241,81442
島根県,160884,510211,1720,1,158554,270,340
岡山県,477067,1147065,10641,13,457083,786,8557
広島県,777421,3301864,16172,8,409656,1255,350338
山口県,301249,1147876,3116,1,158495,692,138946
徳島県,159106,429494,1407,4,90741,385,66573
香川県,244457,535488,2857,3,138120,568,102912
愛媛県,304317,924837,3891,4,156705,634,143087
高知県,161009,494109,5103,8,94023,546,61337
福岡県,1552746,3918607,28194,12,1029285,2988,492279
佐賀県,255487,377021,12889,3,125171,453,116974
長崎県,328138,1076353,22311,2,177499,583,127745
熊本県,523437,540288,7255,19,320699,1210,194273
大分県,294513,1009928,2274,0,172076,688,119475
宮崎県,313526,238860,3883,5,189320,731,119592
鹿児島県,429805,920713,3066,6,286186,820,139733
沖縄県,571921,1376214,2612,2,494076,881,74352
