"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",364071,13278,349328,2070,2,605,2278703,"JP-01"
"Aomori","青森県",57510,1412,55994,104,0,0,249807,"JP-02"
"Iwate","岩手県",35569,2025,33453,91,0,0,283293,"JP-03"
"Miyagi","宮城県",88244,2349,85493,198,0,204,590230,"JP-04"
"Akita","秋田県",30796,980,29748,68,0,0,62430,"JP-05"
"Yamagata","山形県",28871,920,27857,94,0,0,195471,"JP-06"
"Fukushima","福島県",64346,1478,62645,223,0,0,833109,"JP-07"
"Ibaraki","茨城県",160017,1553,158025,439,0,0,1343469,"JP-08"
"Tochigi","栃木県",91622,1516,89832,274,1,0,754320,"JP-09"
"Gunma","群馬県",94865,1742,93069,321,0,267,649686,"JP-10"
"Saitama","埼玉県",554059,6003,546436,1620,0,0,2854899,"JP-11"
"Chiba","千葉県",452286,5217,442606,1780,1,2683,2102896,"JP-12"
"Tokyo","東京都",1550824,25718,1520583,4523,2,0,6928777,"JP-13"
"Kanagawa","神奈川県",758842,7986,748649,2207,9,0,2180686,"JP-14"
"Niigata","新潟県",72896,1796,71009,91,1,0,656525,"JP-15"
"Toyama","富山県",37795,1693,36009,93,1,0,250727,"JP-16"
"Ishikawa","石川県",56784,1890,54675,196,1,23,464795,"JP-17"
"Fukui","福井県",36028,1061,34922,45,0,0,328712,"JP-18"
"Yamanashi","山梨県",32882,971,31846,68,0,3,336886,"JP-19"
"Nagano","長野県",74415,1660,72534,200,1,21,731727,"JP-20"
"Gifu","岐阜県",103180,3569,99019,340,0,252,898590,"JP-21"
"Shizuoka","静岡県",172422,4532,165976,414,2,1500,1257019,"JP-22"
"Aichi","愛知県",546160,12603,531486,2071,7,0,2741632,"JP-23"
"Mie","三重県",83306,1905,83081,303,1,1983,528933,"JP-24"
"Shiga","滋賀県",91634,1951,89464,219,0,0,649668,"JP-25"
"Kyoto","京都府",204917,4145,199750,720,4,302,839737,"JP-26"
"Osaka","大阪府",981504,17807,958623,5074,16,0,7157063,"JP-27"
"Hyogo","兵庫県",428106,7540,418332,2234,3,0,1574484,"JP-28"
"Nara","奈良県",93378,1721,91270,387,0,0,519455,"JP-29"
"Wakayama","和歌山県",42591,631,41634,117,1,209,174300,"JP-30"
"Tottori","鳥取県",15352,640,14494,20,0,198,403476,"JP-31"
"Shimane","島根県",17185,524,16646,15,0,0,216324,"JP-32"
"Okayama","岡山県",99826,3285,94797,248,2,1496,588609,"JP-33"
"Hiroshima","広島県",159405,6875,152044,486,1,0,1897602,"JP-34"
"Yamaguchi","山口県",45754,1927,43650,177,0,0,578248,"JP-35"
"Tokushima","徳島県",22624,699,21842,85,0,2,216732,"JP-36"
"Kagawa","香川県",48865,1250,47488,127,0,0,279122,"JP-37"
"Ehime","愛媛県",40483,1515,38829,139,1,0,366216,"JP-38"
"Kochi","高知県",28080,949,27018,113,1,0,290944,"JP-39"
"Fukuoka","福岡県",430319,9593,413238,1261,3,6227,2707854,"JP-40"
"Saga","佐賀県",52919,1214,49257,106,0,2342,280571,"JP-41"
"Nagasaki","長崎県",59687,2824,57256,124,0,517,389166,"JP-42"
"Kumamoto","熊本県",99535,3813,95429,293,2,0,285061,"JP-43"
"Oita","大分県",55086,1610,53315,161,0,0,593344,"JP-44"
"Miyazaki","宮崎県",54246,2246,51932,143,0,75,191858,"JP-45"
"Kagoshima","鹿児島県",84892,3218,81156,200,2,318,420642,"JP-46"
"Okinawa","沖縄県",222008,10882,210593,462,10,71,860010,"JP-47"
