"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1306484,17929,717238,4389,7,566928,3964610,"JP-01"
"Aomori","青森県",273097,4390,151129,619,4,116959,415661,"JP-02"
"Iwate","岩手県",225374,3230,103563,572,1,118009,658736,"JP-03"
"Miyagi","宮城県",517546,21545,204624,882,6,290495,1219592,"JP-04"
"Akita","秋田県",193626,8624,89825,553,1,94624,81563,"JP-05"
"Yamagata","山形県",218032,6610,90443,342,0,120637,357380,"JP-06"
"Fukushima","福島県",387171,3568,180682,569,1,202352,1156057,"JP-07"
"Ibaraki","茨城県",616406,20435,301424,1193,22,293354,1985898,"JP-08"
"Tochigi","栃木県",404517,5592,215803,966,9,182156,1196553,"JP-09"
"Gunma","群馬県",425096,8084,225131,992,9,190889,1184772,"JP-10"
"Saitama","埼玉県",1755723,18669,1160893,3559,29,572602,4977145,"JP-11"
"Chiba","千葉県",1425156,18058,904076,3512,29,499510,3586421,"JP-12"
"Tokyo","東京都",4264395,50166,3093983,7606,30,1112640,11460571,"JP-13"
"Kanagawa","神奈川県",2164485,24718,1450734,3983,36,685050,6498499,"JP-14"
"Niigata","新潟県",437914,6556,223993,364,1,207001,1240492,"JP-15"
"Toyama","富山県",226883,3317,123822,297,3,99447,468409,"JP-16"
"Ishikawa","石川県",268810,3983,155716,471,1,108640,763788,"JP-17"
"Fukui","福井県",192969,1999,110918,183,2,79869,564408,"JP-18"
"Yamanashi","山梨県",182457,1330,93672,346,1,87109,756196,"JP-19"
"Nagano","長野県",436206,7634,428768,794,1,990,1387724,"JP-20"
"Gifu","岐阜県",519343,497,284881,1019,3,232946,1712805,"JP-21"
"Shizuoka","静岡県",829151,8937,478956,1245,12,340013,2368870,"JP-22"
"Aichi","愛知県",2049130,28210,2013265,3985,40,3670,5334974,"JP-23"
"Mie","三重県",440326,10292,226621,934,5,202479,1080771,"JP-24"
"Shiga","滋賀県",360523,5539,225722,616,2,128646,1244095,"JP-25"
"Kyoto","京都府",659349,13256,459222,1530,47,185341,1497438,"JP-26"
"Osaka","大阪府",2764755,43188,2032077,7985,86,681505,12018662,"JP-27"
"Hyogo","兵庫県",1435307,13510,986750,3603,15,431444,2465506,"JP-28"
"Nara","奈良県",335310,30046,195268,775,11,109221,948298,"JP-29"
"Wakayama","和歌山県",228986,210,129448,476,5,98852,319456,"JP-30"
"Tottori","鳥取県",134564,9264,44778,238,0,80284,1079668,"JP-31"
"Shimane","島根県",159348,2288,156638,269,0,153,503752,"JP-32"
"Okayama","岡山県",473186,10641,457083,771,13,4691,1132746,"JP-33"
"Hiroshima","広島県",772074,16259,409656,1237,10,344922,3293865,"JP-34"
"Yamaguchi","山口県",298066,3110,158495,678,1,135783,1133706,"JP-35"
"Tokushima","徳島県",157443,1424,90741,375,5,64903,426290,"JP-36"
"Kagawa","香川県",241910,2888,138120,556,5,100346,529647,"JP-37"
"Ehime","愛媛県",301324,3941,156705,614,3,140064,922142,"JP-38"
"Kochi","高知県",159071,5101,94023,542,6,59405,494109,"JP-39"
"Fukuoka","福岡県",1543318,28715,1029285,2944,19,482374,3918607,"JP-40"
"Saga","佐賀県",253965,12928,125171,447,4,115419,377021,"JP-41"
"Nagasaki","長崎県",325931,22739,177499,571,2,125122,1059701,"JP-42"
"Kumamoto","熊本県",519948,7384,320699,1192,24,190673,540288,"JP-43"
"Oita","大分県",292296,2322,172076,658,2,117240,1009928,"JP-44"
"Miyazaki","宮崎県",311406,3911,189320,715,3,117460,238860,"JP-45"
"Kagoshima","鹿児島県",426734,3803,286186,805,10,135940,916963,"JP-46"
"Okinawa","沖縄県",570527,3213,494076,873,5,72365,1367934,"JP-47"
