"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",236764,19230,215083,1942,5,509,1898777,"JP-01"
"Aomori","青森県",38983,4482,34413,88,0,0,202496,"JP-02"
"Iwate","岩手県",20161,2813,17268,80,1,0,222569,"JP-03"
"Miyagi","宮城県",62116,5616,55652,176,3,672,472422,"JP-04"
"Akita","秋田県",18316,2961,15406,49,2,100,52380,"JP-05"
"Yamagata","山形県",18808,2245,16483,80,2,0,174115,"JP-06"
"Fukushima","福島県",39675,4664,34812,199,2,0,696002,"JP-07"
"Ibaraki","茨城県",122111,7661,114063,387,3,0,44830,"JP-08"
"Tochigi","栃木県",67036,6262,60523,251,3,0,683770,"JP-09"
"Gunma","群馬県",73681,4712,68678,291,2,0,556757,"JP-10"
"Saitama","埼玉県",451973,26810,423760,1403,18,0,2501640,"JP-11"
"Chiba","千葉県",376214,21455,349985,1676,17,3098,1843439,"JP-12"
"Tokyo","東京都",1302684,104997,1193468,4219,29,0,6103033,"JP-13"
"Kanagawa","神奈川県",628258,30726,595478,2054,33,0,2180686,"JP-14"
"Niigata","新潟県",47186,5080,42015,91,0,0,538081,"JP-15"
"Toyama","富山県",29185,2524,26578,83,3,0,215783,"JP-16"
"Ishikawa","石川県",36468,2613,33646,186,2,23,358436,"JP-17"
"Fukui","福井県",22515,1109,21362,44,1,0,268975,"JP-18"
"Yamanashi","山梨県",24725,1859,22811,64,1,9,248105,"JP-19"
"Nagano","長野県",48019,4391,42355,168,0,1105,597337,"JP-20"
"Gifu","岐阜県",72621,4429,67224,315,1,653,746180,"JP-21"
"Shizuoka","静岡県",128080,8476,119014,384,2,206,1066008,"JP-22"
"Aichi","愛知県",427925,21165,404779,1981,16,0,2363567,"JP-23"
"Mie","三重県",59687,5048,55909,272,2,1542,430346,"JP-24"
"Shiga","滋賀県",72241,4847,67198,196,1,0,530901,"JP-25"
"Kyoto","京都府",161645,9663,150189,676,6,1117,733035,"JP-26"
"Osaka","大阪府",821060,39927,776331,4774,275,28,6290831,"JP-27"
"Hyogo","兵庫県",344664,15078,327456,2132,12,2,1379727,"JP-28"
"Nara","奈良県",76890,8384,68154,352,6,0,455853,"JP-29"
"Wakayama","和歌山県",30081,1451,28344,110,0,176,140290,"JP-30"
"Tottori","鳥取県",9826,673,9024,14,0,115,312194,"JP-31"
"Shimane","島根県",10326,1279,9036,11,0,0,141330,"JP-32"
"Okayama","岡山県",66363,2953,58933,223,1,4254,483667,"JP-33"
"Hiroshima","広島県",102732,10754,91528,450,2,0,1571842,"JP-34"
"Yamaguchi","山口県",31372,2819,28386,167,0,0,484444,"JP-35"
"Tokushima","徳島県",16761,731,15953,79,2,2,182335,"JP-36"
"Kagawa","香川県",31711,2583,29015,113,2,0,231154,"JP-37"
"Ehime","愛媛県",26772,2813,23829,130,4,0,299492,"JP-38"
"Kochi","高知県",18016,1368,16547,101,2,0,223522,"JP-39"
"Fukuoka","福岡県",317948,29047,280652,1152,10,7097,2287533,"JP-40"
"Saga","佐賀県",34596,2995,28962,90,0,2549,223722,"JP-41"
"Nagasaki","長崎県",34986,3292,33154,117,0,1577,313643,"JP-42"
"Kumamoto","熊本県",68582,5497,62810,275,5,0,235305,"JP-43"
"Oita","大分県",35028,3171,31713,144,1,0,492777,"JP-44"
"Miyazaki","宮崎県",28799,3821,24934,119,1,75,157652,"JP-45"
"Kagoshima","鹿児島県",48692,5840,41948,171,0,733,319137,"JP-46"
"Okinawa","沖縄県",130188,9144,120609,441,6,6,676106,"JP-47"
