都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1240729,3964610,18478,10,717238,4077,500936
青森県,254118,415661,4571,3,151129,541,97877
岩手県,204982,617682,3375,0,103563,435,97609
宮城県,472256,1152423,22150,20,204624,745,244737
秋田県,180154,81161,8820,5,89825,483,81026
山形県,202868,343532,6991,0,90443,313,105121
福島県,348177,1156057,3568,2,180682,453,163474
茨城県,547366,1985898,20849,31,301424,993,224100
栃木県,361098,1135901,5864,10,215803,785,138646
群馬県,380846,1111426,8339,14,225131,815,146561
埼玉県,1624427,4712720,19534,41,1160893,2955,441045
千葉県,1300734,3392797,18467,18,904076,3023,375168
東京都,4026274,10930957,53547,47,3093983,6850,871894
神奈川県,2006571,5974666,61049,58,1450734,3593,491195
新潟県,401697,1182664,6791,4,223993,285,170628
富山県,206582,427812,3416,4,123822,257,79087
石川県,242734,763788,4105,2,155716,400,82513
福井県,173692,534033,2124,1,110918,151,60499
山梨県,159328,689858,1531,0,93672,261,63864
長野県,390261,1301510,14008,2,374713,671,869
岐阜県,459139,1590310,788,3,284881,876,172594
静岡県,709312,2193960,9149,4,478956,950,220257
愛知県,1862493,4924051,64405,21,1783747,3513,10828
三重県,378248,993801,10391,4,226621,719,140517
滋賀県,325021,1173658,5667,8,225722,490,93142
京都府,607482,1416507,13521,75,459222,1319,133420
大阪府,2570209,11372624,84506,70,2032077,7221,446405
兵庫県,1289080,2465506,14062,30,986750,3248,285020
奈良県,304247,878644,30147,9,195268,671,78161
和歌山県,198759,319456,263,7,129448,389,68659
鳥取県,114431,971932,9313,0,44778,161,60179
島根県,139901,466454,4912,1,134024,193,772
岡山県,412975,1045577,21616,13,375427,603,15329
広島県,675786,3256361,16616,12,409656,1035,248479
山口県,252502,1031617,3227,5,158495,544,90236
徳島県,134903,397587,1556,3,90741,289,42317
香川県,210530,491631,3216,2,138120,445,68749
愛媛県,258469,835003,4107,8,156705,448,97209
高知県,140639,494109,5151,6,94023,424,41041
福岡県,1390046,3918607,31127,17,1029285,2369,327265
佐賀県,223886,377021,13112,3,125171,350,85253
長崎県,285741,958393,23647,3,177499,433,84162
熊本県,460215,540288,8159,17,320699,908,130449
大分県,254811,1009928,2466,3,172076,501,79768
宮崎県,268089,238860,4022,6,189320,525,74222
鹿児島県,373402,846358,8281,7,286186,615,78320
沖縄県,546572,1315651,7343,6,494076,837,44316
