"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",61177,96,59615,1472,1,6,1228195,"JP-01"
"Aomori","青森県",5897,0,5859,38,0,0,101111,"JP-02"
"Iwate","岩手県",3487,0,3434,53,0,0,132387,"JP-03"
"Miyagi","宮城県",16283,4,16161,118,0,0,258911,"JP-04"
"Akita","秋田県",1933,7,1899,27,0,0,27511,"JP-05"
"Yamagata","山形県",3604,45,3503,56,0,0,111319,"JP-06"
"Fukushima","福島県",9488,2,9310,176,1,0,454804,"JP-07"
"Ibaraki","茨城県",24449,0,24229,220,0,0,40561,"JP-08"
"Tochigi","栃木県",15492,11,15364,117,0,0,515351,"JP-09"
"Gunma","群馬県",16954,83,16695,176,2,0,336188,"JP-10"
"Saitama","埼玉県",115883,73,114752,1058,3,0,1596558,"JP-11"
"Chiba","千葉県",100505,37,99435,1028,0,5,1194844,"JP-12"
"Tokyo","東京都",382267,150,378949,3168,3,0,4034545,"JP-13"
"Kanagawa","神奈川県",169330,68,167948,1314,1,0,1769942,"JP-14"
"Niigata","新潟県",8037,16,7960,61,0,0,313093,"JP-15"
"Toyama","富山県",4868,0,4816,52,0,0,127870,"JP-16"
"Ishikawa","石川県",7969,0,7818,129,0,22,208696,"JP-17"
"Fukui","福井県",3115,0,3077,38,0,0,124439,"JP-18"
"Yamanashi","山梨県",5156,0,5127,29,0,0,129682,"JP-19"
"Nagano","長野県",8889,7,8841,97,0,56,354535,"JP-20"
"Gifu","岐阜県",19261,8,19035,218,0,0,456207,"JP-21"
"Shizuoka","静岡県",26810,22,26571,209,0,8,698683,"JP-22"
"Aichi","愛知県",106615,49,105405,1161,0,0,1462456,"JP-23"
"Mie","三重県",14817,2,14979,163,0,327,261535,"JP-24"
"Shiga","滋賀県",12435,4,12327,104,0,0,286777,"JP-25"
"Kyoto","京都府",35996,13,35692,291,1,0,458227,"JP-26"
"Osaka","大阪府",203213,122,200027,3064,7,0,4067071,"JP-27"
"Hyogo","兵庫県",78716,57,77263,1396,5,0,832706,"JP-28"
"Nara","奈良県",15934,4,15781,149,0,0,274728,"JP-29"
"Wakayama","和歌山県",5303,1,5135,62,0,105,67715,"JP-30"
"Tottori","鳥取県",1669,0,1639,5,0,25,163616,"JP-31"
"Shimane","島根県",1733,1,1727,5,0,0,62214,"JP-32"
"Okayama","岡山県",15543,27,15379,136,1,1,302178,"JP-33"
"Hiroshima","広島県",22175,14,21959,202,0,0,962177,"JP-34"
"Yamaguchi","山口県",5792,2,5697,93,0,0,206698,"JP-35"
"Tokushima","徳島県",3291,0,3225,66,0,0,113633,"JP-36"
"Kagawa","香川県",4705,0,4666,38,0,1,141150,"JP-37"
"Ehime","愛媛県",5412,1,5329,82,0,0,169211,"JP-38"
"Kochi","高知県",4167,0,4134,33,0,0,105447,"JP-39"
"Fukuoka","福岡県",74650,54,73971,625,3,0,1384037,"JP-40"
"Saga","佐賀県",5866,0,5891,30,0,55,116497,"JP-41"
"Nagasaki","長崎県",6119,0,6046,73,0,0,197642,"JP-42"
"Kumamoto","熊本県",14395,0,14259,136,0,0,124752,"JP-43"
"Oita","大分県",8187,0,8103,84,0,0,294960,"JP-44"
"Miyazaki","宮崎県",6153,2,6094,41,0,16,73105,"JP-45"
"Kagoshima","鹿児島県",9103,0,9037,66,0,0,174781,"JP-46"
"Okinawa","沖縄県",50335,25,49917,398,0,5,425592,"JP-47"
