都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1176072,3964610,18670,8,717238,3759,436405
青森県,234384,415661,4851,5,151129,479,77925
岩手県,183168,591055,3403,1,103563,348,75854
宮城県,426053,1108806,22334,13,204624,631,198464
秋田県,166723,80243,8888,2,89825,410,67600
山形県,188044,336540,6973,0,90443,284,90344
福島県,314298,1156057,3568,3,180682,394,129654
茨城県,496093,1985898,20907,13,301424,893,172869
栃木県,326378,1102778,5776,8,215803,667,104132
群馬県,343699,1070724,8500,5,225131,702,109366
埼玉県,1502598,4546128,19506,23,1160893,2776,319423
千葉県,1195597,3279837,18052,16,904076,2843,270626
東京都,3782568,10602096,53971,32,3093983,6507,628107
神奈川県,1862203,5751199,65725,46,1450734,3370,342374
新潟県,365922,1143737,6809,5,223993,246,134874
富山県,189366,426026,3539,5,123822,221,61784
石川県,223967,763788,4104,4,155716,352,63795
福井県,156739,515161,2101,0,110918,133,43587
山梨県,142736,672973,1482,0,93672,222,47360
長野県,355752,1260818,17308,7,337318,579,547
岐阜県,409654,1535753,839,4,284881,774,123160
静岡県,636320,2122994,8766,8,478956,862,147736
愛知県,1713822,4777433,63438,28,1636594,3309,10481
三重県,336972,958097,10355,4,226621,630,99366
滋賀県,299310,1130125,5660,3,225722,436,67492
京都府,566004,1364039,13473,86,459222,1222,92087
大阪府,2419320,11029084,77536,45,2032077,6933,302774
兵庫県,1194630,2465506,13857,18,986750,3085,190938
奈良県,280362,851462,30100,14,195268,634,54360
和歌山県,175983,319456,302,8,129448,332,45901
鳥取県,97631,922747,9327,0,44778,137,43389
島根県,121986,440927,6771,1,114506,150,559
岡山県,369383,996914,15110,6,341859,520,11894
広島県,601280,3096847,16578,9,409656,952,174094
山口県,218001,981359,3196,3,158495,465,55845
徳島県,120126,384698,1522,3,90741,246,27617
香川県,186748,475048,3093,3,138120,373,45162
愛媛県,222392,779613,4013,3,156705,370,61304
高知県,125932,494109,5181,4,94023,356,26372
福岡県,1266961,3918607,29329,6,1029285,2173,206174
佐賀県,198384,377021,13064,0,125171,298,59851
長崎県,257351,918687,22272,3,177499,385,57195
熊本県,408416,540288,7764,10,320699,768,79185
大分県,222797,1009928,2334,3,172076,441,47946
宮崎県,235228,238860,4012,1,189320,433,41463
鹿児島県,338850,805626,4941,2,286186,569,47154
沖縄県,531042,1291143,4881,5,494076,830,31255
