都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,752285,3128775,17772,3,717238,2592,14683
青森県,157541,415661,4280,0,151129,301,1831
岩手県,109180,461584,3241,1,103563,195,2181
宮城県,261391,912906,21407,3,204624,396,34964
秋田県,101244,74932,8555,2,89825,226,2638
山形県,107137,286977,6606,0,90443,195,9893
福島県,188293,1156057,3568,0,180682,260,3783
茨城県,366245,1815549,20054,4,301424,687,44080
栃木県,225363,961538,5427,1,215803,494,3639
群馬県,237896,898772,8098,2,225131,470,4197
埼玉県,1194561,3963338,18032,5,1160893,2397,13239
千葉県,950699,2877602,16502,4,904076,2580,27541
東京都,3178021,9405346,49035,14,3093983,5856,29147
神奈川県,1493055,4743763,19606,23,1450734,2976,19739
新潟県,234919,957252,6457,2,223993,163,4306
富山県,129838,365428,3216,0,123822,177,2623
石川県,162623,763788,3928,1,155716,283,2696
福井県,114823,455127,1908,0,110918,98,1899
山梨県,96340,532573,1228,0,93672,154,1286
長野県,209949,1030766,5510,2,203988,347,104
岐阜県,295105,1302983,4981,0,284881,589,4654
静岡県,494951,1826246,8291,2,478956,748,6956
愛知県,1366200,4122007,17068,7,1345555,2870,707
三重県,255250,834194,10171,2,226621,532,17926
滋賀県,234613,969290,5331,0,225722,324,3236
京都府,478549,1211315,12920,12,459222,1066,5341
大阪府,2101721,9761329,35583,27,2032077,6456,27605
兵庫県,1009584,2465506,13059,6,986750,2859,6916
奈良県,228042,740156,29896,1,195268,531,2347
和歌山県,133917,319456,90,2,129448,252,4127
鳥取県,63399,718073,9214,0,44778,76,9331
島根県,83005,363782,1643,0,81183,94,85
岡山県,276204,851339,6642,5,266592,410,2560
広島県,431276,2731202,16015,4,409656,758,4847
山口県,164821,834465,2954,1,158495,389,2983
徳島県,93411,329065,1348,0,90741,175,1147
香川県,143005,406950,2684,5,138120,292,1909
愛媛県,162825,633570,3764,1,156705,289,2067
高知県,100542,494109,5042,0,94023,295,1182
福岡県,1081519,3918607,27228,4,1029285,1964,23042
佐賀県,157881,377021,12824,1,125171,225,19661
長崎県,213033,756863,21524,2,177499,330,13680
熊本県,331442,540288,7009,3,320699,644,3090
大分県,176585,888535,2176,2,172076,373,1960
宮崎県,196158,238860,3839,2,189320,361,2638
鹿児島県,300161,745440,2234,0,286186,542,11199
沖縄県,501188,1190283,3013,6,494076,727,3372
