"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",234418,18476,213247,1941,5,754,1889839,"JP-01"
"Aomori","青森県",38426,4196,34143,87,0,0,201865,"JP-02"
"Iwate","岩手県",19732,2497,17157,78,0,0,220946,"JP-03"
"Miyagi","宮城県",61440,5274,55226,176,3,764,470160,"JP-04"
"Akita","秋田県",17970,2787,15134,49,2,0,52212,"JP-05"
"Yamagata","山形県",18603,2184,16339,80,2,0,173723,"JP-06"
"Fukushima","福島県",38981,4403,34379,199,2,0,693269,"JP-07"
"Ibaraki","茨城県",120940,7773,112785,382,3,0,44830,"JP-08"
"Tochigi","栃木県",66318,6789,59279,250,2,0,680356,"JP-09"
"Gunma","群馬県",73077,4715,68071,291,2,0,554112,"JP-10"
"Saitama","埼玉県",448127,26159,420569,1399,19,0,2494137,"JP-11"
"Chiba","千葉県",373113,21659,347009,1673,17,2772,1840971,"JP-12"
"Tokyo","東京都",1293931,100146,1189572,4213,29,0,6084130,"JP-13"
"Kanagawa","神奈川県",624433,29985,592402,2046,32,0,2180686,"JP-14"
"Niigata","新潟県",46347,4925,41331,91,0,0,534576,"JP-15"
"Toyama","富山県",28990,2564,26345,81,1,0,215489,"JP-16"
"Ishikawa","石川県",36121,2452,33461,186,3,22,357671,"JP-17"
"Fukui","福井県",22304,1160,21100,44,0,0,267992,"JP-18"
"Yamanashi","山梨県",24474,1867,22550,64,1,7,248105,"JP-19"
"Nagano","長野県",47329,4293,42180,168,0,688,595576,"JP-20"
"Gifu","岐阜県",71968,4228,66747,315,1,678,743294,"JP-21"
"Shizuoka","静岡県",127168,8381,117927,382,1,478,1066008,"JP-22"
"Aichi","愛知県",424710,20054,402677,1979,16,0,2357209,"JP-23"
"Mie","三重県",58971,4794,55440,269,2,1532,430346,"JP-24"
"Shiga","滋賀県",71789,4921,66672,196,1,0,529863,"JP-25"
"Kyoto","京都府",160526,9642,149074,674,8,1136,731176,"JP-26"
"Osaka","大阪府",816387,39094,772515,4753,277,25,6271355,"JP-27"
"Hyogo","兵庫県",342473,14573,325775,2130,15,5,1374975,"JP-28"
"Nara","奈良県",76548,8438,67758,352,7,0,454739,"JP-29"
"Wakayama","和歌山県",29790,1400,28105,110,0,175,139608,"JP-30"
"Tottori","鳥取県",9732,673,8930,14,0,115,311600,"JP-31"
"Shimane","島根県",10192,1251,8930,11,0,0,141330,"JP-32"
"Okayama","岡山県",65730,2953,58933,223,1,3621,483667,"JP-33"
"Hiroshima","広島県",101651,10514,90687,450,3,0,1547535,"JP-34"
"Yamaguchi","山口県",31002,2665,28171,166,0,0,484444,"JP-35"
"Tokushima","徳島県",16638,713,15850,79,2,4,181657,"JP-36"
"Kagawa","香川県",31410,2644,28653,113,0,0,230064,"JP-37"
"Ehime","愛媛県",26461,2745,23586,130,5,0,299026,"JP-38"
"Kochi","高知県",17825,1279,16445,101,2,0,223225,"JP-39"
"Fukuoka","福岡県",315303,27833,279211,1148,10,7111,2279315,"JP-40"
"Saga","佐賀県",34205,2830,28686,89,0,2600,222660,"JP-41"
"Nagasaki","長崎県",34612,3314,32733,116,1,1551,312367,"JP-42"
"Kumamoto","熊本県",67806,5098,62433,275,6,0,234269,"JP-43"
"Oita","大分県",34525,3047,31334,144,1,0,490068,"JP-44"
"Miyazaki","宮崎県",28233,3570,24619,119,1,75,156616,"JP-45"
"Kagoshima","鹿児島県",47959,5607,41455,171,0,726,317051,"JP-46"
"Okinawa","沖縄県",128833,8728,119665,441,11,1,673710,"JP-47"
