都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1257376,3964610,18299,8,717238,4133,517706
青森県,259212,415661,4518,4,151129,551,103014
岩手県,210070,624017,3361,0,103563,451,102695
宮城県,483476,1164290,21973,13,204624,765,256114
秋田県,183541,81376,8791,4,89825,499,84426
山形県,206808,347301,6890,0,90443,318,109157
福島県,357619,1156057,3568,3,180682,487,172882
茨城県,559540,1985898,20777,31,301424,1012,236327
栃木県,370993,1141660,5851,13,215803,834,148505
群馬県,391946,1122253,8328,13,225131,860,157627
埼玉県,1657893,4761570,19521,45,1160893,3025,474454
千葉県,1330666,3392797,18821,23,904076,3070,404699
東京都,4087359,11023235,53132,55,3093983,6939,933305
神奈川県,2041872,6139287,47818,67,1450734,3633,539687
新潟県,410732,1193943,6691,6,223993,297,179751
富山県,211452,447462,3417,10,123822,261,83952
石川県,249538,763788,4133,3,155716,407,89282
福井県,178300,542361,2124,1,110918,154,65104
山梨県,164695,714668,1552,0,93672,263,69208
長野県,400616,1324543,14226,3,383141,702,2547
岐阜県,474697,1616408,758,4,284881,888,188170
静岡県,733348,2230789,9206,3,478956,978,244208
愛知県,1907369,5040236,46224,27,1825729,3565,31851
三重県,389321,993801,10408,6,226621,746,151546
滋賀県,333118,1180924,5661,6,225722,501,101234
京都府,619146,1426923,13514,70,459222,1333,145077
大阪府,2618642,11446394,84354,72,2032077,7303,494908
兵庫県,1320464,2465506,14002,26,986750,3296,316416
奈良県,311761,893320,30147,15,195268,681,85665
和歌山県,205801,319456,245,10,129448,403,75705
鳥取県,119212,996579,9317,0,44778,175,64942
島根県,145040,466454,5767,1,137495,205,1573
岡山県,428228,1045577,15355,13,397010,630,15233
広島県,695885,3303453,16622,15,409656,1050,268557
山口県,265222,1055687,3200,5,158495,577,102950
徳島県,140782,402525,1556,0,90741,299,48186
香川県,218809,501365,3276,3,138120,463,76950
愛媛県,271036,848798,4031,6,156705,471,109829
高知県,145600,494109,5162,7,94023,444,45971
福岡県,1431943,3918607,30967,19,1029285,2453,369238
佐賀県,233096,377021,13125,3,125171,366,94434
長崎県,296185,987140,23750,3,177499,447,94489
熊本県,477816,540288,8025,32,320699,950,148142
大分県,265191,1009928,2470,1,172076,510,90135
宮崎県,280864,238860,4087,3,189320,540,86917
鹿児島県,387402,859949,9791,12,286186,639,90786
沖縄県,553200,1321682,8776,4,494076,841,49507
