"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",61160,115,59577,1472,1,4,1224237,"JP-01"
"Aomori","青森県",5897,0,5859,38,0,0,100826,"JP-02"
"Iwate","岩手県",3487,0,3434,53,0,0,132014,"JP-03"
"Miyagi","宮城県",16281,2,16161,118,0,0,258445,"JP-04"
"Akita","秋田県",1930,5,1898,27,0,0,27443,"JP-05"
"Yamagata","山形県",3593,38,3499,56,0,0,110124,"JP-06"
"Fukushima","福島県",9487,1,9310,176,1,0,452957,"JP-07"
"Ibaraki","茨城県",24449,0,24229,220,0,0,40554,"JP-08"
"Tochigi","栃木県",15487,7,15363,117,0,0,514327,"JP-09"
"Gunma","群馬県",16917,57,16684,176,2,0,334296,"JP-10"
"Saitama","埼玉県",115870,75,114738,1057,4,0,1591998,"JP-11"
"Chiba","千葉県",100494,31,99422,1028,0,13,1188615,"JP-12"
"Tokyo","東京都",382221,157,378896,3168,2,0,4020666,"JP-13"
"Kanagawa","神奈川県",169307,85,167908,1314,2,0,1764551,"JP-14"
"Niigata","新潟県",8031,15,7955,61,0,0,312054,"JP-15"
"Toyama","富山県",4868,0,4816,52,0,0,127498,"JP-16"
"Ishikawa","石川県",7969,1,7817,129,0,22,208328,"JP-17"
"Fukui","福井県",3115,0,3077,38,0,0,124388,"JP-18"
"Yamanashi","山梨県",5156,0,5127,29,0,0,129682,"JP-19"
"Nagano","長野県",8885,2,8842,97,0,56,353388,"JP-20"
"Gifu","岐阜県",19261,16,19026,218,0,1,455363,"JP-21"
"Shizuoka","静岡県",26797,10,26572,209,0,6,696001,"JP-22"
"Aichi","愛知県",106602,49,105392,1161,0,0,1456957,"JP-23"
"Mie","三重県",14816,4,14976,163,0,327,261535,"JP-24"
"Shiga","滋賀県",12433,4,12325,104,0,0,285993,"JP-25"
"Kyoto","京都府",35995,14,35686,291,0,4,457162,"JP-26"
"Osaka","大阪府",203183,141,199978,3064,7,0,4044333,"JP-27"
"Hyogo","兵庫県",78696,49,77251,1396,5,0,829324,"JP-28"
"Nara","奈良県",15934,4,15781,149,0,0,273934,"JP-29"
"Wakayama","和歌山県",5303,1,5135,62,0,105,67624,"JP-30"
"Tottori","鳥取県",1669,0,1639,5,0,25,163368,"JP-31"
"Shimane","島根県",1733,3,1725,5,0,0,62214,"JP-32"
"Okayama","岡山県",15543,27,15379,136,1,1,302178,"JP-33"
"Hiroshima","広島県",22175,17,21956,202,0,0,962177,"JP-34"
"Yamaguchi","山口県",5792,2,5697,93,0,0,206698,"JP-35"
"Tokushima","徳島県",3291,0,3224,66,0,1,113415,"JP-36"
"Kagawa","香川県",4705,0,4666,38,0,1,140792,"JP-37"
"Ehime","愛媛県",5412,2,5328,82,0,0,169204,"JP-38"
"Kochi","高知県",4167,0,4134,33,0,0,105447,"JP-39"
"Fukuoka","福岡県",74637,47,73956,625,3,9,1379667,"JP-40"
"Saga","佐賀県",5866,0,5891,30,0,55,116110,"JP-41"
"Nagasaki","長崎県",6119,0,6046,73,0,0,197233,"JP-42"
"Kumamoto","熊本県",14395,0,14259,136,0,0,124746,"JP-43"
"Oita","大分県",8187,1,8102,84,0,0,294403,"JP-44"
"Miyazaki","宮崎県",6151,0,6094,41,0,16,73044,"JP-45"
"Kagoshima","鹿児島県",9103,0,9037,66,0,0,174560,"JP-46"
"Okinawa","沖縄県",50322,18,49912,398,0,6,424644,"JP-47"
