都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,955632,3532894,18701,10,717238,2938,216755
青森県,181310,415661,4400,2,151129,351,25430
岩手県,135575,521177,3353,2,103563,224,28435
宮城県,316905,1004377,22059,7,204624,452,89770
秋田県,127779,77609,8771,3,89825,292,28891
山形県,144105,314067,6749,1,90443,234,46679
福島県,233593,1156057,3568,2,180682,319,49024
茨城県,407906,1985898,20395,7,301424,740,85347
栃木県,258202,1020269,5547,7,215803,550,36302
群馬県,273760,977067,8256,4,225131,543,39830
埼玉県,1296129,4221652,18681,19,1160893,2527,114028
千葉県,1027656,3068485,16600,5,904076,2689,104291
東京都,3383921,9977661,50870,23,3093983,6071,232997
神奈川県,1618067,5240308,31919,32,1450734,3103,132311
新潟県,279968,1048958,6609,4,223993,186,49180
富山県,152033,386456,3306,1,123822,191,24714
石川県,186227,763788,3993,2,155716,304,26214
福井県,129074,486909,2010,0,110918,104,16042
山梨県,113175,599588,1525,0,93672,175,17803
長野県,271769,1153563,16962,1,250853,393,3561
岐阜県,335098,1400879,549,1,284881,655,49013
静岡県,545345,1984119,8375,0,478956,795,57219
愛知県,1480091,4412937,28714,16,1434003,3015,14359
三重県,282463,897859,10181,1,226621,561,45100
滋賀県,257793,1030482,5415,4,225722,372,26284
京都府,507154,1276030,13146,31,459222,1140,33646
大阪府,2223906,10395398,41427,26,2032077,6668,143734
兵庫県,1073938,2465506,13280,11,986750,2950,70958
奈良県,245637,795075,29947,9,195268,567,19855
和歌山県,150456,319456,227,3,129448,278,20503
鳥取県,74514,807366,9245,0,44778,94,20397
島根県,97416,395495,3438,1,93146,102,730
岡山県,309370,937285,6421,2,294248,436,8265
広島県,492663,2901046,16223,3,409656,802,65982
山口県,185924,881730,3054,1,158495,409,23966
徳島県,102646,359219,1426,1,90741,191,10288
香川県,160000,440890,2754,1,138120,315,18811
愛媛県,182644,697264,3882,3,156705,308,21749
高知県,108220,494109,5047,0,94023,312,8838
福岡県,1137600,3918607,27058,6,1029285,2056,79201
佐賀県,169335,377021,12836,0,125171,245,31083
長崎県,228584,840539,21607,0,177499,339,29139
熊本県,355374,540288,7108,4,320699,670,26897
大分県,190830,975064,2189,0,172076,400,16165
宮崎県,208887,238860,3829,2,189320,395,15343
鹿児島県,314041,769592,1594,1,286186,553,25708
沖縄県,513932,1242891,2279,4,494076,812,16765
