"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1238229,18482,717238,4063,10,498446,3964610,"JP-01"
"Aomori","青森県",253388,4572,151129,541,3,97146,415661,"JP-02"
"Iwate","岩手県",204062,3377,103563,431,0,96691,617599,"JP-03"
"Miyagi","宮城県",470228,22188,204624,742,21,242674,1151542,"JP-04"
"Akita","秋田県",179656,8809,89825,479,4,80543,81161,"JP-05"
"Yamagata","山形県",202115,6951,90443,311,0,104410,343532,"JP-06"
"Fukushima","福島県",346570,3568,180682,453,2,161867,1156057,"JP-07"
"Ibaraki","茨城県",545706,20908,301424,991,25,222383,1985898,"JP-08"
"Tochigi","栃木県",359603,5866,215803,778,10,137156,1135609,"JP-09"
"Gunma","群馬県",379237,8354,225131,808,14,144944,1111426,"JP-10"
"Saitama","埼玉県",1619436,19544,1160893,2955,36,436044,4708490,"JP-11"
"Chiba","千葉県",1296699,18489,904076,3014,18,371120,3392797,"JP-12"
"Tokyo","東京都",4015720,53778,3093983,6828,45,861131,10930957,"JP-13"
"Kanagawa","神奈川県",2000004,62052,1450734,3576,55,483642,5974666,"JP-14"
"Niigata","新潟県",400170,6786,223993,285,5,169106,1181317,"JP-15"
"Toyama","富山県",205894,3415,123822,256,5,78401,427812,"JP-16"
"Ishikawa","石川県",241948,4100,155716,399,3,81733,763788,"JP-17"
"Fukui","福井県",172891,2130,110918,148,1,59695,534033,"JP-18"
"Yamanashi","山梨県",158259,1546,93672,261,0,62780,689858,"JP-19"
"Nagano","長野県",388768,14624,372778,671,2,695,1301510,"JP-20"
"Gifu","岐阜県",456858,803,284881,872,2,170302,1590207,"JP-21"
"Shizuoka","静岡県",705001,9139,478956,948,4,215958,2193960,"JP-22"
"Aichi","愛知県",1856664,62859,1781051,3503,21,9251,4924051,"JP-23"
"Mie","三重県",376787,10388,226621,715,4,139063,993801,"JP-24"
"Shiga","滋賀県",324150,5667,225722,489,7,92272,1163762,"JP-25"
"Kyoto","京都府",605709,13526,459222,1316,75,131645,1415369,"JP-26"
"Osaka","大阪府",2562954,82712,2032077,7201,70,440964,11367471,"JP-27"
"Hyogo","兵庫県",1285701,14078,986750,3245,31,281628,2465506,"JP-28"
"Nara","奈良県",303242,30145,195268,671,13,77158,878644,"JP-29"
"Wakayama","和歌山県",197392,257,129448,387,5,67300,319456,"JP-30"
"Tottori","鳥取県",113582,9313,44778,159,0,59332,971020,"JP-31"
"Shimane","島根県",139137,5632,132611,193,1,701,466454,"JP-32"
"Okayama","岡山県",411127,21616,375427,599,13,13485,1045577,"JP-33"
"Hiroshima","広島県",672088,16616,409656,1035,12,244781,3256361,"JP-34"
"Yamaguchi","山口県",250430,3227,158495,542,5,88166,1031617,"JP-35"
"Tokushima","徳島県",134288,1567,90741,285,3,41695,397566,"JP-36"
"Kagawa","香川県",209406,3209,138120,439,6,67638,491631,"JP-37"
"Ehime","愛媛県",256957,4105,156705,446,7,95701,833142,"JP-38"
"Kochi","高知県",139760,5154,94023,418,8,40165,494109,"JP-39"
"Fukuoka","福岡県",1385466,30960,1029285,2353,16,322868,3918607,"JP-40"
"Saga","佐賀県",222661,13103,125171,348,3,84039,377021,"JP-41"
"Nagasaki","長崎県",284404,23559,177499,430,3,82916,958393,"JP-42"
"Kumamoto","熊本県",458456,8159,320699,893,17,128705,540288,"JP-43"
"Oita","大分県",253337,2448,172076,501,3,78312,1009928,"JP-44"
"Miyazaki","宮崎県",266237,4013,189320,516,3,72388,238860,"JP-45"
"Kagoshima","鹿児島県",371564,8947,286186,613,7,75818,844687,"JP-46"
"Okinawa","沖縄県",545537,7804,494076,837,4,42820,1315264,"JP-47"
