"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1199266,18553,717238,3862,9,459613,3964610,"JP-01"
"Aomori","青森県",241683,4794,151129,500,2,85260,415661,"JP-02"
"Iwate","岩手県",191379,3419,103563,367,1,84030,598592,"JP-03"
"Miyagi","宮城県",441048,22221,204624,659,20,213544,1123010,"JP-04"
"Akita","秋田県",171926,8942,89825,429,2,72730,80766,"JP-05"
"Yamagata","山形県",193321,6889,90443,292,0,95697,340989,"JP-06"
"Fukushima","福島県",325806,3568,180682,416,6,141140,1156057,"JP-07"
"Ibaraki","茨城県",511148,20835,301424,916,16,187973,1985898,"JP-08"
"Tochigi","栃木県",337920,5807,215803,698,8,115612,1109758,"JP-09"
"Gunma","群馬県",356119,8399,225131,732,8,121857,1089053,"JP-10"
"Saitama","埼玉県",1542928,19443,1160893,2843,23,359749,4600791,"JP-11"
"Chiba","千葉県",1229894,18227,904076,2884,21,304707,3334035,"JP-12"
"Tokyo","東京都",3860414,53544,3093983,6581,44,706306,10716182,"JP-13"
"Kanagawa","神奈川県",1906565,68490,1450734,3425,54,383916,5858461,"JP-14"
"Niigata","新潟県",378763,6719,223993,263,6,147788,1160204,"JP-15"
"Toyama","富山県",195736,3493,123822,234,5,68187,430946,"JP-16"
"Ishikawa","石川県",230311,4136,155716,361,4,70098,763788,"JP-17"
"Fukui","福井県",162228,2110,110918,136,1,49064,524388,"JP-18"
"Yamanashi","山梨県",147414,1462,93672,234,0,52046,672973,"JP-19"
"Nagano","長野県",366875,17039,347192,613,9,2031,1279733,"JP-20"
"Gifu","岐阜県",425324,850,284881,801,5,138792,1557024,"JP-21"
"Shizuoka","静岡県",656648,8965,478956,879,5,167848,2158911,"JP-22"
"Aichi","愛知県",1764092,67124,1670842,3359,35,22767,4852916,"JP-23"
"Mie","三重県",348071,10361,226621,651,2,110438,974646,"JP-24"
"Shiga","滋賀県",308234,5680,225722,453,5,76379,1139920,"JP-25"
"Kyoto","京都府",579116,13478,459222,1241,77,105175,1378462,"JP-26"
"Osaka","大阪府",2465352,85731,2032077,6995,55,340549,11126958,"JP-27"
"Hyogo","兵庫県",1223111,13969,986750,3128,22,219264,2465506,"JP-28"
"Nara","奈良県",288242,30101,195268,644,16,62229,864468,"JP-29"
"Wakayama","和歌山県",182140,231,129448,342,6,52119,319456,"JP-30"
"Tottori","鳥取県",102840,9326,44778,145,0,48591,942877,"JP-31"
"Shimane","島根県",128084,7449,119194,161,3,1280,454164,"JP-32"
"Okayama","岡山県",382784,15110,341859,542,6,25273,1025328,"JP-33"
"Hiroshima","広島県",620432,16541,409656,972,10,193263,3144451,"JP-34"
"Yamaguchi","山口県",227257,3213,158495,483,2,65066,1003938,"JP-35"
"Tokushima","徳島県",124777,1553,90741,258,3,32225,388483,"JP-36"
"Kagawa","香川県",193439,3000,138120,387,4,51932,482411,"JP-37"
"Ehime","愛媛県",233584,4002,156705,391,7,72486,789278,"JP-38"
"Kochi","高知県",130507,5179,94023,368,4,30937,494109,"JP-39"
"Fukuoka","福岡県",1306989,29691,1029285,2221,7,245792,3918607,"JP-40"
"Saga","佐賀県",206566,13053,125171,307,0,68035,377021,"JP-41"
"Nagasaki","長崎県",265837,22511,177499,395,4,65432,938340,"JP-42"
"Kumamoto","熊本県",425813,7873,320699,793,9,96448,540288,"JP-43"
"Oita","大分県",232116,2365,172076,458,3,57217,1009928,"JP-44"
"Miyazaki","宮崎県",243842,4006,189320,453,1,50063,238860,"JP-45"
"Kagoshima","鹿児島県",347965,6213,286186,574,4,54992,815179,"JP-46"
"Okinawa","沖縄県",535063,5115,494076,834,2,35038,1300774,"JP-47"
