"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",512029,55226,455003,2206,7,406,2649137,"JP-01"
"Aomori","青森県",99759,13299,86309,151,0,0,318195,"JP-02"
"Iwate","岩手県",63163,8004,55041,118,1,0,363712,"JP-03"
"Miyagi","宮城県",158863,29392,125653,233,13,3585,734783,"JP-04"
"Akita","秋田県",53734,12655,41000,79,4,0,69420,"JP-05"
"Yamagata","山形県",50436,9144,41193,109,0,10,217055,"JP-06"
"Fukushima","福島県",102443,15737,86471,235,3,0,979129,"JP-07"
"Ibaraki","茨城県",242930,24580,217852,498,7,0,1477266,"JP-08"
"Tochigi","栃木県",149858,26873,122662,323,10,0,849384,"JP-09"
"Gunma","群馬県",154814,39623,114831,360,3,0,780654,"JP-10"
"Saitama","埼玉県",864603,102134,760711,1758,35,0,3412982,"JP-11"
"Chiba","千葉県",701509,68353,566097,1949,16,65110,2475643,"JP-12"
"Tokyo","東京都",2435861,261485,2169589,4787,40,0,8376055,"JP-13"
"Kanagawa","神奈川県",1149103,99314,1047385,2404,75,0,3949927,"JP-14"
"Niigata","新潟県",132286,20716,111472,98,3,0,803328,"JP-15"
"Toyama","富山県",69568,12600,56860,108,4,0,301840,"JP-16"
"Ishikawa","石川県",95257,14154,80873,207,0,23,609784,"JP-17"
"Fukui","福井県",68989,11493,57439,57,3,0,395707,"JP-18"
"Yamanashi","山梨県",59347,8766,50578,82,0,79,429374,"JP-19"
"Nagano","長野県",122938,14593,105330,227,0,2788,884560,"JP-20"
"Gifu","岐阜県",179048,26525,147376,389,2,4758,1092113,"JP-21"
"Shizuoka","静岡県",307961,44120,259129,504,10,4208,1542689,"JP-22"
"Aichi","愛知県",899441,126365,770836,2240,40,0,3364067,"JP-23"
"Mie","三重県",148855,24222,127163,368,1,2898,644046,"JP-24"
"Shiga","滋賀県",150170,25266,124660,244,3,0,792260,"JP-25"
"Kyoto","京都府",332343,61964,266298,786,77,3295,1024400,"JP-26"
"Osaka","大阪府",1544590,226217,1312848,5525,74,0,8538451,"JP-27"
"Hyogo","兵庫県",683398,87999,593022,2389,39,12,2004716,"JP-28"
"Nara","奈良県",148387,34585,113379,423,14,0,636879,"JP-29"
"Wakayama","和歌山県",79751,11244,68041,157,4,309,242301,"JP-30"
"Tottori","鳥取県",34392,7045,26976,28,0,343,540591,"JP-31"
"Shimane","島根県",50444,8273,42116,55,1,0,297444,"JP-32"
"Okayama","岡山県",160627,15773,124763,282,7,19809,697846,"JP-33"
"Hiroshima","広島県",245042,37050,207455,537,11,0,2098726,"JP-34"
"Yamaguchi","山口県",88049,13394,74439,216,2,0,683889,"JP-35"
"Tokushima","徳島県",42181,6314,35809,94,5,36,263346,"JP-36"
"Kagawa","香川県",82153,12104,69874,175,3,0,336767,"JP-37"
"Ehime","愛媛県",87248,16938,70131,179,3,0,480934,"JP-38"
"Kochi","高知県",52198,9529,42537,132,3,0,386929,"JP-39"
"Fukuoka","福岡県",754592,97200,636211,1432,21,19749,3383014,"JP-40"
"Saga","佐賀県",101797,12534,81627,148,0,7488,356649,"JP-41"
"Nagasaki","長崎県",118894,27086,91779,161,2,132,567284,"JP-42"
"Kumamoto","熊本県",219396,29069,189909,418,15,0,406426,"JP-43"
"Oita","大分県",108737,14574,93961,202,3,0,745737,"JP-44"
"Miyazaki","宮崎県",113416,19089,93813,203,6,311,215748,"JP-45"
"Kagoshima","鹿児島県",175746,26776,144836,266,5,3868,575312,"JP-46"
"Okinawa","沖縄県",400850,36765,363232,525,22,328,1066195,"JP-47"
