"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",350642,22122,326912,2051,6,443,2218145,"JP-01"
"Aomori","青森県",55298,2348,52846,104,0,0,242703,"JP-02"
"Iwate","岩手県",33617,2734,30796,87,0,0,274520,"JP-03"
"Miyagi","宮城県",84888,3844,80363,195,1,486,571443,"JP-04"
"Akita","秋田県",29795,1549,28180,66,0,0,61579,"JP-05"
"Yamagata","山形県",27794,1885,25817,92,0,0,192845,"JP-06"
"Fukushima","福島県",62271,3729,58322,220,0,0,814939,"JP-07"
"Ibaraki","茨城県",156658,3004,153218,436,2,0,1240444,"JP-08"
"Tochigi","栃木県",89884,3234,86378,272,3,0,742610,"JP-09"
"Gunma","群馬県",93064,2967,89780,317,2,0,636468,"JP-10"
"Saitama","埼玉県",544861,9567,533719,1575,1,0,2802251,"JP-11"
"Chiba","千葉県",445529,6831,435965,1774,4,959,2076474,"JP-12"
"Tokyo","東京都",1525929,41938,1479527,4464,4,0,6786897,"JP-13"
"Kanagawa","神奈川県",746158,13198,730776,2184,9,0,2180686,"JP-14"
"Niigata","新潟県",70055,3473,66491,91,1,0,640720,"JP-15"
"Toyama","富山県",36622,2396,34133,93,1,0,244886,"JP-16"
"Ishikawa","石川県",53896,3671,50007,195,1,23,435145,"JP-17"
"Fukui","福井県",34080,1745,32290,45,0,0,321159,"JP-18"
"Yamanashi","山梨県",31700,896,30742,68,0,6,318457,"JP-19"
"Nagano","長野県",71870,3123,68362,193,0,192,714762,"JP-20"
"Gifu","岐阜県",98474,4636,92947,330,0,561,871016,"JP-21"
"Shizuoka","静岡県",166408,7669,157853,407,0,479,1228028,"JP-22"
"Aichi","愛知県",529669,17896,509724,2049,5,0,2677817,"JP-23"
"Mie","三重県",80513,3200,78920,300,0,1907,507221,"JP-24"
"Shiga","滋賀県",89052,2980,85853,219,0,0,627631,"JP-25"
"Kyoto","京都府",200263,7720,190848,713,4,982,821625,"JP-26"
"Osaka","大阪府",962488,29260,928199,5029,18,0,6993878,"JP-27"
"Hyogo","兵庫県",417294,11818,403249,2229,4,2,1543293,"JP-28"
"Nara","奈良県",91427,3798,87245,384,1,0,509643,"JP-29"
"Wakayama","和歌山県",41425,1400,39699,117,0,209,171158,"JP-30"
"Tottori","鳥取県",14629,959,13458,20,1,192,388733,"JP-31"
"Shimane","島根県",16561,964,15582,15,0,0,202807,"JP-32"
"Okayama","岡山県",95585,5287,85600,247,0,4451,568423,"JP-33"
"Hiroshima","広島県",151756,10772,140500,484,0,0,1847128,"JP-34"
"Yamaguchi","山口県",43202,2593,40434,175,1,0,567065,"JP-35"
"Tokushima","徳島県",21654,1128,20446,82,0,2,210698,"JP-36"
"Kagawa","香川県",47052,2660,44269,123,1,0,270885,"JP-37"
"Ehime","愛媛県",38551,1847,36565,139,3,0,352414,"JP-38"
"Kochi","高知県",26847,2055,24681,111,2,0,282783,"JP-39"
"Fukuoka","福岡県",417302,15042,393755,1246,2,7259,2644519,"JP-40"
"Saga","佐賀県",51446,2029,46697,105,0,2615,272045,"JP-41"
"Nagasaki","長崎県",53942,3714,53007,124,1,2903,370272,"JP-42"
"Kumamoto","熊本県",95722,5350,90085,287,3,0,277559,"JP-43"
"Oita","大分県",52591,2812,49619,160,1,0,576137,"JP-44"
"Miyazaki","宮崎県",51124,4134,46925,141,1,76,188225,"JP-45"
"Kagoshima","鹿児島県",80115,4688,74652,193,0,582,405769,"JP-46"
"Okinawa","沖縄県",207491,16480,190514,459,12,38,824918,"JP-47"
