"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1296487,18109,717238,4316,6,556824,3964610,"JP-01"
"Aomori","青森県",270485,4453,151129,597,5,114306,415661,"JP-02"
"Iwate","岩手県",222422,3295,103563,546,3,115018,650909,"JP-03"
"Miyagi","宮城県",510882,21782,204624,853,10,283623,1205458,"JP-04"
"Akita","秋田県",191412,8663,89825,540,2,92384,81563,"JP-05"
"Yamagata","山形県",215749,6684,90443,338,0,118284,354593,"JP-06"
"Fukushima","福島県",381398,3568,180682,547,2,196601,1156057,"JP-07"
"Ibaraki","茨城県",605446,20722,301424,1143,23,282157,1985898,"JP-08"
"Tochigi","栃木県",397692,5723,215803,934,12,175232,1180857,"JP-09"
"Gunma","群馬県",418976,8246,225131,958,11,184641,1168112,"JP-10"
"Saitama","埼玉県",1737954,19083,1160893,3396,36,554582,4925950,"JP-11"
"Chiba","千葉県",1407180,18473,904076,3381,35,481250,3538123,"JP-12"
"Tokyo","東京都",4232038,51638,3093983,7432,37,1078985,11343761,"JP-13"
"Kanagawa","神奈川県",2141461,37492,1450734,3910,52,649325,6377780,"JP-14"
"Niigata","新潟県",432553,6638,223993,343,0,201579,1226956,"JP-15"
"Toyama","富山県",223403,3316,123822,287,6,95978,462523,"JP-16"
"Ishikawa","石川県",265218,4082,155716,456,2,104964,763788,"JP-17"
"Fukui","福井県",189993,2093,110918,177,1,76805,557007,"JP-18"
"Yamanashi","山梨県",178988,1428,93672,324,0,83564,743108,"JP-19"
"Nagano","長野県",428625,10976,417792,775,4,918,1368929,"JP-20"
"Gifu","岐阜県",510868,668,284881,987,4,224332,1688429,"JP-21"
"Shizuoka","静岡県",813040,9094,478956,1158,20,323832,2329743,"JP-22"
"Aichi","愛知県",2022887,45603,1967761,3886,42,5637,5243696,"JP-23"
"Mie","三重県",431603,10390,226621,887,4,193705,1058026,"JP-24"
"Shiga","滋賀県",355045,5632,225722,590,5,123101,1230428,"JP-25"
"Kyoto","京都府",652337,13395,459222,1471,67,178249,1480985,"JP-26"
"Osaka","大阪府",2737802,60785,2032077,7788,83,637152,11862004,"JP-27"
"Hyogo","兵庫県",1405222,13767,986750,3520,17,401185,2465506,"JP-28"
"Nara","奈良県",330750,30100,195268,747,10,104635,933196,"JP-29"
"Wakayama","和歌山県",225338,262,129448,455,14,95173,319456,"JP-30"
"Tottori","鳥取県",131842,9288,44778,226,0,77550,1063682,"JP-31"
"Shimane","島根県",156387,3180,152766,256,0,185,495088,"JP-32"
"Okayama","岡山県",465336,18149,438959,745,18,7483,1132746,"JP-33"
"Hiroshima","広島県",759811,16452,409656,1187,16,332516,3327739,"JP-34"
"Yamaguchi","山口県",292480,3198,158495,659,1,130128,1114017,"JP-35"
"Tokushima","徳島県",154372,1488,90741,356,4,61787,420061,"JP-36"
"Kagawa","香川県",237390,2936,138120,535,1,95799,521785,"JP-37"
"Ehime","愛媛県",295942,4026,156705,588,1,134623,907884,"JP-38"
"Kochi","高知県",156604,5160,94023,521,6,56900,494109,"JP-39"
"Fukuoka","福岡県",1525313,29905,1029285,2809,24,463314,3918607,"JP-40"
"Saga","佐賀県",250826,13037,125171,430,7,112188,377021,"JP-41"
"Nagasaki","長崎県",321012,23347,177499,542,3,119624,1017816,"JP-42"
"Kumamoto","熊本県",513476,7711,320699,1133,31,183933,540288,"JP-43"
"Oita","大分県",288107,2391,172076,606,3,113034,1009928,"JP-44"
"Miyazaki","宮崎県",307300,4025,189320,678,5,113277,238860,"JP-45"
"Kagoshima","鹿児島県",420725,6609,286186,751,5,127179,907720,"JP-46"
"Okinawa","沖縄県",567573,4385,494076,858,6,68254,1355368,"JP-47"
