"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",379114,6621,370746,2094,3,347,2367581,"JP-01"
"Aomori","青森県",61408,1856,59442,110,0,0,262594,"JP-02"
"Iwate","岩手県",37713,782,36835,96,0,0,297694,"JP-03"
"Miyagi","宮城県",93046,1756,90876,199,0,215,621251,"JP-04"
"Akita","秋田県",31946,507,31368,71,0,0,63660,"JP-05"
"Yamagata","山形県",30162,622,29444,96,0,0,200341,"JP-06"
"Fukushima","福島県",66354,1063,65066,225,0,0,867349,"JP-07"
"Ibaraki","茨城県",164154,1484,162226,444,0,0,1380150,"JP-08"
"Tochigi","栃木県",93632,907,92448,277,0,0,773288,"JP-09"
"Gunma","群馬県",97661,1049,96392,321,0,101,673868,"JP-10"
"Saitama","埼玉県",565815,5400,558755,1660,0,0,2942812,"JP-11"
"Chiba","千葉県",461117,3210,453924,1791,1,2192,2186275,"JP-12"
"Tokyo","東京都",1585463,19059,1561837,4567,3,0,7163335,"JP-13"
"Kanagawa","神奈川県",774979,7133,765621,2225,2,0,3098487,"JP-14"
"Niigata","新潟県",75251,1043,74117,91,0,0,684070,"JP-15"
"Toyama","富山県",39738,1271,38372,95,0,0,261104,"JP-16"
"Ishikawa","石川県",59588,1185,58183,197,0,23,500113,"JP-17"
"Fukui","福井県",38500,876,37579,45,0,0,340657,"JP-18"
"Yamanashi","山梨県",34142,385,33694,68,0,5,362425,"JP-19"
"Nagano","長野県",77181,841,76132,204,0,4,764542,"JP-20"
"Gifu","岐阜県",107849,1482,105785,344,0,238,936122,"JP-21"
"Shizuoka","静岡県",177812,1977,174832,420,0,583,1307416,"JP-22"
"Aichi","愛知県",563038,7975,552968,2095,1,0,2883500,"JP-23"
"Mie","三重県",86275,1289,86714,308,1,2036,557494,"JP-24"
"Shiga","滋賀県",94679,1439,93019,221,0,0,672576,"JP-25"
"Kyoto","京都府",210788,2679,207030,741,2,338,865544,"JP-26"
"Osaka","大阪府",1005753,11861,988781,5111,7,0,7409729,"JP-27"
"Hyogo","兵庫県",439980,5157,432574,2249,4,0,1627732,"JP-28"
"Nara","奈良県",95641,1169,94080,392,1,0,537994,"JP-29"
"Wakayama","和歌山県",43996,503,43165,118,0,210,178850,"JP-30"
"Tottori","鳥取県",16104,369,15512,20,0,203,421576,"JP-31"
"Shimane","島根県",18335,854,17465,16,1,0,227920,"JP-32"
"Okayama","岡山県",103801,1449,101517,250,1,585,617503,"JP-33"
"Hiroshima","広島県",166967,3020,163453,494,0,0,1978528,"JP-34"
"Yamaguchi","山口県",48436,1121,47134,181,0,0,603857,"JP-35"
"Tokushima","徳島県",24177,639,23454,85,0,1,227406,"JP-36"
"Kagawa","香川県",50461,590,49743,128,0,0,289806,"JP-37"
"Ehime","愛媛県",43473,1337,41995,141,1,0,384587,"JP-38"
"Kochi","高知県",30095,1006,28974,115,1,0,310136,"JP-39"
"Fukuoka","福岡県",444303,5879,430867,1267,0,6290,2804910,"JP-40"
"Saga","佐賀県",55866,1407,51899,108,0,2452,292992,"JP-41"
"Nagasaki","長崎県",64332,2264,62137,124,0,193,425762,"JP-42"
"Kumamoto","熊本県",107376,3513,103563,300,1,0,296327,"JP-43"
"Oita","大分県",57283,748,56370,165,0,0,619800,"JP-44"
"Miyazaki","宮崎県",57584,1429,55927,146,0,82,194258,"JP-45"
"Kagoshima","鹿児島県",91862,2508,88773,209,1,372,439296,"JP-46"
"Okinawa","沖縄県",246508,10600,235335,484,9,89,915821,"JP-47"
