"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1350522,17367,717238,4581,3,611336,3964610,"JP-01"
"Aomori","青森県",281537,4167,151129,651,0,125590,415661,"JP-02"
"Iwate","岩手県",236306,3174,103563,618,1,128951,731682,"JP-03"
"Miyagi","宮城県",540729,21131,204624,963,1,314011,1342340,"JP-04"
"Akita","秋田県",201879,8348,89825,603,0,103103,81563,"JP-05"
"Yamagata","山形県",229260,6473,90443,364,0,131980,378732,"JP-06"
"Fukushima","福島県",407799,3568,180682,851,0,222698,1156057,"JP-07"
"Ibaraki","茨城県",639814,19606,301424,1298,0,317486,2491785,"JP-08"
"Tochigi","栃木県",425261,5248,215803,1080,1,203130,1302155,"JP-09"
"Gunma","群馬県",442537,7753,225131,1101,1,208552,1292273,"JP-10"
"Saitama","埼玉県",1805594,17452,1160893,3989,1,623260,5350022,"JP-11"
"Chiba","千葉県",1470344,15839,904076,3932,0,546497,3938748,"JP-12"
"Tokyo","東京都",4361647,47295,3093983,8085,5,1212284,12433556,"JP-13"
"Kanagawa","神奈川県",2227106,3961,1450734,4323,4,768088,7390840,"JP-14"
"Niigata","新潟県",461475,6351,223993,450,1,230681,1367496,"JP-15"
"Toyama","富山県",238327,3088,123822,320,1,111097,514476,"JP-16"
"Ishikawa","石川県",280688,3889,155716,516,0,120567,763788,"JP-17"
"Fukui","福井県",201579,1823,110918,200,0,88638,619260,"JP-18"
"Yamanashi","山梨県",192244,1147,93672,418,0,97007,828906,"JP-19"
"Nagano","長野県",463371,1466,461601,881,0,577,1528862,"JP-20"
"Gifu","岐阜県",544640,69,284881,1119,1,258571,1894575,"JP-21"
"Shizuoka","静岡県",869582,8045,478956,1406,0,381175,2621405,"JP-22"
"Aichi","愛知県",2116573,2783,2108271,4333,3,1186,5972662,"JP-23"
"Mie","三重県",462126,10038,226621,1059,0,224408,1208122,"JP-24"
"Shiga","滋賀県",375084,5219,225722,678,0,143465,1403994,"JP-25"
"Kyoto","京都府",680795,12830,459222,1665,14,207078,1608686,"JP-26"
"Osaka","大阪府",2838769,16489,2032077,8532,7,781671,13174459,"JP-27"
"Hyogo","兵庫県",1472289,12820,986750,3901,2,468818,2465506,"JP-28"
"Nara","奈良県",347665,29826,195268,875,0,121696,1046268,"JP-29"
"Wakayama","和歌山県",240468,33,129448,527,2,110460,319456,"JP-30"
"Tottori","鳥取県",143225,9152,44778,267,0,89028,1181004,"JP-31"
"Shimane","島根県",169328,310,168668,301,0,49,554507,"JP-32"
"Okayama","岡山県",492553,525,490459,856,1,713,1266338,"JP-33"
"Hiroshima","広島県",806940,15833,409656,1369,2,380082,3362165,"JP-34"
"Yamaguchi","山口県",315741,2881,158495,756,0,153609,1241438,"JP-35"
"Tokushima","徳島県",167610,1291,90741,421,0,75157,473431,"JP-36"
"Kagawa","香川県",254103,2557,138120,624,1,112802,583248,"JP-37"
"Ehime","愛媛県",317741,3708,156705,696,1,156632,1016201,"JP-38"
"Kochi","高知県",169758,4980,94023,600,0,70155,494109,"JP-39"
"Fukuoka","福岡県",1590724,26413,1029285,3194,1,531832,3918607,"JP-40"
"Saga","佐賀県",261709,12714,125171,494,0,123330,377021,"JP-41"
"Nagasaki","長崎県",337568,21246,177499,646,0,138177,1197532,"JP-42"
"Kumamoto","熊本県",536234,6742,320699,1311,3,207482,540288,"JP-43"
"Oita","大分県",304493,2092,172076,776,0,129549,1009928,"JP-44"
"Miyazaki","宮崎県",320934,3755,189320,777,0,127082,238860,"JP-45"
"Kagoshima","鹿児島県",443644,293,286186,893,0,156272,948999,"JP-46"
"Okinawa","沖縄県",580007,1258,494076,1014,0,83659,1450940,"JP-47"
