"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60752,99,59183,1471,1,1,1161234,"JP-01"
"Aomori","青森県",5894,9,5847,38,1,0,94990,"JP-02"
"Iwate","岩手県",3486,0,3433,53,0,0,126454,"JP-03"
"Miyagi","宮城県",16266,12,16136,118,1,0,248581,"JP-04"
"Akita","秋田県",1908,7,1874,27,0,0,26973,"JP-05"
"Yamagata","山形県",3548,5,3487,56,0,0,104140,"JP-06"
"Fukushima","福島県",9483,4,9304,175,2,0,428813,"JP-07"
"Ibaraki","茨城県",24403,21,24164,218,2,0,40489,"JP-08"
"Tochigi","栃木県",15446,9,15321,116,1,0,497907,"JP-09"
"Gunma","群馬県",16789,59,16554,176,0,0,312749,"JP-10"
"Saitama","埼玉県",115612,118,114449,1045,15,0,1516952,"JP-11"
"Chiba","千葉県",100311,84,99200,1024,3,3,1123441,"JP-12"
"Tokyo","東京都",381664,325,378191,3148,14,0,3818421,"JP-13"
"Kanagawa","神奈川県",168905,129,167468,1308,9,0,1672385,"JP-14"
"Niigata","新潟県",7992,11,7920,61,0,0,299932,"JP-15"
"Toyama","富山県",4867,10,4805,52,0,0,120161,"JP-16"
"Ishikawa","石川県",7963,10,7802,129,0,22,201180,"JP-17"
"Fukui","福井県",3113,9,3066,38,0,0,120523,"JP-18"
"Yamanashi","山梨県",5155,1,5125,29,0,0,121233,"JP-19"
"Nagano","長野県",8873,22,8810,96,0,55,333358,"JP-20"
"Gifu","岐阜県",19133,72,18839,218,1,4,428787,"JP-21"
"Shizuoka","静岡県",26747,13,26516,209,0,9,649567,"JP-22"
"Aichi","愛知県",106357,161,105040,1156,6,0,1373997,"JP-23"
"Mie","三重県",14791,16,14922,163,1,310,244929,"JP-24"
"Shiga","滋賀県",12409,37,12269,103,0,0,270838,"JP-25"
"Kyoto","京都府",35884,53,35537,291,1,3,437172,"JP-26"
"Osaka","大阪府",202473,503,197455,3047,43,1468,3735630,"JP-27"
"Hyogo","兵庫県",78459,218,76846,1395,6,0,782910,"JP-28"
"Nara","奈良県",15889,49,15691,149,0,0,261034,"JP-29"
"Wakayama","和歌山県",5293,4,5122,62,0,105,66456,"JP-30"
"Tottori","鳥取県",1668,6,1632,5,0,25,154113,"JP-31"
"Shimane","島根県",1719,47,1667,5,1,0,57507,"JP-32"
"Okayama","岡山県",15306,33,15099,136,1,38,276298,"JP-33"
"Hiroshima","広島県",22065,72,21791,202,0,0,925167,"JP-34"
"Yamaguchi","山口県",5740,40,5607,93,0,0,194711,"JP-35"
"Tokushima","徳島県",3287,5,3217,65,0,0,108044,"JP-36"
"Kagawa","香川県",4703,2,4662,38,0,1,134375,"JP-37"
"Ehime","愛媛県",5382,50,5250,82,0,0,159729,"JP-38"
"Kochi","高知県",4165,8,4125,32,1,0,103150,"JP-39"
"Fukuoka","福岡県",74438,91,73719,621,7,7,1307247,"JP-40"
"Saga","佐賀県",5854,17,5860,30,0,53,109240,"JP-41"
"Nagasaki","長崎県",6116,19,6024,73,0,0,187221,"JP-42"
"Kumamoto","熊本県",14392,11,14245,136,1,0,124348,"JP-43"
"Oita","大分県",8186,2,8100,84,0,0,277317,"JP-44"
"Miyazaki","宮崎県",6151,6,6088,41,0,16,73029,"JP-45"
"Kagoshima","鹿児島県",9101,4,9031,66,0,0,171183,"JP-46"
"Okinawa","沖縄県",50226,106,49704,387,2,29,409464,"JP-47"
