"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",61181,83,59629,1473,1,4,1232905,"JP-01"
"Aomori","青森県",5898,1,5859,38,0,0,101588,"JP-02"
"Iwate","岩手県",3487,0,3434,53,0,0,132807,"JP-03"
"Miyagi","宮城県",16285,4,16163,118,0,0,259845,"JP-04"
"Akita","秋田県",1934,7,1900,27,0,0,27520,"JP-05"
"Yamagata","山形県",3604,35,3513,56,0,0,111612,"JP-06"
"Fukushima","福島県",9489,3,9310,176,1,0,456671,"JP-07"
"Ibaraki","茨城県",24451,2,24229,220,1,0,40561,"JP-08"
"Tochigi","栃木県",15497,16,15364,117,0,0,516676,"JP-09"
"Gunma","群馬県",16974,93,16705,176,3,0,338175,"JP-10"
"Saitama","埼玉県",115896,73,114764,1059,2,0,1602108,"JP-11"
"Chiba","千葉県",100515,44,99439,1028,0,4,1199484,"JP-12"
"Tokyo","東京都",382307,163,378975,3169,3,0,4050877,"JP-13"
"Kanagawa","神奈川県",169349,79,167956,1314,0,0,1777383,"JP-14"
"Niigata","新潟県",8048,24,7963,61,0,0,315192,"JP-15"
"Toyama","富山県",4868,0,4816,52,0,0,128446,"JP-16"
"Ishikawa","石川県",7969,0,7818,129,0,22,209347,"JP-17"
"Fukui","福井県",3115,0,3077,38,0,0,124946,"JP-18"
"Yamanashi","山梨県",5156,0,5127,29,0,0,129682,"JP-19"
"Nagano","長野県",8890,7,8842,97,0,56,356743,"JP-20"
"Gifu","岐阜県",19261,7,19036,218,0,0,458972,"JP-21"
"Shizuoka","静岡県",26818,29,26576,209,0,4,702698,"JP-22"
"Aichi","愛知県",106626,42,105423,1161,0,0,1468210,"JP-23"
"Mie","三重県",14817,2,14979,163,0,327,261535,"JP-24"
"Shiga","滋賀県",12438,7,12327,104,0,0,287834,"JP-25"
"Kyoto","京都府",35995,12,35691,291,1,1,459796,"JP-26"
"Osaka","大阪府",203241,113,200064,3064,7,0,4078078,"JP-27"
"Hyogo","兵庫県",78718,57,77264,1397,3,0,835530,"JP-28"
"Nara","奈良県",15936,5,15782,149,0,0,275634,"JP-29"
"Wakayama","和歌山県",5303,1,5135,62,0,105,67816,"JP-30"
"Tottori","鳥取県",1669,0,1639,5,0,25,164575,"JP-31"
"Shimane","島根県",1733,1,1727,5,0,0,62214,"JP-32"
"Okayama","岡山県",15547,27,15379,136,1,5,302178,"JP-33"
"Hiroshima","広島県",22175,7,21966,202,0,0,966232,"JP-34"
"Yamaguchi","山口県",5792,0,5699,93,0,0,208959,"JP-35"
"Tokushima","徳島県",3291,0,3225,66,0,0,114089,"JP-36"
"Kagawa","香川県",4705,0,4666,38,0,1,141619,"JP-37"
"Ehime","愛媛県",5412,1,5329,82,0,0,169212,"JP-38"
"Kochi","高知県",4167,0,4134,33,0,0,105447,"JP-39"
"Fukuoka","福岡県",74655,48,73978,625,3,4,1390581,"JP-40"
"Saga","佐賀県",5866,0,5891,30,0,55,117027,"JP-41"
"Nagasaki","長崎県",6119,0,6046,73,0,0,198523,"JP-42"
"Kumamoto","熊本県",14395,0,14259,136,0,0,124762,"JP-43"
"Oita","大分県",8187,0,8103,84,0,0,296718,"JP-44"
"Miyazaki","宮崎県",6153,2,6094,41,0,16,73121,"JP-45"
"Kagoshima","鹿児島県",9103,0,9037,66,0,0,175000,"JP-46"
"Okinawa","沖縄県",50340,24,49923,398,0,5,427074,"JP-47"
